SN_EOR,BOTM_LONGITUDE,BOTM_LATITUDE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD
-127944,-93.58583279,27.83106268,4884,4884,
-6819,-93.97899692,29.18100481,14530,14510,
-89836,-93.97899692,29.18100481,14530,14510,
-70946,-93.97899692,29.18100481,14530,14510,
-40936,-93.2041237,28.39529269,10727,10315,
-80088,-93.2041237,28.39529269,10727,10315,
-134837,-94.06444076,28.06788165,2862,2331,
-124431,-94.06444076,28.06788165,2862,2331,
-90358,-89.06847433,28.1636105,22488,18810,
-130879,-91.71928043,28.29236977,6365,5720,
-155421,-91.71928043,28.29236977,6365,5720,
-151099,-91.49819711,28.65260082,9622,7882,7220.0
-202139,-91.49819711,28.65260082,9622,7882,7220.0
-122425,-88.94626805,29.02277045,7354,6331,6787.0
-112987,-94.11633668,29.21687763,10150,8977,
-197650,-88.00760736,29.3002002,16170,11500,
-199235,-88.00760736,29.3002002,16170,11500,
-170730,-89.28666617,28.80106914,14820,13460,
-176649,-89.28666617,28.80106914,14820,13460,
-178170,-89.28666617,28.80106914,14820,13460,
-196228,-92.55593644,27.92613539,5814,5467,4004.0
-52479,-92.03945898,28.42152642,10456,8273,
-148005,-92.03945898,28.42152642,10456,8273,310.0
-125584,-95.59086765,28.17326186,16005,15346,8454.0
-77984,-95.75679705,28.12636943,14153,13674,
-111652,-95.75679705,28.12636943,14153,13674,
-155763,-95.70215243,28.12103651,17313,16018,
-112676,-95.64753065,28.06263532,9000,9000,
-118992,-95.64753065,28.06263532,9000,9000,
-20404,-95.59792441,28.0617908,10250,8373,
-32730,-95.59792441,28.0617908,10250,8373,
-112133,-95.59792441,28.0617908,10250,8373,
-9019,-95.89430809,28.01459622,12975,11528,
-129571,-95.89430809,28.01459622,12975,11528,
-158154,-95.85974014,28.07297261,11700,8876,
-168291,-95.85974014,28.07297261,11700,8876,
-105976,-91.4744676,28.98699253,9685,9518,2230.0
-53368,-91.36429353,28.74041803,11621,11111,
-138238,-91.36429353,28.74041803,11621,11111,
-71590,-91.66281147,28.63180724,6030,5743,
-116874,-91.66281147,28.63180724,6030,5743,
-123057,-91.66281147,28.63180724,6030,5743,
-80804,-91.40648014,28.46528853,12150,9630,9600.0
-54917,-91.40648014,28.46528853,12150,9630,9600.0
-165397,-91.40648014,28.46528853,12150,9630,9600.0
-203000,-91.40648014,28.46528853,12150,9630,9600.0
-133166,-91.55987331,28.41825502,12700,10580,4253.0
-157202,-91.55987331,28.41825502,12700,10580,4253.0
-108445,-93.02865576,28.59239327,8909,8339,
-111794,-93.02865576,28.59239327,8909,8339,
-48510,-91.14337794,28.23792864,5547,4627,
-112127,-91.14337794,28.23792864,5547,4627,
-95388,-90.39932367,28.57487129,13042,11700,4755.0
-117512,-90.39932367,28.57487129,13042,11700,4755.0
-143583,-90.39932367,28.57487129,13042,11699,4755.0
-42119,-90.83521716,28.97665555,12100,12098,10680.0
-169244,-90.83521716,28.97665555,12100,12098,10680.0
-175330,-90.83521716,28.97665555,12100,12098,10680.0
-172725,-90.41550424,28.6067259,16250,15010,10689.0
-166347,-90.41550424,28.6067259,16250,15010,10689.0
-165191,-93.42155458,27.772386,15660,5108,
-167954,-93.42155458,27.772386,15660,5108,
-43059,-92.17609192,29.38447078,11017,10169,
-24803,-92.07018072,28.79947005,11275,10775,
-114637,-88.60093578,29.57635774,12607,12606,
-110078,-88.60093578,29.57635774,12607,12601,
-131383,-88.60093578,29.57635774,12607,12601,
-160981,-88.60093578,29.57635774,12607,12601,
-183973,-88.60093578,29.57635774,12607,12606,
-109996,-90.15905434,29.00968637,9855,9610,2764.0
-157128,-90.15905434,29.00968637,9855,9610,2764.0
-160960,-90.15905434,29.00968637,9855,9610,2764.0
-110904,-90.15909426,29.00681623,10140,10116,4023.0
-110179,-90.15909426,29.00681623,10140,10115,4023.0
-109772,-91.08697394,28.47717176,7345,6485,3070.0
-196110,-91.08697394,28.47717176,7345,6485,3070.0
-195133,-91.08697394,28.47717176,7345,6485,3070.0
-203335,-91.08697394,28.47717176,7345,6485,3070.0
-110628,-88.59463577,29.43450809,8094,4879,
-109794,-88.59463577,29.43450809,8094,4879,
-120167,-88.59463577,29.43450809,8094,4879,
-113378,-88.59463577,29.43450809,8094,4879,
-109930,-90.10410132,27.32111588,6900,6900,
-111121,-90.10410132,27.32111588,19783,19622,
-128030,-90.10410132,27.32111588,25126,24832,
-187235,-90.10410132,27.32111588,25126,24832,
-109872,-90.7058753,27.15206477,33957,33382,
-109833,-92.03990615,26.07522557,24668,21435,21650.0
-111426,-91.46863388,28.44675137,9960,7099,
-169737,-91.46863388,28.44675137,9960,7099,
-190913,-91.46863388,28.44675137,9960,7099,
-198195,-91.46863388,28.44675137,9960,7099,
-202744,-91.46863388,28.44675137,9960,7099,
-202268,-91.46863388,28.44675137,9960,7099,
-109853,-88.11475133,29.09119899,21420,12664,20253.0
-109782,-89.0231911,29.40045076,8600,7866,
-122629,-89.0231911,29.40045076,8600,7866,
-163279,-89.0231911,29.40045076,8600,7866,
-109708,-88.57359816,29.42526002,6308,4893,2258.0
-110648,-88.57359816,29.42526002,6477,4890,2258.0
-110062,-91.98266901,28.9601252,11900,11260,
-110489,-89.94833529,28.16029631,15015,15015,
-120956,-89.94833529,28.16029631,21050,21050,
-163336,-89.94833529,28.16029631,21050,21050,
-110102,-92.5303527,27.58500383,13368,11571,
-109944,-96.12297217,28.10066586,15506,15506,
-2070,-90.72159775,28.57277649,12872,12872,0.0
-36049,-87.86509978,27.9585022,17492,15980,
-109954,-87.86509978,27.9585022,17492,15980,12147.0
-118320,-87.86509978,27.9585022,17492,15980,12147.0
-161839,-87.86509978,27.9585022,17492,15980,12147.0
-164111,-87.86509978,27.9585022,17492,15980,12147.0
-2498,-90.71723198,28.94676068,12670,11800,
-130467,-90.71723198,28.94676068,12670,11800,7704.0
-173852,-90.71723198,28.94676068,12670,11800,7704.0
-198627,-90.71723198,28.94676068,12670,11800,7704.0
-197009,-90.71723198,28.94676068,12670,11800,7704.0
-1727,-91.96641605,28.64744549,9336,6688,6611.0
-197439,-91.96641605,28.64744549,9336,6688,6611.0
-3511,-94.39036223,27.91563877,11175,10245,
-75586,-94.39036223,27.91563877,11175,10245,
-1644,-93.77238017,28.07212484,9247,7079,
-120115,-93.77238017,28.07212484,9247,7079,
-112454,-93.77238017,28.07212484,9247,7079,
-118279,-93.77238017,28.07212484,9247,7079,
-1490,-93.5400191,29.70258005,10510,10510,
-115656,-93.5400191,29.70258005,10510,10510,
-2098,-91.06677544,28.51391438,8500,7871,
-124452,-91.06677544,28.51391438,8500,7796,
-67720,-91.01757843,28.89041325,15841,15833,
-93207,-90.67867683,27.79009281,16363,14870,
-46166,-92.09505638,28.67017886,9383,9262,
-153413,-92.09505638,28.67017886,9383,9261,
-76374,-91.95762142,28.41446724,7029,5884,
-126863,-91.89020998,28.30402507,9583,8519,
-119056,-91.99980429,28.31143007,5650,3828,
-131234,-91.99980429,28.31143007,5650,3828,
-186253,-91.99980429,28.31143007,5650,3827,
-190853,-91.91470444,28.14556698,10441,9930,
-44865,-88.9384425,29.01236923,9520,6850,
-164112,-92.51108544,29.09396986,9912,9516,
-89615,-93.22008369,28.23278045,7765,6169,
-42260,-93.22008369,28.23278045,7765,6169,
-57498,-90.1624283,28.35680875,5855,4701,
-75733,-93.00132888,29.27099239,12262,12008,
-147599,-93.00132888,29.27099239,12262,12008,
-157873,-93.00132888,29.27099239,12262,12008,
-127023,-93.3485709,28.32347754,12265,10651,
-148183,-93.3485709,28.32347754,12265,10651,
-95053,-89.06042628,28.4345611,18090,17499,
-138856,-93.32455142,29.28687016,14770,11719,
-3104,-93.97973832,29.27424059,14834,13148,
-38640,-93.97973832,29.27424059,14834,13148,
-200473,-93.48337944,28.3496688,11826,9313,10162.0
-202303,-93.48337944,28.3496688,11826,9313,10162.0
-5750,-93.99502784,28.31616177,9995,9308,
-41999,-93.99502784,28.31616177,9995,9308,
-57924,-90.94711398,28.42759028,12767,11859,
-51798,-90.94711398,28.42759028,12767,11859,
-17680,-91.79203242,29.28124352,11100,11100,
-37550,-91.79203242,29.28124352,11100,11100,
-135997,-91.74049685,28.82081199,9718,9377,
-140633,-91.74049685,28.82081199,9718,9377,
-142068,-91.74049685,28.82081199,9718,9377,
-147818,-91.74049685,28.82081199,9718,9377,
-178690,-91.74049685,28.82081199,9718,9377,
-198647,-91.74049685,28.82081199,9718,9377,
-200407,-91.74049685,28.82081199,9718,9377,
-110341,-92.63680928,28.43006189,7445,6685,
-139325,-92.96877004,27.95868891,16773,14157,
-72031,-91.21409989,28.31527721,5915,5334,
-148298,-91.21409989,28.31527721,5915,5334,
-34727,-91.2916653,28.48162097,10560,9519,
-198917,-91.2916653,28.48162097,10560,9519,9678.0
-202777,-91.2916653,28.48162097,10560,9519,9678.0
-201578,-91.2916653,28.48162097,10560,9519,9678.0
-101112,-93.81798994,29.50577557,14521,11590,
-125407,-92.21696037,28.00077339,15520,13515,5725.0
-106295,-92.12081642,28.89304917,12113,6721,
-104773,-92.12081642,28.89304917,12113,6721,
-82073,-90.37277307,28.35760887,8053,7101,
-1115,-91.56120819,28.49449115,10560,9330,4630.0
-24094,-91.56120819,28.49449115,10560,9381,4630.0
-32247,-91.56120819,28.49449115,10560,9381,4630.0
-45987,-91.56120819,28.49449115,10560,9381,4630.0
-120478,-91.56120819,28.49449115,10560,9381,4630.0
-1219,-91.13696352,28.42538013,5000,5000,
-49190,-91.01896916,28.75659744,7000,7000,
-135833,-91.01896916,28.75659744,7000,7000,
-113043,-90.37988716,28.51161251,11920,11404,9390.0
-130034,-90.37988716,28.51161251,11920,11404,9390.0
-4229,-87.88972685,29.92152613,3000,3000,
-4739,-87.89455169,29.58180178,3425,3185,
-26385,-87.89455169,29.58180178,3425,3185,
-101911,-87.89455169,29.58180178,3425,3185,
-5221,-88.05690466,29.92603463,3358,3300,
-24764,-88.05690466,29.92603463,3358,3300,
-101978,-88.05690466,29.92603463,3358,3300,
-4745,-91.36433435,28.17161531,6833,5649,
-4290,-89.61433346,29.15133812,6440,6435,
-7745,-89.61433346,29.15133812,11515,11037,
-63382,-89.61433346,29.15133812,11515,11037,
-67980,-89.61433346,29.15133812,11515,11037,
-134708,-89.61433346,29.15133812,11515,11037,
-158614,-89.61433346,29.15133812,11515,11037,
-142641,-89.61433346,29.15133812,11515,11037,
-156836,-89.61433346,29.15133812,11515,11037,
-3726,-89.28698339,28.66600952,19819,17210,10433.0
-113960,-89.28698339,28.66600952,19819,17210,10433.0
-4078,-93.77689998,28.15035047,9810,5574,9350.0
-6457,-93.77689998,28.15035047,9810,5575,9350.0
-28986,-93.77689998,28.15035047,9810,5575,9350.0
-90479,-93.77689998,28.15035047,9810,5575,9350.0
-115785,-93.77689998,28.15035047,9810,5575,9350.0
-4137,-90.79355568,27.78186774,18567,16520,13304.0
-124493,-91.77534684,28.52458716,11347,9600,
-148773,-91.77534684,28.52458716,11347,9600,
-146273,-88.66901491,29.29780404,9808,9453,9319.0
-153075,-88.66901491,29.29780404,9808,9453,9319.0
-4155,-93.50328302,28.28016707,13575,12350,
-4394,-92.46613062,28.5671517,7971,6713,
-76414,-92.46613062,28.5671517,7971,6713,
-80585,-92.46613062,28.5671517,7971,6713,
-55337,-88.13944926,28.02424941,16070,16000,13667.0
-117202,-88.13944926,28.02424941,16070,16000,13667.0
-141898,-88.13944926,28.02424941,16070,16000,13667.0
-6213,-91.95748146,29.38338771,20548,20548,
-5887,-89.73166679,29.00183706,2080,1870,
-6012,-93.97412889,28.04641411,6600,6600,
-6071,-90.2387211,28.63212991,12331,11814,
-72183,-90.2387211,28.63212991,12332,11814,
-109814,-90.2387211,28.63212991,12332,11814,
-112195,-90.2387211,28.63212991,12332,11814,
-131561,-90.2387211,28.63212991,12332,11814,
-62741,-91.26332339,28.56960146,12052,9550,
-128412,-91.26332339,28.56960146,12052,9550,
-129762,-91.26332339,28.56960146,12052,9550,
-171789,-91.26332339,28.56960146,12052,9550,
-179457,-91.26332339,28.56960146,12052,9550,
-176287,-91.26332339,28.56960146,12052,9550,
-6541,-88.24698737,29.32579816,9495,8925,
-51156,-88.24698737,29.32579816,9495,8925,
-109689,-88.24698737,29.32579816,9495,8925,
-177307,-88.24698737,29.32579816,9495,8925,
-5844,-88.85762253,29.29890036,9100,6350,6370.0
-6659,-91.47514054,28.428081,10594,10591,
-16519,-91.47514054,28.428081,10594,10591,
-111524,-91.47514054,28.428081,10594,10591,
-126615,-91.47514054,28.428081,10594,10591,
-176250,-91.47514054,28.428081,10594,10591,
-202735,-91.47514054,28.428081,10594,10591,
-8213,-93.43848709,29.68048741,18901,18800,
-23994,-93.43848709,29.68048741,18901,18800,
-12246,-92.5956257,29.14820204,9781,8300,
-7904,-92.5956257,29.14820204,9780,8300,
-11661,-92.5956257,29.14820204,9781,8300,
-131410,-92.5956257,29.14820204,9781,8300,
-144839,-92.5956257,29.14820204,9781,8300,
-89438,-90.68491428,27.78723518,17243,16252,
-9449,-91.8444411,28.98148927,14765,13967,8060.0
-7602,-87.60909619,27.85480422,16558,15861,
-18420,-92.16674296,29.3244893,8650,7696,
-23854,-92.16674296,29.3244893,8650,7696,
-41878,-92.16674296,29.3244893,8650,7696,
-79704,-92.16674296,29.3244893,8650,7696,
-116945,-92.16674296,29.3244893,8650,7696,
-133248,-92.16674296,29.3244893,8650,7696,
-27222,-91.37132724,28.4742315,8749,7391,2529.0
-115909,-91.98390917,28.40744634,10466,7461,3583.0
-121768,-91.98390917,28.40744634,10466,7461,3583.0
-8899,-92.01265132,28.301059,7561,6248,4866.0
-7933,-91.53729161,29.03128492,6341,4700,
-144869,-91.53729161,29.03128492,6341,4700,
-165737,-91.53729161,29.03128492,6341,4700,
-13720,-89.69372929,28.71079317,6520,5782,
-170867,-89.69372929,28.71079317,6520,5782,
-9759,-93.97783779,27.98676786,7653,5932,2909.0
-76985,-93.97783779,27.98676786,7653,5932,2909.0
-111387,-93.97783779,27.98676786,7653,5932,2909.0
-125848,-93.97783779,27.98676786,7653,5932,2909.0
-190846,-93.97783779,27.98676786,7653,5932,2909.0
-8114,-89.83639041,27.54223578,30125,29955,23526.0
-22032,-89.83639041,27.54223578,30125,29955,23526.0
-8334,-96.58146471,27.66528843,9453,7199,
-88934,-96.58146471,27.66528843,9453,7199,
-92411,-96.58146471,27.66528843,9453,7199,
-116694,-96.58146471,27.66528843,9453,7199,
-126903,-96.58146471,27.66528843,9453,7199,
-124506,-96.58146471,27.66528843,9453,7199,
-8075,-91.20330739,28.37955182,13440,12733,
-26308,-91.20330739,28.37955182,13440,12733,
-141222,-91.20330739,28.37955182,13440,12733,
-13400,-90.22371188,28.1634594,4423,3849,
-105552,-92.053672,29.34425675,19958,19956,
-24054,-91.38195702,28.4670236,10461,8696,3278.0
-13143,-93.87425811,29.23832552,16300,16290,
-61719,-93.87425811,29.23832552,16300,16290,
-65431,-93.87425811,29.23832552,16300,16290,
-66149,-93.87425811,29.23832552,16300,16290,
-13620,-93.85002996,29.40514579,14400,14396,
-166283,-93.85002996,29.40514579,14400,14396,
-165698,-93.85002996,29.40514579,14400,14396,
-12513,-91.86678764,28.99474466,16985,16421,
-131140,-91.86678764,28.99474466,16985,16421,
-12081,-88.9714858,29.46493505,14789,12433,
-12187,-93.5128947,29.47906108,19365,19035,15828.0
-34907,-93.5128947,29.47906108,19365,19035,15828.0
-84543,-93.5128947,29.47906108,19365,19035,15828.0
-78526,-93.5128947,29.47906108,19365,19035,15828.0
-12803,-90.51442472,29.01585642,11280,10792,
-125849,-90.51442472,29.01585642,11281,10794,
-12285,-93.55988095,29.3721195,15334,14050,
-61235,-93.55988095,29.3721195,15334,14050,
-64467,-93.55988095,29.3721195,15334,14050,
-171631,-93.55988095,29.3721195,15334,14050,
-177342,-93.55988095,29.3721195,15334,14050,
-12802,-90.94131813,28.84604627,13927,13247,
-17506,-93.03821584,29.67302868,8500,8500,
-173700,-93.03821584,29.67302868,8500,8500,
-175143,-93.03821584,29.67302868,8500,8500,
-198722,-93.03821584,29.67302868,8500,8500,
-200239,-93.03821584,29.67302868,8500,8500,
-14539,-90.97506221,28.6330581,6830,6560,3041.0
-69086,-90.97506221,28.6330581,6830,6560,3041.0
-117326,-90.97506221,28.6330581,6830,6560,3041.0
-174455,-90.97506221,28.6330581,6830,6560,3041.0
-177511,-90.97506221,28.6330581,6830,6560,3041.0
-72032,-88.94398209,29.5378624,9925,8803,
-49990,-88.94398209,29.5378624,9925,8803,
-117969,-88.94398209,29.5378624,9925,8803,
-12247,-91.89663795,29.24278764,13000,13000,
-17320,-96.88395896,26.23699835,2830,1513,982.0
-110124,-96.88395896,26.23699835,2830,1513,982.0
-92927,-96.88395896,26.23699835,2830,1513,982.0
-122466,-96.88395896,26.23699835,2830,1513,982.0
-18561,-92.30180033,27.45312555,32450,32449,
-51400,-93.42968787,28.77704001,5690,4978,
-110221,-93.42968787,28.77704001,5690,4978,
-163845,-93.42968787,28.77704001,5690,4978,
-169003,-93.42968787,28.77704001,5690,4978,
-20019,-90.34257621,28.44061488,12106,11500,4994.0
-134510,-90.34257621,28.44061488,12106,11500,4994.0
-202804,-90.34257621,28.44061488,12106,11501,4994.0
-17785,-88.75380706,29.25666359,6001,5538,
-22052,-93.83991193,29.4268726,16014,15977,14575.0
-17659,-96.78026752,27.81431125,4577,3899,
-22253,-92.07578988,27.62962262,20895,19053,4586.0
-17789,-90.64330691,27.79844607,19750,18286,14052.0
-106241,-90.64330691,27.79844607,19750,18286,14052.0
-122467,-90.64330691,27.79844607,19750,18286,14052.0
-17780,-92.68331895,28.46164195,14458,14453,
-60772,-92.79351898,28.21414445,6785,6337,2118.0
-69496,-92.79351898,28.21414445,6785,6337,2118.0
-17699,-92.62535951,29.35729489,11033,9966,9684.0
-18260,-89.45005881,28.85228275,13801,10125,6850.0
-78546,-89.45005881,28.85228275,13801,10125,6850.0
-93253,-89.45005881,28.85228275,13801,10125,6850.0
-115062,-89.45005881,28.85228275,13801,10125,6850.0
-190418,-89.45005881,28.85228275,13801,10125,6850.0
-99838,-92.79727216,28.16716747,9170,6361,
-12529,-92.85314945,28.17557677,12590,11281,
-76112,-92.85314945,28.17557677,12590,11281,
-198619,-92.85314945,28.17557677,12590,11281,
-6638,-92.85397062,28.14986183,13140,11486,
-98276,-92.85397062,28.14986183,13140,11486,
-120033,-92.85397062,28.14986183,13140,11486,
-121371,-92.85397062,28.14986183,13140,11486,
-199371,-92.85397062,28.14986183,13140,11486,
-178912,-92.85397062,28.14986183,13140,11486,
-16279,-92.83371114,28.15681485,13769,8499,
-198622,-92.83371114,28.15681485,13769,8499,
-203241,-92.83371114,28.15681485,13769,8499,
-162092,-92.84257225,28.18219325,13615,9323,
-198621,-92.84257225,28.18219325,13615,9322,
-8756,-92.85515144,28.17998698,13719,11632,
-198620,-92.85515144,28.17998698,13719,11632,
-203167,-92.85515144,28.17998698,13719,11632,
-111172,-92.79316345,28.1511745,5927,5271,
-107983,-92.79316345,28.1511745,5927,5271,
-3325,-92.78758279,28.14998458,6691,4899,
-4841,-92.78780374,28.15932316,8190,6711,
-4221,-92.80744706,28.15192631,5826,4152,
-3553,-92.80744706,28.15192631,5826,4152,
-111199,-92.79718263,28.14813314,6845,5896,
-49712,-92.78549629,28.18568977,8016,7500,
-107515,-92.79683086,28.17944388,7603,6619,
-194964,-92.79162031,28.16979444,8052,6730,
-196696,-92.79162031,28.16979444,8052,6730,
-200610,-92.79162031,28.16979444,8052,6730,
-196698,-92.77557705,28.18425333,11923,10724,
-194963,-92.77557705,28.18425333,11923,10724,
-200612,-92.77557705,28.18425333,11923,10724,
-106682,-92.80045437,28.17421846,8001,5958,
-194962,-92.80045437,28.17421846,8001,5958,
-110283,-90.68526561,28.44928529,15000,14998,13215.0
-159526,-90.68526561,28.44928529,15000,14998,13215.0
-110284,-90.67692413,28.44700918,13362,12663,
-159525,-90.67692413,28.44700918,13362,12663,
-110285,-90.66571315,28.44157734,14523,12482,
-159551,-90.66571315,28.44157734,14523,12482,
-159497,-90.69012647,28.44942819,13334,13097,
-83513,-90.67236177,28.43657526,15719,13941,5850.0
-129507,-90.67236177,28.43657526,15719,13946,5850.0
-150591,-90.58208628,28.45767124,15592,15577,
-153974,-90.58208628,28.45767124,15592,15577,
-181209,-90.58208628,28.45767124,15592,15577,
-150851,-90.57384487,28.45346937,15612,15051,11840.0
-153975,-90.57384487,28.45346937,15612,15051,11840.0
-150589,-90.58909202,28.45454384,14907,14536,10835.0
-153976,-90.58909202,28.45454384,14907,14536,10835.0
-153977,-90.57838787,28.45743117,14375,14202,
-160859,-90.57838787,28.45743117,14375,14202,
-150592,-90.57838787,28.45743117,14375,14202,
-154434,-90.58353302,28.4632876,15129,14621,13528.0
-160237,-90.58353302,28.4632876,15129,14621,13528.0
-151013,-90.58353302,28.4632876,15129,14621,13528.0
-150752,-90.58357459,28.4649353,15334,14906,
-154119,-90.58357459,28.4649353,15334,14906,
-32711,-90.34623269,28.43307401,14450,14433,
-133974,-90.34233117,28.43935543,10589,10014,
-202802,-90.34233117,28.43935543,10589,10016,4261.0
-133980,-90.33808274,28.42517486,9750,8360,
-202803,-90.33808274,28.42517486,9750,8361,4424.0
-199140,-88.89806661,29.18384809,9435,9022,
-113801,-88.89795295,29.18754022,9220,8603,
-199121,-88.89795295,29.18754022,9220,8603,
-124009,-88.90133264,29.18618666,10650,10389,
-126610,-88.90133264,29.18618666,10650,10389,
-175678,-88.90133264,29.18618666,10650,10389,
-199378,-88.90133264,29.18618666,10650,10389,
-101853,-88.89850374,29.17832189,10700,10480,
-199894,-88.89850374,29.17832189,10700,10480,
-199136,-88.89738704,29.18785017,7020,6020,
-199515,-88.90804255,29.18744241,8558,7925,
-106778,-88.89688712,29.19136882,7131,5144,
-202614,-88.89688712,29.19136882,7131,5144,
-199329,-88.89644215,29.18129137,7768,7399,
-202655,-88.89644215,29.18129137,7768,7399,
-199596,-88.90789844,29.18525437,10700,10362,
-101854,-88.89646532,29.17811859,7525,7063,
-199987,-88.89646532,29.17811859,7525,7065,2645.0
-94360,-88.90058302,29.19320597,8524,6800,
-199988,-88.90058302,29.19320597,8524,6800,
-202403,-88.91322052,29.17696275,11435,10755,
-199377,-88.90358185,29.19011147,10800,10153,
-94969,-92.71458628,28.06189762,7068,5307,
-113387,-92.71458628,28.06189762,7068,5307,
-94743,-92.71430095,28.04897688,5320,4326,
-113388,-92.71430095,28.04897688,5320,4326,
-159527,-92.71331165,28.06740813,9244,6742,
-143845,-92.69952581,28.07271081,9864,9795,
-146754,-92.69952581,28.07271081,9864,9795,
-196296,-92.69952581,28.07271081,9864,9800,
-175230,-91.71755638,29.29993956,12100,12099,
-32981,-91.71518997,29.3014544,12000,11994,
-64628,-91.71518997,29.3014544,12000,11994,
-118736,-91.71518997,29.3014544,12000,11994,11277.0
-159303,-91.71518997,29.3014544,12000,11994,11277.0
-101982,-91.45038152,29.05407851,9550,9365,
-123294,-91.45038152,29.05407851,9550,9365,
-89796,-91.45520239,29.05241463,11404,10998,
-142722,-91.45572954,29.04379441,12118,12118,
-148569,-91.45572954,29.04379441,12118,12118,
-119028,-91.44806642,29.04374069,12675,12673,
-125276,-91.44806642,29.04374069,12675,12673,
-141721,-91.52929674,29.30250314,13040,13040,
-109524,-91.53635665,29.31082661,12424,12424,
-80224,-90.02174587,28.95874147,10787,10641,
-107524,-90.02174587,28.95874147,10787,10641,
-171422,-90.08005881,28.95883807,11339,10034,
-140093,-94.22031802,29.30866053,13181,12738,10275.0
-195996,-94.22031802,29.30866053,13181,12738,10275.0
-108253,-94.4145462,29.24925212,12024,10896,
-182521,-94.4145462,29.24925212,12024,10896,
-32626,-91.51920822,29.32481709,11498,11495,
-106036,-91.51920822,29.32481709,11498,11495,
-32460,-91.4786994,29.31856388,11700,11700,
-106052,-91.4786994,29.31856388,11700,11699,
-129575,-91.59520599,29.03304743,16546,15842,15480.0
-157113,-91.59520599,29.03304743,16546,15842,15480.0
-129615,-91.59493456,29.03546937,16970,16191,
-156170,-91.59493456,29.03546937,16970,16191,
-94766,-91.49155957,28.98324823,10500,10489,
-136375,-91.4827848,28.98518624,9541,9459,
-127061,-91.4827848,28.98518624,9541,9459,
-126081,-91.48195164,28.99685739,9950,9950,
-127104,-91.48195164,28.99685739,9950,9950,
-121798,-91.72122494,28.80908806,12007,11412,
-121884,-91.7210166,28.80459977,11137,10936,
-121797,-91.72235869,28.80031686,10546,10272,4522.0
-122068,-91.71375499,28.7990141,14156,13934,
-121983,-91.72366244,28.80390772,10170,9670,
-121982,-91.72277406,28.80531392,10448,10172,
-98211,-91.7231401,28.80177269,11437,11025,
-55579,-91.7309474,28.78473048,12385,11163,
-198480,-91.7309474,28.78473048,12385,11170,7205.0
-199963,-91.7309474,28.78473048,12385,11170,7205.0
-61939,-91.72534902,28.78634177,13617,11637,
-199964,-91.72534902,28.78634177,13617,11637,12168.0
-55597,-91.73527023,28.77255383,14300,13845,
-199965,-91.73527023,28.77255383,14300,13845,
-119029,-91.455274,29.04133702,11236,10800,
-125277,-91.455274,29.04133702,11236,10800,
-37997,-91.4484069,29.04289961,12557,12239,
-148570,-91.4484069,29.04289961,12557,12239,
-142763,-91.4484069,29.04289961,12557,12239,
-134186,-91.45043376,29.03385226,13680,13679,
-149130,-91.45043376,29.03385226,13680,13679,
-133972,-91.45439962,29.02913324,13502,13207,
-149132,-91.45439962,29.02913324,13502,13207,
-118819,-91.46102505,29.02927228,12828,12169,
-134179,-91.46102505,29.02927228,12828,12134,
-125957,-91.46102505,29.02927228,12828,12169,
-149135,-91.46102505,29.02927228,12828,12134,
-133977,-91.45713025,29.03960238,12164,11653,
-149136,-91.45713025,29.03960238,12164,11653,
-134178,-91.45877835,29.03844978,11790,11140,
-125344,-91.45877835,29.03844978,11790,11124,
-149137,-91.45877835,29.03844978,11790,11140,
-132927,-91.47254765,29.0373143,11260,11068,5800.0
-149169,-91.47254765,29.0373143,11260,11068,5800.0
-169371,-91.52734757,29.02655142,4805,4805,
-169336,-91.52698357,29.02082747,5422,4808,
-127559,-91.57995369,29.02881415,15979,15979,
-133969,-91.57995369,29.02881415,15979,15979,
-123838,-91.58548926,29.03899569,16849,15407,15425.0
-126462,-91.58548926,29.03899569,16849,15407,15425.0
-129613,-91.57941976,29.03181356,16276,15959,
-157111,-91.57941976,29.03181356,16276,15959,
-129549,-91.59271753,29.0402392,16328,15442,
-157112,-91.59271753,29.0402392,16328,15442,
-119185,-90.96243201,28.95038109,9138,8887,
-111710,-90.96243201,28.95038109,9138,8887,
-120977,-90.95732424,28.95737577,12424,10731,
-111660,-90.95732424,28.95737577,12424,10731,
-112232,-90.95732424,28.95737577,12424,10731,
-112209,-90.95762057,28.9807006,12790,11529,
-157150,-90.95841849,28.94208057,12690,11994,
-89557,-92.60853304,28.78787541,11650,11650,
-195183,-91.59216645,28.1439274,9922,9920,723.0
-44666,-94.58035638,27.5530017,12232,11301,
-168765,-94.58035638,27.5530017,12232,11301,
-45487,-96.58115218,27.72485642,11225,9564,
-49713,-90.0737961,28.41480774,17430,16845,
-45488,-91.7761033,29.37154031,16225,15675,
-202400,-91.7761033,29.37154031,16225,15676,
-46768,-95.56368578,28.54374013,9053,7307,
-198536,-88.76341685,29.270736,2573,1845,1012.0
-29067,-89.61562172,28.87659957,15125,14003,
-29667,-89.62164994,28.8533693,14100,12294,
-29668,-89.61456306,28.86376463,6935,6329,
-21951,-91.1720507,28.98216907,11675,11025,
-112576,-91.1720507,28.98216907,11675,11025,
-111768,-91.1720507,28.98216907,11675,11025,
-22770,-88.59922725,29.17889542,7596,6753,
-21998,-89.85757795,27.33406566,9220,9220,
-42738,-89.85757795,27.33406566,17794,17417,
