Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Affected_Person_Id;Sequence_No;Age;Gender;Affected_Person_Type;Rank;On_Duty;Physical_Condition_L1;Physical_Condition_L2;Physical_Condition_L3;Injury_Type_L1;Injury_Type_L2;Parts_of_Body_Injured;Affected_Person_Place_On_Board_L1;Affected_Person_Place_On_Board_L2;Affected_Person_Place_On_Board_L3;Affected_Person_Place_On_Board_L4;Affected_Person_Place_On_Board_L5;Affected_Person_Deviation_L1;Affected_Person_Deviation_L2;PPE_Used;PPE_Deficient;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Affected_Person_Record_Modified_On
"7ecc4fb8-c91c-ef11-840a-000d3a0ce9a2";"2024-05-01";"No";2024;"Marine Incident";"Loss Of Control";"Loss Of Directional Control";;False;"Five people fell overboard from recreational craft";"A recreational vessel with eleven persons onboard. The vessel hit a wave causing the vessel to 'hook' causing five people to go overboard. The vessel recovered all five persons and returned to shore. Emergency services were called and three casualties taken to hospital.";"UK";"United Kingdom";"England";50.704000;-1.570700;"NA";;;"a869974f-cb1c-ef11-840a-000d3a0ce9a2";"Marine Incident";;"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;7.40;7.40;0.00;"No damage";"No";"No";"fcfb3fee-851e-ef11-840a-000d3a86cd92";5;"Unknown";"Unknown";"Passenger";;;"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Not specified";"Ship";"Over side";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";"Life jacket";;;;;;"2024-09-09"
"c0933679-8a1e-ef11-840a-002248c765e7";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"Fishing vessel crew member fell and dislocated their hip";"A crew member fell while on their fishing vessel and broke their hip. A search and rescue vessel was tasked  and brought the vessel alongside. The crew member transferred to an ambulance for medical treatment.";"UK";"United Kingdom";"Northern Ireland";55.206300;-6.657900;"NA";"UNITED KINGDOM";"Portrush";"08f10b5c-8c1e-ef11-840a-002248c765e7";"Less Serious";"UNITED KINGDOM";"Other - Assorted";"Other / Unknown";"Unknown";;;;;0.00;0.00;0.00;"No damage";"No";"No";"419cdce3-8c1e-ef11-840a-002248c765e7";1;"78";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Lower Extremities -> Hip and hip joint";"Ship";"Unknown";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-05-30"
"da944cf2-2a1f-ef11-840a-6045bd0b2bc9";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship crew member broke a glass and cut their finger";"The crew member was collecting wine glasses from the table when the glasses broke and cut the crew member's left middle finger. After the accident, they visited the medical centre where they were treated for a ligament/tendon rupture and will be medically disembarked.  The area where the accident occurred was subsequently inspected and no defects found other than the broken glass. ";"UK";;;58.298333;-134.406667;"NA";"UNITED STATES - US";;"4a247883-2b1f-ef11-840a-6045bd0b2bc9";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;330.00;140000.00;"No damage";"No";"No";"e74dc997-2e1f-ef11-840a-6045bd0b2bc9";1;"52";"Male";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Wounds and superficial injuries";"Superficial injuries";"Upper Extremities -> Finger(s)";"Accommodation";"Restaurant/Bar";;;;"Breakage, bursting, splitting, slipping, fall, collapse of Material Agent";"Breakage, bursting - causing splinters (wood, glass, metal, stone, plastic, others)";;;;;;;"2024-05-31"
"680b4de6-4e1f-ef11-840a-000d3a0ce9a2";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A  passenger ferry crew member cut their finger on broken glass";"The crew member was collecting and picked up a carton that had broken glass in it  cut the crew member's left index finger. The crew member was given first aid and went to hospital once ashore. The area where the accident occurred was subsequently inspected and no defects found. ";"UK";"France";;51.064300;1.877100;"NA";;;"5d6fc4d5-4f1f-ef11-840a-000d3a0ce9a2";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;170.00;180.00;35000.00;"No damage";"No";"No";"a574eeff-501f-ef11-840a-000d3a0ce9a2";1;"19";"Male";"Crew";"Other crew member";"Yes - On duty prior to casualty";"Injured";"Serious injury";;"Wounds and superficial injuries";"Superficial injuries";"Upper Extremities -> Finger(s)";"Accommodation";"Restaurant/Bar";;;;"Breakage, bursting, splitting, slipping, fall, collapse of Material Agent";"Breakage, bursting - causing splinters (wood, glass, metal, stone, plastic, others)";;;;;;;"2024-05-31"
"43ca52df-551f-ef11-840a-000d3a0ce9a2";"2024-05-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A sailing vessel crew member suffered a partial amputation to their thumb after operating a winch";"A sailing yacht crew member had their thumb partially amputated by a winch they were operating. A PanPan was sent out and a search and rescue vessel was tasked to assist, the wound was treated and dressed. The crew member was transferred to the search and rescue vessel, taken ashore and transported to hospital.";"UK";"United Kingdom";"Scotland";56.388400;-5.730183;"NA";;;"ff1c7cc6-561f-ef11-840a-000d3a0ce9a2";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;14.00;0.00;"No damage";"No";"No";"73145abf-571f-ef11-840a-000d3a0ce9a2";1;"Unknown";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Traumatic amputations (Loss of body parts)";;"Upper Extremities -> Hand";"Ship";"Deck";;;;"Loss of control (total or partial) of machine, means of transport or handling equipment, handheld tool, object, animal";"Loss of control (total or partial) - of object (being carried, moved, handled, etc.)";;;;;;;"2024-05-31"
"d8467113-9721-ef11-840a-6045bd0d5f99";"2024-05-01";"No";2024;"Marine Incident";"Loss Of Control";"Loss Of Directional Control";;False;"A ro-pax ferry passed close to a sailing vessel and the thrusters then pushed the sailing vessel into a navigation mark.";"A internal waters ro-pax vessel was inbound to port whilst a sailing vessel was outbound, using engine power. The ro-pax vessel reportedly drifted to the side of the channel, the sailing vessel crew slowed down to try and avoid collision, but the ro-pax vessel continued to move closer, trapping the sailing vessel between them and a navigation mark. The two vessels did not collide, but were reportedly 1m apart at their closest. The ro-pax vessel crew activated their thrusters and the wash pushed the sailing vessel onto the navigation mark. The sailing vessel became entangled due to their dinghy and towing line that was attached to it becoming wrapped around the navigation mark. The sailing vessel was freed by the harbour commissioner. One of the sailing vessel crew members sustained whiplash and a traumatic shock from the incident. The sailing vessel sustained damage: dents to hull, toe plate and anchor roller. The ro-pax vessel was undamaged and continued on its way to the berth. ";"UK";"United Kingdom";"England";50.751800;-1.521600;"0.5";"UNITED KINGDOM";"Lymington";"6e6011fa-9721-ef11-840a-6045bd0d5f99";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;12.00;12.00;7.90;"Minor damage (less than material damage)";"No";"No";"563f1781-9821-ef11-840a-6045bd0d5f99";1;"Unknown";"Female";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Shock";"Traumatic shocks";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2024-06-03"
"729e3713-eb23-ef11-840a-6045bd0d638e";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A pleasure motor vessel struck a swimmer who sustained a head injury.";"A pleasure motor vessel struck a swimmer, who sustained a head injury. The swimmer was using an orange buoy to alert vessels to their position, however the motor vessel ran them over, striking them on the head. They were picked up from the water and taken ashore, where the local ambulance service took them to hospital. The injury was originally thought to be very serious, and a helicopter was dispatched, however, it was cancelled after the extent of the injury was not as severe as initially thought. The swimmer spent several hours in hospital and was diagnosed with an open wound on the back of their head and a concussion. ";"UK";"United Kingdom";"England";50.361000;-4.368000;"n/a";;;"8529955f-eb23-ef11-840a-6045bd0d638e";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;1.80;0.00;"No damage";"No";"No";"8f36a3e5-eb23-ef11-840a-6045bd0d638e";1;"50";"Male";"Other";"Other non-crew member";"No";"Injured";"Serious injury";"More than 72 hours incapacitation";"Concussions and internal injuries (including crush injuries not mentioned above)";"Concussion and intracranial injuries";"Head -> Head, multiple sites affected";"Ship";"Over side";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2024-06-07"
"77a5c9f5-a724-ef11-840a-000d3a86f9c6";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A visitor to a harbour dredger fell and sustained a fractured wrist.";"A hopper dredger was alongside and a visitor was boarding to carry out some work. They were climbing down a vertical ladder when, close to the bottom, they slipped and fell to the deck, landing on their bottom and wrist. They sustained a fractured wrist. The crew of the vessel were not near by at the time of the accident and the visitor didn't tell anyone right away what had happened, reportedly due to being embarrassed. However, later on the pain was enough for the visitor to seek medical attention and they were diagnosed with a fractured wrist. The harbour master and vessel management carried out investigations into the incident and suggested that all visitors should be supervised when boarding the vessel. ";"UK";"United Kingdom";"Scotland";57.680550;-2.954367;"n/a";"UNITED KINGDOM";"Buckie";"615e098a-a824-ef11-840a-000d3a86f9c6";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"200gt to 499.99gt";"Service ship";"Dredger";;;;24.00;25.00;210.00;"No damage";"No";"No";"2f336cbb-a824-ef11-840a-000d3a86f9c6";1;"42";"Female";"Other";"Other non-crew member";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Upper Extremities -> Wrist";"Ship";"Bow";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2024-06-07"
"757ff9fc-a924-ef11-840a-000d3a86f9c6";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A workboat crew member fell and fractured their ankle.";"An inland waterways workboat crew member was descending a vessel ladder onto the pier when they missed on of the steps and slipped. When they landed, they continued to slip, twisting their ankle resulting in a fracture. The cause of the injury was reportedly due to lack of care when using the ladder. The crew member was off work for 15 to 30 days. ";"UK";"United Kingdom";"England";51.453400;0.345100;"n/a";"UNITED KINGDOM";"Tilbury";"7820e053-aa24-ef11-840a-000d3a86f9c6";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Inland waterway vessel";"Other";;;;0.00;13.00;45.00;"No damage";"No";"No";"a6502c96-aa24-ef11-840a-000d3a86f9c6";1;"53";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Lower Extremities -> Ankle";"Ship";"Stairs/ladders";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2024-06-07"
"262b28d3-c924-ef11-840a-6045bd0c7707";"2024-06-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"A service vessel crew member was in the water without a lifejacket and got into difficulties.";"A service vessel crew member went overboard whilst removing floats as part of the vessels operation. A life jacket was not worn and then they got into difficulties, having to be rescued by a standby vessel. Reportedly, there were other crew members in the water removing floats who were not wearing life jackets.";"UK";"United Kingdom";"England";50.795000;-4.580000;"n/a";;;"d8d8cf23-d024-ef11-840a-6045bd0c7707";"Marine Incident";"FRANCE";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Other offshore ship";;;;0.00;130.00;13000.00;"No damage";"No";"No";"f03bad90-d024-ef11-840a-6045bd0c7707";1;"Unknown";"Unknown";"Crew";"Other crew member";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Over side";;;;"Body movement without any physical stress (generally leading to an external injury)";"Uncoordinated movements, spurious or untimely actions";;"Life jacket -> Not used";;;;;"2024-06-07"
"d3bb2d01-d624-ef11-840a-6045bd0c7707";"2024-06-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"A passenger on a motor boat fell over and sustained a head injury.";"A recreational motor vessel passenger fell and sustained a head injury in the form of an open wound and suspected concussion. The crew of the motor vessel landed the injured person ashore at the closest opportunity and they called for an ambulance. However, the ambulance was not able to get to the person due to traffic, so they made their own way to hospital. Reportedly, the passenger had been sitting down whilst the vessel was transiting from one angling location to another and fell asleep. They then fell off the chair and banged their head. ";"UK";"United Kingdom";"England";50.673683;-1.877633;"n/a";"UNITED KINGDOM";"Poole";"9d204e61-d624-ef11-840a-6045bd0c7707";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;0.00;8.90;5.90;"No damage";"No";"No";"ffb05091-d624-ef11-840a-6045bd0c7707";1;"76";"Male";"Passenger";;;"Injured";"Minor injury";;"Wounds and superficial injuries";"Other types of wounds and superficial injuries";"Head -> Head (Caput), brain and cranial nerves and vessels";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-08-20"
"3d5f3bd2-d824-ef11-840a-6045bd0c7707";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A person on a small motor boat fell and sustained a head injury requiring hospital treatment.";"A person on board a motor boat in a lake fell and sustained a head injury. They lost a quantity of blood from the open wound and were taken to hospital by ambulance. ";"UK";"United Kingdom";"England";54.410000;-2.949000;"n/a";;;"6dcb670e-d924-ef11-840a-6045bd0c7707";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;1.90;0.00;"No damage";"No";"No";"a76d9c3e-d924-ef11-840a-6045bd0c7707";1;"74";"Male";"Passenger";;;"Injured";"Serious injury";"More than 72 hours incapacitation";"Wounds and superficial injuries";"Open wounds";"Head -> Head, other parts not mentioned above";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-06-07"
"430b66b5-1fc4-ee11-9079-002248c8714f";"2024-02-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"Crew member fell overboard from pilot boat";"The vessel's crew member fell overboard, into the sea and was in the water for 3/4 minutes before they were rescued by vessels crew members and were recovered conscious and breathing.";"UK";"United Kingdom";"Scotland";58.751667;-3.137333;"NA";;;"ade2e115-23c4-ee11-9079-002248c8714f";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"100gt to 199.99gt";"Service ship";"Other";;;;0.00;23.00;110.00;"No damage";"No";"No";"8f25d41b-1c27-ef11-840b-000d3a86cd92";1;"Unknown";"Male";"Other";"Unknown";"Yes - On duty prior to casualty";"No injury";;;"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Not specified";"Ship";"Other";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";"Life jacket";;;;;;"2024-11-14"
"f34d3d4a-d027-ef11-840a-000d3a874b6c";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A fishing trawler crew member fractured their finger.";"A stern trawler crew member suffered a break to their finger, reportedly it was 'broken off' in a compound fracture. The crew were in the process of recovering the gear when a fault occurred with the spooling device. The crew stopped recovery operations and carried out repairs and resumed hauling. After this, one crew member wanted to inspect the spooling device, but the captain and other crew members were not aware. As the crew member put their fingers against the spooling device to inspect it, the other crew operated the winch, and the injured crew member's fingers were crushed inside the device. The crew sought radio medical advice and were told to return to their home port to get medical attention for the crew member. The crew member was fortunate and did not loose their finger. The vessel management carried out a thorough investigation following the accident. ";"UK";;;53.666667;2.833333;"n/a";;;"4b778098-d027-ef11-840a-000d3a874b6c";"Less Serious";"UNITED KINGDOM";"Fishing Vessel";"24m Reg L and over";"Fishing vessel";"Trawler";"Stern";;;33.00;36.00;430.00;"No damage";"No";"No";"9cf53ee7-d027-ef11-840a-000d3a874b6c";1;"36";"Male";"Crew";"Fishing vessel rating";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Open fractures";"Upper Extremities -> Finger(s)";"Ship";"Deck";"Working deck (fishing boat)";;;"Body movement without any physical stress (generally leading to an external injury)";"Uncoordinated movements, spurious or untimely actions";;;;;;;"2024-06-14"
"bfa6c971-b5c9-ee11-9079-002248c878ca";"2024-02-01";"No";2024;"Marine Incident";"Accident to person(s)";;;False;"Offshore supply vessel crew member tripped over bridge chair floor rails resulting in  minor injuries";"A crew member came on to the bridge to start their watch. They were standing next to the bridge console and doing a handover. Whilst turning the vessel took a heavy roll to port due to heavy swell from the side and in the same time the crew member lost their balance and tripped over the bridge chair floor rails. They were unable to regain balance and they hit the bridge console with their forehead and nose. They sustained a dislocated, bleeding nose and two small cuts on their forehead. They received first aid treatment on board, however after obtaining radio medical advice from coastguard doctor it was recommended to Medivac them from the vessel.";"UK";;;57.051000;1.968667;"NA";;;"cc657c7a-c3c9-ee11-9079-002248c87217";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Offshore supply ship";;;;49.00;55.00;1400.00;"No damage";"No";"No";"28b6200d-de27-ef11-840a-6045bd0b3c6d";1;"37";"Male";"Crew";"Deck officer";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Bone fractures";"Closed fractures";"Head -> Facial area";"Bridge";"Wheelhouse";;;;"Body movement without any physical stress (generally leading to an external injury)";"Uncoordinated movements, spurious or untimely actions";;;;;;;"2024-06-11"
"02222ea6-9928-ef11-840a-6045bd0d9c0e";"2024-06-01";"No";2024;"Serious";"Fire / Explosion";"Explosion";;False;"A pleasure yacht alongside had an explosion resulting in two injuries.";"A pleasure yacht was alongside in a marina when an explosion occurred on board. The two crew on board suffered burns, one of them was severely burned on the face, hands and upper body. The shore side emergency services responded and took both casualties to hospital in an ambulance. The marina employees and crew of a search and rescue craft administered first aid to the burned crew at the scene. The local fire service attended and identified the possible cause of the fire as being some tins of aerosol degreaser. The vessel was internally damaged but not severely damaged as the fire was an explosive flash over rather than a long term fire. ";"UK";"United Kingdom";"England";50.751200;-1.527100;"0.1";"UNITED KINGDOM";"Lymington";"6f7e5a08-a128-ef11-840a-6045bd0d9c0e";"Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;3.90;0.00;"Minor damage (less than material damage)";"No";"No";"2b55803e-a128-ef11-840a-6045bd0d9c0e";1;"40";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Burns, scalds and frostbites";"Burns and scalds (thermal)";"Whole body and multiple sites -> Multiple sites of the body affected";"Accommodation";"Cabin space - crew";;;;"Deviation due to electrical problems, explosion, fire";"Explosion";;;;;;;"2024-06-12"
"02222ea6-9928-ef11-840a-6045bd0d9c0e";"2024-06-01";"No";2024;"Serious";"Fire / Explosion";"Explosion";;False;"A pleasure yacht alongside had an explosion resulting in two injuries.";"A pleasure yacht was alongside in a marina when an explosion occurred on board. The two crew on board suffered burns, one of them was severely burned on the face, hands and upper body. The shore side emergency services responded and took both casualties to hospital in an ambulance. The marina employees and crew of a search and rescue craft administered first aid to the burned crew at the scene. The local fire service attended and identified the possible cause of the fire as being some tins of aerosol degreaser. The vessel was internally damaged but not severely damaged as the fire was an explosive flash over rather than a long term fire. ";"UK";"United Kingdom";"England";50.751200;-1.527100;"0.1";"UNITED KINGDOM";"Lymington";"6f7e5a08-a128-ef11-840a-6045bd0d9c0e";"Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;0.00;3.90;0.00;"Minor damage (less than material damage)";"No";"No";"2efd6863-a128-ef11-840a-6045bd0d9c0e";2;"40";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Burns, scalds and frostbites";"Burns and scalds (thermal)";"Whole body and multiple sites -> Multiple sites of the body affected";"Accommodation";"Cabin space - crew";;;;"Deviation due to electrical problems, explosion, fire";"Explosion";;;;;;;"2024-06-12"
"313236d6-a328-ef11-840a-6045bd0d9c0e";"2024-06-01";"No";2024;"Marine Incident";"Contact";"Floating Object";"Other";False;"A pleasure sailing yacht struck a moored, unmanned barge and was dis-masted.";"A pleasure sailing vessel made contact with a moored unmanned barge and was dis-masted. The barge was a static waste barge. The vessel did not suffer water ingress but was dis-masted and the two crew on board were injured. One sustained an open wound on their head and the other suffered emotional shock. They were rescued by a local search and rescue vessel and taken ashore where the land ambulance service saw to them. The harbour authority towed the damaged vessel to a nearby marina. There was no damage reported to have occurred to the waste barge. ";"UK";"United Kingdom";"England";51.482000;0.199000;"n/a";;;"4ca66968-a428-ef11-840a-6045bd0d9c0e";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;4.90;9.90;"Minor damage (less than material damage)";"No";"No";"23bdb59e-a428-ef11-840a-6045bd0d9c0e";1;"60";"Male";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Wounds and superficial injuries";"Open wounds";"Head -> Facial area";"Ship";"Other";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2024-06-12"
"313236d6-a328-ef11-840a-6045bd0d9c0e";"2024-06-01";"No";2024;"Marine Incident";"Contact";"Floating Object";"Other";False;"A pleasure sailing yacht struck a moored, unmanned barge and was dis-masted.";"A pleasure sailing vessel made contact with a moored unmanned barge and was dis-masted. The barge was a static waste barge. The vessel did not suffer water ingress but was dis-masted and the two crew on board were injured. One sustained an open wound on their head and the other suffered emotional shock. They were rescued by a local search and rescue vessel and taken ashore where the land ambulance service saw to them. The harbour authority towed the damaged vessel to a nearby marina. There was no damage reported to have occurred to the waste barge. ";"UK";"United Kingdom";"England";51.482000;0.199000;"n/a";;;"4ca66968-a428-ef11-840a-6045bd0d9c0e";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;0.00;4.90;9.90;"Minor damage (less than material damage)";"No";"No";"bbd8d2c3-a428-ef11-840a-6045bd0d9c0e";2;"60";"Female";"Crew";"Skipper";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Shock";"Traumatic shocks";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Other";;;;"Shock, fright, violence, aggression, threat, presence";"Shock, fright";;;;;;;"2024-06-12"
"ff6ad6f4-ab28-ef11-840a-6045bd0d9c0e";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger fell down the stairs and broke their rib.";"A cruise ship passenger was walking down a staircase on board when they lost their footing and fell, sustaining a fractured rib. The area was inspected by the crew and no defects were found. The passenger reported that the movement of the vessel did not have an influence on their fall. They were wearing sensible footwear and were not under the influence of alcohol or medication, and did not use a walking aid. ";"UK";;;-38.190000;140.313333;"n/a";;;"e4a23db0-ac28-ef11-840a-6045bd0d9c0e";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;220.00;260.00;77000.00;"No damage";"No";"No";"09711de7-ac28-ef11-840a-6045bd0d9c0e";1;"74";"Female";"Passenger";;;"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Torso and organs -> Rib cage, ribs including joints and shoulder blade";"Accommodation";"Stairway/Ladders";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2024-06-12"
"09782b44-b728-ef11-840a-00224800d94b";"2024-06-01";"No";2024;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger fell from a tender and aspirated water, later developing pneumonia.";"A cruise ship passenger was attempting to board one of the vessel's tenders when they slipped and fell over board. Two crew members from the tender reportedly then fell on top of the passenger when they were in the water. The passenger inhaled water and was given oxygen and treatment for hypothermia. The following day, the passenger began to develop symptoms of pneumonia and was medically evacuated at the next port for treatment. ";"UK";"United Kingdom";"Scotland";57.810500;-8.567000;"0.1";"UNITED KINGDOM";"St Kilda";"744adb3e-b828-ef11-840a-00224800d94b";"Less Serious";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;120.00;130.00;15000.00;"No damage";"No";"No";"eda81a99-b828-ef11-840a-00224800d94b";1;"92";"Male";"Passenger";;;"Injured";"Serious injury";"More than 72 hours incapacitation";"Drowning and asphyxiation";"Drowning and non-fatal submersions";"Whole body and multiple sites -> Whole body (Systemic effects)";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Fall overboard of person";;;;;;;"2024-06-12"
"a898cd4e-26cf-ee11-9079-002248c87217";"2024-02-01";"No";2024;"Less Serious";"Grounding / Stranding";"Power";;False;"Inland waterway vessel grounded resulting in no damage";"Inland waterway vessel was making its return when it passed the lateral marker which indicates shallow water and grounded on mud. The crew was unable to reverse off using engines therefore, assistance was requested from a sister boat which resolved the situation. No damage was reported. One crew member had a minor injury to their head when the tow rope was returned.";"UK";"United Kingdom";"Wales";51.456833;-3.193333;"NA";;;"7eedd899-26cf-ee11-9079-002248c87217";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Inland waterway vessel";"Passenger";;;;0.00;18.00;19.00;"No damage";"No";"No";"18a3eafd-c328-ef11-840a-00224800d94b";1;"18";"Male";"Crew";"Rating";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Wounds and superficial injuries";"Superficial injuries";"Head -> Head, other parts not mentioned above";"Ship";"Bow";;;;"Loss of control (total or partial) of machine, means of transport or handling equipment, handheld tool, object, animal";"Loss of control (total or partial) - of object (being carried, moved, handled, etc.)";;"Life jacket";;;;;"2024-06-12"
