Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0010126","1","STAR PRIDE (IMO 8707343)","STAR PRIDE (IMO 8707343): ","Bahamas","Passenger","2015-12-22 06:15","","Marine casualty","7° 37.85' N 81° 43.97' W","Isla de Coiba, Panama ","Canal","1","Bahamas"
"C0010901","1","MARINOR (IMO 9332626)","MARINOR (IMO 9332626): ","Norway","Oil Tanker","2015-12-21 09:30","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","23° 23.39' N 124° 23.39' W","","Open sea","1","Norway"
"C0010376","1","TEMPTATION (IMO 8028254)","TEMPTATION (IMO 8028254): ","Colombia","General Cargo","2015-12-20 19:00","","Very serious marine casualty","11° 52.00' N 80° 42.00' W","CARIBBEAN SEA 80 MILES SE OF SAN ANDRES ISLAND","","0",""
"C0012976","1","Ventura (IMO 9312729)","Ventura (IMO 9312729): ","Antigua and Barbuda","General Cargo","2015-12-18 11:55","Fire/explosion - fire","Marine casualty","54° 22.99' N 10° 11.02' E","","Port","3","Germany; Germany; Germany"
"C0010377","1","BBC Maple Lea (IMO 9358034)","BBC Maple Lea (IMO 9358034): ","Germany","General Cargo","2015-12-17 07:55","Grounding - while under power","Marine casualty","45° 24.10' N 73° 46.99' W","","Strait/channel","3","Germany; Germany; Germany"
"C0010327","2","STOLT COMMITMENT (IMO 9168647), THORCO CLOUD (IMO 9290050)","STOLT COMMITMENT (IMO 9168647): , THORCO CLOUD (IMO 9290050): ","Cayman Islands (United Kingdom), Antigua and Barbuda",", General Cargo","2015-12-16 20:14","","Very serious marine casualty","1° 12.00' N 103° 54.00' E","SINGAPORE STRAIT 3 MILES SE OF KUSU ISLAND","","0",""
"C0010437","1","HANJIN NINGBO (IMO 9363417)","HANJIN NINGBO (IMO 9363417): ","Panama","Container","2015-12-15 16:30","","Very serious marine casualty","4° 30.00' N 105° 39.00' E","South China Sea","Open sea","1","Panama"
"C0010325","1","SPENCE (IMO 7506780)","SPENCE (IMO 7506780): ","United States","Towing / Pushing","2015-12-14 14:00","","Very serious marine casualty","12° 18.00' N 75° 36.00' W","CARIBBEAN SEA 105 MILES NW OF BARRANQUILLA","","0",""
"C0010879","1","NAVIGATOR EUROPA (IMO 9661807)","NAVIGATOR EUROPA (IMO 9661807): ","Liberia","Liquefied Gas","2015-12-14 09:38","","Very serious marine casualty","29° 43.00' N 95° 12.00' W","Targa Galena Terminal, Texas,USA","At berth","2","Liberia; Liberia"
"C0012910","2","DINAH BORCHARD (IMO 9318929), EUROCARGO PATRASSO (IMO 9131527)","DINAH BORCHARD (IMO 9318929): , EUROCARGO PATRASSO (IMO 9131527): ","Cyprus, Malta","Container, Passenger/Ro-Ro Cargo","2015-12-08 15:37","Collision - with other ship","Marine casualty","45° 19.03' N 12° 22.06' E","","Archipelagos","2","Cyprus; Cyprus"
"C0010324","1","CEMBALO (IMO 7231191)","CEMBALO (IMO 7231191): ","Bahamas","Non-ship structures","2015-12-07 02:15","","Marine casualty","54° 05.00' N 12° 07.00' E","ROSTOCK","","0",""
"C0010481","2","IVORY ARROW (IMO 9277838), MARAKI (IMO 9104158)","IVORY ARROW (IMO 9277838): , MARAKI (IMO 9104158): ","Bahamas, Malta","Other Dry Cargo, Bulk Dry","2015-12-05 00:04","Collision - with other ship","Marine casualty","51° 22.19' N 2° 08.50' E","","Open sea","2","Malta; Malta"
"C0011138","1","HANJIN AQUA (IMO 9632480)","HANJIN AQUA (IMO 9632480): ","Panama","Container","2015-12-04 19:26","","Marine incident","5° 53.30' S 105° 48.80' E","Sunda Strait, Merak, Indonesia","","1","Indonesia"
"C0012385","1","MAR VELLA","MAR VELLA: ","Spain","Fish Catching","2015-12-04 15:20","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","41° 12.94' N 2° 12.48' E","","Coastal waters","2","Spain; Spain"
"C0010395","1","HISTRIA AZURE (IMO 9357561)","HISTRIA AZURE (IMO 9357561): ","Marshall Islands","Chemical Tanker","2015-12-04 04:30","","Very serious marine casualty","31° 13.70' N 29° 45.50' E","El Dekheila, Egypt","","1","Marshall Islands"
"C0010658","2","CITY OF ROTTERDAM (IMO 9473468), PRIMULA SEAWAYS (IMO 9259513)","CITY OF ROTTERDAM (IMO 9473468): , PRIMULA SEAWAYS (IMO 9259513): ","Panama, Denmark","Other Dry Cargo, Ro-Ro Cargo","2015-12-03 20:40","","Marine casualty","53° 35.10' N 0° 02.59' E","Port","Port","2","United Kingdom; Panama"
"C0010759","1","Emsmoon (IMO 9213894)","Emsmoon (IMO 9213894): ","Antigua and Barbuda","General Cargo","2015-12-03 18:23","Contact - with fixed object","Marine casualty","53° 09.70' N 7° 22.30' E","","Strait/channel","1","Germany"
"C0010520","1","VASQUES CALAFATE","VASQUES CALAFATE: ","Portugal","Fish Catching","2015-12-03 07:38","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","41° 44.02' N 9° 00.14' W","","Coastal waters","1","Portugal"
"C0012321","2","PLAYA DE MOTRIL, QUISO DIOS","PLAYA DE MOTRIL: , QUISO DIOS: ","Spain, Spain","Fish Catching, Fish Catching","2015-12-02 05:40","Collision - with other ship","Very serious marine casualty","36° 43.66' N 2° 59.75' W","","Coastal waters","3","Spain; Spain; Spain"
"C0010124","1","REGINA SEAWAYS (IMO 9458535)","REGINA SEAWAYS (IMO 9458535): ","Lithuania","Passenger/Ro-Ro Cargo","2015-12-01 09:34","","Marine incident","55° 36.60' N 20° 06.50' E","Baltic sea","","0",""
"C0010417","2","FLOATING DOCK – 9K, IRBIS (IMO 8422175)","FLOATING DOCK – 9K: , IRBIS (IMO 8422175): ","Palau, Russian Federation","Other Non-Seagoing, Towing / Pushing","2015-12-01 00:25","","Very serious marine casualty","20° 55.00' N 116° 33.00' E","South China Sea","Open sea","2","Russian Federation; Russian Federation"
"C0010479","1","CORELLI (IMO 9126766)","CORELLI (IMO 9126766): ","Malta","Container","2015-11-30 13:40","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","40° 45.00' N 6° 25.00' E","","Open sea","1","Malta"
"C0010399","2","BT 96149TS, GOLDEN EAGLE (IMO 9418731)","BT 96149TS: , GOLDEN EAGLE (IMO 9418731): ","Viet Nam, Marshall Islands","Fish Catching, Bulk Dry","2015-11-29 10:55","","Very serious marine casualty","8° 54.20' N 102° 53.30' E","Gulf of Thailand","Open sea","1","Marshall Islands"
"C0010398","1","HAMBURG (IMO 9332860)","HAMBURG (IMO 9332860): ","Marshall Islands","Container","2015-11-29 09:45","","Very serious marine casualty","36° 31.00' N 9° 02.00' W","North Atlantic Ocean","Open sea","1","Marshall Islands"
"C0010115","1","Sea Prince","Sea Prince: ","Indonesia","Passenger","2015-11-29 00:00","","Marine casualty","","Near the Indonesian island of Batam","","1","Indonesia"
"C0010322","1","H WEST (IMO 9145243)","H WEST (IMO 9145243): ","Saint Kitts and Nevis","Container","2015-11-28 17:05","","Very serious marine casualty","35° 51.00' N 14° 39.00' E","MARSAXLOKK","","0",""
"C0010323","1","NADEZHDA (IMO 8827715)","NADEZHDA (IMO 8827715): ","Russian Federation","Non-ship structures","2015-11-28 08:20","","Very serious marine casualty","46° 41.00' N 141° 51.00' E","NEVELSK","","0",""
"C0010320","1","FORTUNE LIFE (IMO 9041722)","FORTUNE LIFE (IMO 9041722): ","Panama","General Cargo","2015-11-27 10:20","","Very serious marine casualty","17° 14.00' N 118° 01.00' E","SOUTH CHINA SEA 136 MILES NW OF BOLINAO","","0",""
"C0010318","1","BARATZ (IMO 7634111)","BARATZ (IMO 7634111): ","South Africa","Non-ship structures","2015-11-26 14:00","","Very serious marine casualty","34° 01.00' S 25° 43.00' E","ALGOA BAY 1.5 MILES NE OF CAPE RECIFE, PORT ELIZABETH","","1","South Africa"
"C0010797","1","Arctic Pioneer (IMO 6808533)","Arctic Pioneer (IMO 6808533): ","Norway","Fish Catching","2015-11-26 12:30","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","76° 03.00' N 34° 46.99' E","","Open sea","2","Norway; Norway"
"C0010764","2","Eendracht (IMO 9512783), Transcapricorn (IMO 9187928)","Eendracht (IMO 9512783): , Transcapricorn (IMO 9187928): ","Netherlands (Kingdom of), Gibraltar (United Kingdom)","General Cargo, General Cargo","2015-11-26 05:30","Collision - with other ship","Marine casualty","53° 51.06' N 8° 59.47' E","","Strait/channel","2","Germany; Germany"
"C0010316","1","FORTUNE NAVIGATOR (IMO 9181637)","FORTUNE NAVIGATOR (IMO 9181637): ","Viet Nam","Container","2015-11-24 23:00","","Very serious marine casualty","10° 47.00' N 106° 41.00' E","TA THUAN, HO CHI MINH CITY","At berth","1","Viet Nam"
"C0010317","1","SUILVEN (IMO 7383487)","SUILVEN (IMO 7383487): ","Fiji","Ro-Ro Cargo","2015-11-24 14:30","","Very serious marine casualty","18° 08.00' S 178° 23.00' E","Levu passage, Suva harbour","","1","Fiji"
"C0013096","1","FINNPARTNER (IMO 9010163)","FINNPARTNER (IMO 9010163): ","Sweden","Passenger/Ro-Ro Cargo","2015-11-24 07:00","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Marine casualty","55° 37.60' N 12° 59.29' E","","Port","2","Sweden; Sweden"
"C0010966","1","MSC Katrina (IMO 9467445)","MSC Katrina (IMO 9467445): ","Panama","Container","2015-11-20 03:49","Fire/explosion - fire","Marine casualty","53° 59.05' N 8° 15.00' E","","Strait/channel","3","Germany; Germany; Germany"
"C0010106","1","HUA CHUN 19","HUA CHUN 19: ","China","General Cargo","2015-11-20 03:00","","Very serious marine casualty","","Yellow Sea, south of China’s city of Qingdao, China","","0",""
"C0010504","1","LE BOREAL (IMO 9502506)","LE BOREAL (IMO 9502506): ","France","Passenger","2015-11-18 00:16","Fire/explosion - fire","Marine casualty","51° 09.00' S 59° 12.30' W","","Coastal waters","1","France"
"C0012666","1","AR LOUARN","AR LOUARN: ","France","Fish Catching","2015-11-17 01:02","Capsize/listing - listing","Very serious marine casualty","45° 46.03' N 1° 34.61' W","","Open sea","2","France; France"
"C0010315","1","DEPEMAS 51 (IMO 7021065)","DEPEMAS 51 (IMO 7021065): ","Argentina","Fish Catching","2015-11-17 00:00","","Marine casualty","34° 34.00' S 58° 22.00' W","Jetty No. 6, Buenos Aires","","0",""
"C0010276","1","MADANG COAST (IMO 9135767)","MADANG COAST (IMO 9135767): ","Papua New Guinea","General Cargo","2015-11-16 22:00","","Marine casualty","19° 15.50' S 146° 49.10' E","Townsville ","","1","Australia"
"C0010103","2","FRIO ATLANTIC (IMO 8911487), GLOBAL 1200 (IMO 9463815)","FRIO ATLANTIC (IMO 8911487): , GLOBAL 1200 (IMO 9463815): ","Panama, Vanuatu",", Other Activities","2015-11-16 17:02","","Marine incident","","Point Noire, Congo","","0",""
"C0010100","1","WIHAN SEJAHTERA (IMO 8512358)","WIHAN SEJAHTERA (IMO 8512358): ","Indonesia","Passenger/Ro-Ro Cargo","2015-11-16 00:00","","Very serious marine casualty","","quarter mile off the port of Surabaya, Indonesia ","","0",""
"C0010136","1","ALPINE MAGIC (IMO 9392793)","ALPINE MAGIC (IMO 9392793): ","Hong Kong, China","Chemical Tanker","2015-11-14 15:30","","Very serious marine casualty","6° 12.16' N 91° 35.15' E","Bay of Bengal","Open sea","1","Hong Kong, China"
"C0010104","2","Guang Yun, Ji Xin 9","Guang Yun: , Ji Xin 9: ","China, China","General Cargo, General Cargo","2015-11-14 00:00","","Marine casualty","","Off Shantou","","0",""
"C0010105","2","SVYATOY PAVEL (IMO 9035826), SVYATOY PETR (IMO 9035838)","SVYATOY PAVEL (IMO 9035826): , SVYATOY PETR (IMO 9035838): ","Russian Federation, Russian Federation",", General Cargo","2015-11-12 22:34","","Marine casualty","","70 nautical miles SouthWest off New Siberian islands in Laptev sea","","0",""
"C0010140","1","C. DREAM (IMO 9182318)","C. DREAM (IMO 9182318): ","Hong Kong, China","Oil Tanker","2015-11-12 03:15","","Very serious marine casualty","35° 26.00' N 129° 24.00' E","Ulsan, Korea","","1","Hong Kong, China"
"C0010281","1","HONG YAN (IMO 8511225)","HONG YAN (IMO 8511225): ","Cambodia","General Cargo","2015-11-12 01:30","","Very serious marine casualty","35° 30.00' N 139° 45.00' E","KEIHIN HARBOUR, CHIDORI-CHO, KAWASAKI, JAPAN","","0",""
"C0010280","1","TIBA (IMO 8879275)","TIBA (IMO 8879275): ","Iran (Islamic Republic of)","General Cargo","2015-11-12 00:00","","Very serious marine casualty","43° 08.00' N 51° 33.00' E","ALEKSANDR BEKOVICH-CHERKASSKIY GULF 4 MILES SW OF KURYK, KAZAKHSTAN ","Coastal waters","1","Kazakhstan"
"C0010842","1","INDRA II (IMO 8301668)","INDRA II (IMO 8301668): ","Comoros","Bulk Dry","2015-11-09 23:10","","Very serious marine casualty","42° 29.60' N 27° 36.70' E","Port of Burgas","Port approach","1","Bulgaria"
"C0010290","1","PACIFIC DAWN (IMO 8521232)","PACIFIC DAWN (IMO 8521232): ","United Kingdom","Passenger","2015-11-09 10:51","","Very serious marine casualty","15° 34.00' S 152° 06.00' E","Open sea - N.A.","Open sea","2","United Kingdom; United Kingdom"
"C0013079","2","RING, RING/ Prm","RING: , RING/ Prm: ","Sweden, Sweden","Towing / Pushing, Barge","2015-11-02 12:05","Loss of control - loss of containment","Very serious marine casualty","58° 13.67' N 12° 10.84' E","","Strait/channel","2","Sweden; Sweden"
"C0010264","1","SYLT (IMO 9429273)","SYLT (IMO 9429273): ","Antigua and Barbuda","Container","2015-11-02 00:00","","Marine casualty","53° 33.00' N 10° 01.00' E","Hamburg, Germany","","0",""
"C0010265","1","PERLA (IMO 6423137)","PERLA (IMO 6423137): ","Iceland","Non-ship structures","2015-11-02 00:00","","Very serious marine casualty","64° 08.00' N 21° 54.00' W","REYKJAVIK, ICELAND","","1","Iceland"
"C0010139","1","ALPINE MYSTERY (IMO 9392808)","ALPINE MYSTERY (IMO 9392808): ","Hong Kong, China","Chemical Tanker","2015-10-30 07:45","","Very serious marine casualty","34° 07.36' S 22° 09.94' E","South Africa","","1","Hong Kong, China"
"C0012444","1","ALMIRANTE BERRIA (IMO 8739516)","ALMIRANTE BERRIA (IMO 8739516): ","Spain","Fish Catching","2015-10-27 19:00","Occupational accident - body movement under or with physical
stress (generally leading to an internal
injury)","Very serious marine casualty","44° 14.89' N 1° 28.00' W","","Coastal waters","2","Spain; Spain"
"C0012494","1","ADMIRAL SHABALIN (IMO 8607165)","ADMIRAL SHABALIN (IMO 8607165): ","Russian Federation","Fish Catching","2015-10-26 21:45","Fire/explosion - fire","Marine casualty","28° 08.31' N 15° 25.12' W","","Port","1","Spain"
"C0012843","1","Thetis D (IMO 9372274)","Thetis D (IMO 9372274): ","Liberia","Container","2015-10-26 08:29","Fire/explosion - explosion","Marine casualty","54° 30.04' N 10° 22.03' E","","Coastal waters","2","Germany; Germany"
"C0010670","1","HUMBOLDT BAY (IMO 8907888)","HUMBOLDT BAY (IMO 8907888): ","Liberia","Refrigerated Cargo","2015-10-25 20:25","","Marine casualty","","Douala Bay","Anchorage","0",""
"C0010669","2","TURQUOISE OCEAN (IMO 9618501), YUAN ZHI HAI (IMO 9295191)","TURQUOISE OCEAN (IMO 9618501): , YUAN ZHI HAI (IMO 9295191): ","Liberia, China","Bulk Dry, ","2015-10-25 09:52","","Marine incident","1° 13.80' N 103° 56.00' E","Singapore straits","Port approach","0",""
"C0010257","1","MAESTRO OCEAN (IMO 8222745)","MAESTRO OCEAN (IMO 8222745): ","Marshall Islands","Ro-Ro Cargo","2015-10-25 00:00","","Marine casualty","4° 53.00' N 1° 45.00' W","TAKORADI, GHANA ","","1","Marshall Islands"
"C0010085","1","Horta","Horta: ","Macao, China","Non-ship structures","2015-10-25 00:00","","Marine casualty","","Ssouth of Lantau Island, Hong Kong, Chian","","0",""
"C0010088","1","LEVIATHAN II","LEVIATHAN II: ","Canada","Passenger","2015-10-25 00:00","","Very serious marine casualty","49° 11.17' N 126° 05.46' W","Coastal waters <= 12 nm","Coastal waters","1","Canada"
"C0010256","1","LOS LLANITOS (IMO 9045912)","LOS LLANITOS (IMO 9045912): ","Mexico","Bulk Dry / Oil","2015-10-24 00:00","","Marine casualty","19° 10.00' N 104° 42.00' W","NAVIDAD BAY 27 MILES NW OF MANZANILLO, MEXICO ","","1","Mexico"
"C0012316","1","LISA ESSBERGER (IMO 9295438)","LISA ESSBERGER (IMO 9295438): ","Netherlands (Kingdom of)","Chemical Tanker","2015-10-23 13:45","Occupational accident - body movement under or with physical
stress (generally leading to an internal
injury)","Marine casualty","41° 18.00' N 2° 10.39' E","","Coastal waters","2","Spain; Spain"
"C0010237","1","SPLENDOUR OF THE SEAS (IMO 9070632)","SPLENDOUR OF THE SEAS (IMO 9070632): ","Bahamas","Passenger","2015-10-22 07:56","","Marine casualty","37° 19.90' N 20° 50.10' E","Arpyia, Greece","Coastal waters","1","Bahamas"
"C0010144","2","MDM BANJAR (IMO 9354698), UNKNOWN","MDM BANJAR (IMO 9354698): , UNKNOWN: ","Indonesia, Indonesia","Towing / Pushing, Passenger","2015-10-22 04:00","","Very serious marine casualty","2° 58.00' S 114° 45.00' E","SOUTH KALIMANTAN","","0",""
"C0012174","1","PACIFIC SANTA ANA (IMO 9499917)","PACIFIC SANTA ANA (IMO 9499917): ","Liberia","Other Offshore","2015-10-20 10:08","","Very serious marine casualty","26° 51.52' N 93° 32.64' W","200 NM South of Lake Charles, Louisiana, USA","Open sea","1","Liberia"
"C0010086","1","ALIA","ALIA: ","Liberia","Chemical Tanker","2015-10-20 00:00","","Marine casualty","","64 nautical miles west of Hvide Sande, North Sea","Open sea","0",""
"C0010108","1","TRITON SWAN (IMO 9632985)","TRITON SWAN (IMO 9632985): ","Panama","Bulk Dry","2015-10-19 09:07","","Very serious marine casualty","34° 42.10' N 135° 15.70' E","Higashinada Tomen Silo Quay, Higashinada Ward, Kobe City, Japan","At berth","1","Japan"
"C0010082","2","ELIXIR (IMO 9282510), TANK (IMO 8681460)","ELIXIR (IMO 9282510): , TANK (IMO 8681460): ","Marshall Islands, United Republic of Tanzania","Oil Tanker, ","2015-10-19 00:20","","Very serious marine casualty","4° 26.90' N 4° 27.20' E","Benin Bight","Open sea","2","Marshall Islands; Nigeria"
"C0010486","1","M/B Tawash","M/B Tawash: ","Philippines","Passenger","2015-10-18 16:20","","Very serious marine casualty","10° 41.00' N 122° 36.00' E","1.2 NM off Parola Wharf ","","1","Philippines"
"C0013892","1","WANJA","WANJA: ","Germany","Barge","2015-10-17 17:30","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","46° 05.66' N 18° 46.27' E","","River","1","Hungary"
"C0010155","1","PARAMUSHIR (IMO 8932871)","PARAMUSHIR (IMO 8932871): ","Russian Federation","Non-ship structures","2015-10-17 15:13","","Very serious marine casualty","50° 37.00' N 156° 42.00' E","NORTHWEST PACIFIC OCEAN ","","1","Russian Federation"
"C0010400","1","GRIZZLY (IMO 9659232)","GRIZZLY (IMO 9659232): ","Marshall Islands","Bulk Dry","2015-10-17 07:15","","Very serious marine casualty","1° 16.90' N 103° 57.90' E","Singapore","Anchorage","1","Marshall Islands"
"C0010112","2","SULPHUR GARLAND (IMO 9209013), WAKO MARU NO. 2 (IMO 9651046)","SULPHUR GARLAND (IMO 9209013): , WAKO MARU NO. 2 (IMO 9651046): ","Panama, Japan","Chemical Tanker, Oil Tanker","2015-10-17 03:30","","Marine casualty","33° 58.92' N 130° 52.93' E","Off the east of Mutsure-jima Island, Shimonoseki City, Yamaguchi Prefecture, Japan","Coastal waters","1","Japan"
"C0010084","1","Ivolga","Ivolga: ","Ukraine","Other Offshore","2015-10-17 00:00","","Marine incident","46° 04.00' N 30° 29.00' E","Off Belgorod-Dniester in Odessa region","Port approach","0",""
"C0010107","1","ASIAN INFINITY (IMO 9409699)","ASIAN INFINITY (IMO 9409699): ","Panama","General Cargo","2015-10-14 22:15","","Very serious marine casualty","37° 51.30' N 140° 57.20' E","Soma Port, Soma City, Fukushima Prefecture, Japan","At berth","1","Japan"
"C0010439","1","ASIAN INFINITY (IMO 9409699)","ASIAN INFINITY (IMO 9409699): ","Panama","General Cargo","2015-10-14 22:15","","Marine casualty","37° 57.30' N 140° 57.20' E","SOMA BERTH NO.5-1, JAPAN  ","At berth","2","Panama; Panama"
"C0010798","2","Clipper Quito (IMO 9630755), Lurongyu 71108","Clipper Quito (IMO 9630755): , Lurongyu 71108: ","Norway, China","Liquefied Gas, Fish Catching","2015-10-12 12:05","Collision - with other ship","Very serious marine casualty","36° 17.35' N 122° 53.41' E","","Open sea","1","Norway"
"C0010157","1","AN PHU KHANG 079 (IMO 9686845)","AN PHU KHANG 079 (IMO 9686845): ","Viet Nam","General Cargo","2015-10-11 02:17","","Very serious marine casualty","17° 08.00' N 107° 20.00' E","Quang Tri","","1","Viet Nam"
"C0010156","2","AEGEAN ROSE (IMO 7729019), EVIAPETROL IV (IMO 9301689)","AEGEAN ROSE (IMO 7729019): , EVIAPETROL IV (IMO 9301689): ","Greece, Greece","Non-ship structures, Chemical Tanker","2015-10-11 00:00","","Marine casualty","38° 01.00' N 23° 35.00' E","Elefsina","","0",""
"C0010165","1","AIDA+MONAZ","AIDA+MONAZ: ","Iran (Islamic Republic of)","Towing / Pushing","2015-10-09 12:00","","Marine casualty","26° 11.42' N 51° 12.36' E","BETWEEN BUSHAIR AND RUWAIS PORT","","1","Qatar"
"C0010419","1","RSU 98-33","RSU 98-33: ","Russian Federation","Fish Catching","2015-10-08 09:44","","Very serious marine casualty","43° 38.00' N 145° 33.00' E","Sea of Okhotsk","","1","Russian Federation"
"C0010416","1","RUMB","RUMB: ","Russian Federation","Non-ship structures","2015-10-07 20:38","","Very serious marine casualty","45° 06.00' N 36° 28.00' E","Kerch Strait ","Coastal waters","2","Russian Federation; Russian Federation"
"C0010160","1","OLIVIA RIBAU","OLIVIA RIBAU: ","Portugal","Fish Catching","2015-10-06 19:11","Flooding/foundering - foundering","Very serious marine casualty","40° 08.25' N 8° 52.03' W","","Port","1","Portugal"
"C0010161","1","HAIDAR (IMO 9083067)","HAIDAR (IMO 9083067): ","Lebanon","Non-ship structures","2015-10-06 08:00","","Very serious marine casualty","","Vila do Conde","","1","Brazil"
"C0010074","1","AL ORAIQ (IMO 9360790)","AL ORAIQ (IMO 9360790): ","Marshall Islands","Liquefied Gas","2015-10-06 00:00","","Very serious marine casualty","51° 24.70' N 3° 03.40' E","North Sea 10 kilometres from the coast near the Belgian port of Zeebrugge","","2","Belgium; Marshall Islands"
"C0010630","1","Annie T","Annie T: ","United Kingdom","Fish Catching","2015-10-04 13:20","","Very serious marine casualty","","Coastal Waters","","1","United Kingdom"
"C0010586","1","KARINYA (FR699)","KARINYA (FR699): ","United Kingdom","Fish Catching","2015-10-04 12:11","","Very serious marine casualty","58° 02.00' N 1° 47.00' W","Open sea - Within EEZ","Open sea","1","United Kingdom"
"C0010168","1","GLOBAL GOLD (IMO 9614359)","GLOBAL GOLD (IMO 9614359): ","Panama","Bulk Dry","2015-10-02 05:00","","Very serious marine casualty","","Astoria, Oregon","","0",""
"C0010070","1","EL FARO","EL FARO: ","United States","Container","2015-10-01 07:00","","Very serious marine casualty","","Near Crooked Island, Bahamas","","2","United States; United States"
"C0010073","2","HIGHNY (IMO 8606068), TU RU BONG 3 (IMO 8891871)","HIGHNY (IMO 8606068): , TU RU BONG 3 (IMO 8891871): ","Republic of Korea, Democratic People's Republic of Korea",", Refrigerated Cargo","2015-10-01 01:25","","Marine casualty","39° 12.56' N 132° 31.26' E","East Sea of DPR Korea","Open sea","0",""
"C0010169","1","MINOUCHE (IMO 7930553)","MINOUCHE (IMO 7930553): ","Bolivia (Plurinational State of)","General Cargo","2015-10-01 00:00","","Very serious marine casualty","20° 17.00' N 73° 37.00' W","North Atlantic Ocean","","0",""
"C0010170","1","COSMOS (IMO 9019767)","COSMOS (IMO 9019767): ","Cambodia","Passenger","2015-09-30 00:00","","Very serious marine casualty","32° 26.00' N 124° 12.00' E","South China Sea, 130 miles SW of Jeju, South Korea ","","0",""
"C0010498","1","CIELO DI MONACO (IMO 9638147)","CIELO DI MONACO (IMO 9638147): ","Malta","Other Activities","2015-09-28 06:30","","Marine incident","","Greenore Port  Ireland","","0",""
"C0013772","1","MV Cielo Di Monaco (IMO 9638147)","MV Cielo Di Monaco (IMO 9638147): ","Malta","Bulk Dry","2015-09-28 05:30","Grounding - while drifting","Marine casualty","54° 01.51' N 6° 07.58' W","","Port","2","Ireland; Ireland"
"C0010172","1","KSD 05 (IMO 8679962)","KSD 05 (IMO 8679962): ","Indonesia","Towing / Pushing","2015-09-28 00:00","","Very serious marine casualty","5° 22.00' N 96° 48.00' E","Malacca Strait 11 miles NE of Bireuen, Aceh","","0",""
"C0010184","1","LINCOLN (IMO 5062833)","LINCOLN (IMO 5062833): ","South Africa","Non-ship structures","2015-09-27 18:06","","Very serious marine casualty","34° 49.00' S 18° 54.00' E","Atlantic Ocean 40 miles SE of Cape Point ","","1","South Africa"
"C0012497","1","CAMPOLIBRE ALAI (IMO 8719334)","CAMPOLIBRE ALAI (IMO 8719334): ","Spain","Fish Catching","2015-09-27 03:30","Fire/explosion - fire","Very serious marine casualty","0° 39.46' N 57° 00.86' E","","Open sea","1","Spain"
"C1000751","1","NEFRYT (IMO 9004475)","NEFRYT (IMO 9004475): ","Malta","Bulk Dry","2015-09-26 03:00","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Very serious marine casualty","5° 18.79' N 4° 00.66' W","North Atlantic Ocean - North Atlantic Ocean","Port","1","Poland"
"C0010185","1","TXORI URDIN (IMO 7410670)","TXORI URDIN (IMO 7410670): ","Cabo Verde","Non-ship structures","2015-09-25 10:19","","Very serious marine casualty","1° 05.00' N 1° 08.00' W","Atlantic Ocean 350 miles SE of Abidjan","","0",""
"C0010186","1","ZEUS (IMO 6605503)","ZEUS (IMO 6605503): ","Poland","Towing / Pushing","2015-09-23 23:50","","Very serious marine casualty","56° 03.00' N 14° 35.00' E","Sölvesborg","At berth","1","Poland"
"C0010187","1","ATLANTIC CHARGER (IMO 9760237)","ATLANTIC CHARGER (IMO 9760237): ","Canada","Non-ship structures","2015-09-21 13:30","","Very serious marine casualty","62° 05.00' N 62° 19.00' W","Davis Strait 83 miles NE of Resolution Island, Nunavut","","0",""
"C0012179","1","SUMMER WIND (IMO 9114139)","SUMMER WIND (IMO 9114139): ","Liberia","Bulk Dry","2015-09-21 06:35","","Very serious marine casualty","","Puerto Ordaz, Venezuela","At berth","2","Liberia; Liberia"
"C0010902","1","GODFJORD (IMO 8615277)","GODFJORD (IMO 8615277): ","Norway","Passenger/Ro-Ro Cargo","2015-09-21 06:24","Grounding - while under power","Marine casualty","65° 45.16' N 12° 32.39' E","","Archipelagos","1","Norway"
"C0010455","1","VICTORIA (IMO 9129029)","VICTORIA (IMO 9129029): ","Liberia","Bulk Dry","2015-09-19 18:15","Grounding - while under power","Marine casualty","57° 10.78' N 11° 44.44' E","","Coastal waters","1","Sweden"
"C0010068","2","ASIA CEMENT 2, SHIH HUI 31","ASIA CEMENT 2: , SHIH HUI 31: ","Unknown, China","Non-ship structures, Fish Catching","2015-09-18 00:00","","Very serious marine casualty","","off Taiwan, China’s northern coast","","0",""
"C0010394","1","CARNIVAL PRIDE (IMO 9223954)","CARNIVAL PRIDE (IMO 9223954): ","Panama","Passenger","2015-09-17 01:32","","Marine casualty","23° 10.20' N 74° 16.60' W","OPEN SEA","Open sea","1","Panama"
