SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-18207,608074032102,59,15917.0,006,2,0,1372,Revised Bypass,84,H,5/16/2017,Y,E,1737,36,GB,216,G14224,,1969278.452,10083489.965,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,5/19/2017 9:32:45 AM,5/19/2017 10:09:09 AM
-18179,608074032102,59,15917.0,006,2,0,1372,Bypass,84,H,5/16/2017,Y,E,1737,36,GB,216,G14224,,1969278.452,10083489.965,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,5/16/2017 2:24:12 PM,5/18/2017 12:36:28 PM
-18159,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.452,10083489.965,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,5/5/2017 10:16:26 AM,5/5/2017 11:46:43 AM
-18119,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,4/18/2017 10:14:02 AM,4/19/2017 7:24:33 AM
-18112,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,4/13/2017 4:07:59 PM,4/14/2017 8:33:41 AM
-18072,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/31/2017 4:42:57 PM,4/3/2017 2:54:02 PM
-18066,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/28/2017 5:10:10 PM,3/30/2017 2:34:57 PM
-18048,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/23/2017 2:45:26 PM,3/28/2017 9:36:21 AM
-18036,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/20/2017 3:53:44 PM,3/21/2017 7:15:42 AM
-18018,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/15/2017 4:59:29 PM,3/16/2017 2:01:17 PM
-17989,608074032101,59,6257.0,006,1,0,1372,Revised Bypass,84,H,2/18/2017,Y,E,1737,36,GB,216,G14224,,1969278.454181,10083489.973017,27.78340815,-91.98260268,5118,W,6590,N,GB,216,G14224,,S,7825.0,G14224,GB,216.0,F,S,7825.0,G14224,GB,216.0,F,Y,NOBLE PAUL ROMANO,SEMISUBMERSIBLE,92126,D,1981,INGALLS MS,1997.0,6600,32500,10/24/2018,9/18/2019,,,"Safe welding area was originally approved by the New Orleans District in 1999. In October 2015 the safe welding area was moved and a submittal was sent to the Lafayette District for approval. After inspecting the safe welding area, the Lafayette District denied the safe welding area approval request. Therefore, the Noble Paul Romano must follow the Operators Safe Welding Plan for all welding and burning operations, per 250.109.  ",Hess Corporation,3/6/2017 1:03:59 PM,3/7/2017 1:57:40 PM
