"API_WELL_NUMBER","BOTM_LEASE_NUM","WELL_SPUD_DATE","TOTAL_DEPTH_DATE","BOREHOLE_STAT_DT","BH_TOTAL_MD","WELL_BORE_TVD"
"427024029700","G23135",5/1/2007,5/27/2007,6/22/2007,"11225","9565"
"427024029800","G04064",6/13/2007,7/24/2007,7/30/2007,"11466","10764"
"427024029801","G04064",7/30/2007,8/4/2007,8/15/2007,"12606","11482"
"427024029802","G05980",8/15/2007,9/23/2007,6/15/2013,"13510","12036"
"427024029900","G04537",12/4/2007,2/11/2008,2/12/2008,"12116","11783"
"427024029901","G04537",2/12/2008,3/1/2008,9/5/2018,"12375","12043"
"427024030000","G30996",11/7/2008,11/26/2008,11/27/2008,"6800","6800"
"427024030100","G20605",9/22/2010,10/22/2010,12/13/2012,"5757","5400"
"427024030101","G20605",12/13/2012,12/19/2012,8/20/2019,"6083","5322"
"427024030200","G33391",12/25/2010,1/14/2011,1/20/2011,"8001","8000"
"427030000300"," 00505",11/9/1956,11/21/1956,11/28/1956,"6793","6793"
"427033019000","G04136",5/21/1980,8/18/1980,7/17/1988,"13801","9975"
"427033021300","G04136",6/8/1980,10/26/1980,7/20/1988,"13812","9850"
"427033021800","G04136",7/13/1981,9/9/1981,7/15/1999,"12976","9654"
"427033025800","G04136",10/5/1981,12/19/1981,6/17/1999,"12215","9597"
"427033026700","G04136",2/13/1982,5/28/1982,7/19/1988,"14860","10414"
"427033029800","G04136",6/26/1983,9/16/1983,7/12/1999,"11621","9404"
"427033034800","G04136",5/16/1987,6/2/1987,6/20/1987,"12400","10325"
"427033034801","G04136",6/20/1987,7/12/1987,7/9/1999,"12600","10455"
"427033034870","G04136",3/5/1987,3/24/1987,4/3/1987,"9144","8822"
"427033034871","G04136",4/3/1987,5/5/1987,5/16/1987,"10100","8687"
"427034000100","G03111",7/31/1975,8/14/1975,8/17/1975,"9875","9875"
"427034000200","G03087",8/18/1975,10/8/1975,10/18/1975,"12024","10170"
"427034000300","G03108",11/5/1975,12/13/1975,1/8/1976,"9566","9414"
"427034000370","G03108",9/12/1975,10/17/1975,10/17/1975,"9260","9078"
"427034000400","G03079",12/24/1979,3/31/1980,5/29/1980,"11590","11535"
"427034000500","G03086",1/15/1976,2/5/1976,2/11/1976,"8943","8943"
"427034000600","G03092",12/2/1976,12/13/1976,12/15/1976,"4402","4402"
"427034000700","G03092",1/23/1977,2/18/1977,2/21/1977,"7904","7886"
"427034000770","G03092",12/17/1976,1/11/1977,1/23/1977,"7880","7867"
"427034000800","G03092",8/11/1977,9/9/1977,9/9/1977,"8237","8237"
"427034000900","G03305",8/10/1978,9/25/1978,9/29/1978,"11000","10952"
"427034001000","G03086",6/3/1977,8/8/1977,8/14/2005,"11950","9068"
"427034001100","G03467",10/30/1977,12/8/1977,12/26/1977,"7000","7000"
"427034001200","G03464",11/16/1977,12/20/1977,9/19/2002,"8722","8722"
"427034001300","G03465",11/15/1977,1/6/1978,7/8/2017,"11052","11049"
"427034001400","G03080",7/7/1978,8/20/1978,8/24/1978,"9901","9898"
"427034001500","G03463",2/7/1978,2/12/1978,4/16/1978,"2020","2020"
"427034001600","G03465",1/24/1978,3/19/1978,9/27/2002,"12012","11686"
"427034001601","G03465",9/27/2002,10/8/2002,10/10/2002,"9424","8791"
"427034001602","G03465",10/10/2002,10/16/2002,7/10/2017,"8921","8734"
"427034001700","G03464",8/29/1978,9/13/1978,8/29/2002,"4250","4250"
"427034001800","G03091",2/22/1978,3/21/1978,3/27/1978,"8422","8422"
"427034001900","G03111",2/27/1978,3/19/1978,3/30/1978,"8695","7422"
"427034002000","G03088",12/30/1979,3/23/1980,5/30/2004,"10591","10591"
"427034002100","G03463",3/1/1978,3/14/1978,5/21/1991,"4500","4500"
"427034002200","G03465",12/22/1978,5/5/1979,5/26/1979,"12342","12260"
"177214022200","G01608",2/4/1982,3/13/1982,1/29/1997,"10835","9411"
"177214022201","G01608",1/29/1997,2/3/1997,2/24/1997,"5093","4700"
"177214022400","G02177",3/8/1982,5/28/1982,10/19/2000,"14220","9261"
"177214022401","G02177",10/19/2000,10/23/2000,11/7/2000,"13875","9289"
"177214022500","G02941",2/3/1982,2/24/1982,5/25/1998,"5860","5022"
"177214022501","G02941",5/25/1998,6/1/1998,6/4/1998,"5458","5000"
"177214022600"," 00353",2/21/1982,3/1/1982,8/17/2017,"8046","7695"
"177214022700","G02942",2/18/1982,3/18/1982,3/24/1982,"13732","9429"
"177214022701","G02942",6/1/1982,6/22/1982,5/9/1984,"15460","10198"
"177214022702","G02137",5/9/1984,6/1/1984,3/18/1992,"13174","9337"
"177214022703","G02137",3/18/1992,4/16/1992,10/17/2023,"13423","9787"
"177214022770","G02942",3/24/1982,5/27/1982,6/1/1982,"15760","10384"
"177214022800"," 00694",3/5/1982,3/10/1982,11/17/2017,"5123","4999"
"177214022900","G01608",4/8/1982,4/26/1982,9/13/1985,"9033","8097"
"177214022901","G01608",9/13/1985,9/30/1985,1/16/1997,"7390","6564"
"177214022902","G01608",1/16/1997,1/27/1997,2/20/1997,"5887","5643"
"177214023100","G02940",7/1/1982,7/26/1982,2/25/2001,"8390","7990"
"177214023101","G02940",2/25/2001,3/14/2001,3/14/2001,"8797","7757"
"177214023102","G02940",3/14/2001,3/18/2001,4/2/2001,"8940","7853"
"177214023200","G04898",5/22/1982,6/15/1982,6/18/1982,"10660","10658"
"177214023201","G04899",6/18/1982,8/1/1982,8/10/1982,"12660","12050"
"177214023300","G02938",5/7/1982,6/13/1982,6/22/1982,"14740","9898"
"177214023301","G02938",6/22/1982,7/18/1982,4/14/1983,"15820","10227"
"177214023302","G02938",4/14/1983,4/24/1983,12/21/1984,"15095","9945"
"177214023400","G02938",,,,"",""
"177214023500","G04478",9/25/1982,12/2/1982,12/8/1982,"12475","11583"
"177214023600","G04479",12/17/1982,2/4/1983,2/23/1983,"12873","12709"
"177214023670","G04479",11/22/1982,12/14/1982,12/17/1982,"10349","10349"
"177214023700","G01609",7/24/1982,8/26/1982,9/3/1982,"10509","9819"
"177214023800","G02177",7/30/1982,8/26/1982,8/11/2001,"12112","9244"
"177214023801","G02177",8/11/2001,8/16/2001,8/30/2001,"11600","9237"
"177214023900","G01608",7/27/1982,8/22/1982,8/22/1982,"5705","5241"
"177214024000","G04899",8/12/1982,9/4/1982,9/11/1982,"9483","9264"
"177214024100","G02941",7/30/1982,8/17/1982,4/24/2001,"8843","8842"
"177214024101","G02940",4/24/2001,5/24/2001,6/1/2001,"9617","7864"
"177214024102","G02940",6/1/2001,6/4/2001,6/17/2001,"9621","7886"
"177214024200","G01606",9/11/1982,9/24/1982,11/16/2000,"9382","4697"
"177214024300","G02941",8/22/1982,9/15/1982,9/21/1982,"9740","9021"
"177214024301","G02941",9/21/1982,10/3/1982,10/17/1983,"9889","8741"
"177214024400","G01608",8/20/1982,9/23/1982,8/21/1985,"12490","10047"
"177214024401","G01608",12/27/1983,1/17/1984,8/21/1985,"11512","9576"
"177214024402","G01608",7/27/1985,8/12/1985,8/16/1985,"7120","6779"
"177214024403","G01608",8/16/1985,8/23/1985,8/25/1985,"7170","6805"
"177214024404","G01608",3/29/1986,4/18/1986,7/27/1997,"6039","5801"
"177214024405","G01608",7/27/1997,8/2/1997,8/21/1997,"7981","7750"
"177214024470","G01608",3/25/1986,3/29/1986,3/29/1986,"2600","2600"
"177214024500","G04898",,,,"",""
"177214024600","G04899",,,,"",""
"177214024800","G02940",10/11/1982,11/12/1982,8/3/2020,"9514","9059"
"177214024900","G02184",12/31/1982,1/30/1983,2/14/1983,"9154","8382"
"177214025000","G04479",,,,"",""
"177214025100","G01608",10/23/1982,11/14/1982,11/28/1982,"10012","9207"
"177214025200","G01609",11/19/1982,12/28/1982,12/30/1982,"11536","10506"
"177214025270","G01609",12/30/1982,1/22/1983,1/22/1983,"11575","9929"
"177214025300","G02184",11/16/1982,12/31/1982,9/10/1987,"12917","11611"
"177214025400","G02939",12/9/1982,12/31/1982,1/21/1983,"15220","9350"
"177214025470","G02177",11/15/1982,12/5/1982,12/9/1982,"11589","7450"
"177214025500","G02940",,,11/8/1982,"14356","11120"
"177214025600","G01608",11/28/1982,12/19/1982,6/19/1997,"7578","7278"
"177214025601","G01608",6/19/1997,6/21/1997,7/5/1997,"6066","5995"
"177214025800","G02942",1/7/1983,1/28/1983,2/4/1983,"10078","10078"
"177214025900","G01608",1/6/1983,1/13/1983,6/23/1997,"5690","4820"
"177214025901","G01608",6/23/1997,6/27/1997,8/5/1997,"6352","6298"
"177214025902","G01608",8/5/1997,8/8/1997,9/10/1997,"6460","4997"
"177214025903","G01608",9/10/1997,9/15/1997,9/26/1997,"9441","8248"
"177214026100","G02177",1/24/1983,3/16/1983,1/15/2001,"15160","9678"
"177214026101","G02177",1/15/2001,1/28/2001,2/21/2001,"14017","9206"
"177214026200"," 00697",2/25/1983,3/11/1983,6/28/2003,"10431","9901"
"177214026270"," 00697",2/6/1983,2/24/1983,2/25/1983,"7805","7502"
"177214026300","G01608",1/30/1983,2/10/1983,11/28/2009,"7222","6848"
"177214026400","G02941",4/11/1983,5/4/1983,5/6/1983,"11049","10347"
"177214026401","G02184",,,3/15/2001,"10185","8010"
"177214026470","G02941",2/12/1983,4/2/1983,4/11/1983,"11343","10271"
"177214026500","G02940",5/20/1983,7/1/1983,10/10/1984,"9900","8554"
"177214026501","G02941",10/10/1984,1/6/1985,12/1/1997,"13343","10436"
"177214026502","G02940",12/1/1997,12/18/1997,1/22/1998,"9379","7967"
"177214026600","G01608",2/21/1983,3/15/1983,3/15/1983,"9013","8468"
"177214026601","G01608",3/15/1983,3/27/1983,9/12/1985,"9560","8710"
"177214026602","G01608",9/12/1985,9/19/1985,4/22/1986,"7055","6701"
"177214026603","G01608",4/29/1986,5/10/1986,6/3/1986,"6629","6408"
"177214026700"," 00697",3/31/1983,4/24/1983,6/28/2003,"9830","9642"
"177214026800","G02941",5/16/1983,5/31/1983,1/6/2001,"8773","8564"
"177214026801","G02940",1/6/2001,1/15/2001,1/30/2001,"7340","7021"
"177214026870","G02941",5/7/1983,5/16/1983,5/16/1983,"4800","4652"
"177214026900","G02177",5/6/1983,5/24/1983,12/6/2012,"14349","9210"
"177214026970","G02177",4/17/1983,5/4/1983,5/6/1983,"9859","6701"
"177214027000","G02184",6/4/1983,7/3/1983,12/20/1987,"11080","10028"
"177214027100"," 00697",5/18/1983,6/15/1983,6/28/2003,"9385","9166"
"177214027170"," 00697",5/10/1983,5/14/1983,5/18/1983,"2366","2343"
"177214027200","G02184",9/5/1983,11/25/1983,4/15/1984,"15683","13267"
"177214027201","G02184",3/15/1984,3/28/1984,3/11/1986,"15275","13256"
"177214027300","G02177",6/19/1983,7/19/1983,8/6/1983,"12283","9213"
"177214027400","G01608",5/20/1983,5/27/1983,11/28/2009,"6355","6002"
"177214027500","G01608",5/29/1983,6/8/1983,6/21/1983,"5901","5112"
"177214027600"," 00697",6/27/1983,7/12/1983,6/28/2003,"9935","9740"
"177214027700","G02941",,,,"",""
"177214027800","G01608",6/10/1983,7/4/1983,7/5/1983,"12308","9884"
"177214027801","G01608",7/5/1983,8/28/1983,7/1/1984,"9416","8529"
"177214027802","G01608",7/1/1984,7/23/1984,11/28/2009,"10775","9420"
"177214027900","G04479",9/25/1983,10/11/1983,10/17/1983,"14130","12891"
"177214027970","G04479",8/4/1983,9/25/1983,9/25/1983,"13089","11996"
"177214028000","G02184",7/7/1983,8/4/1983,8/11/1997,"10700","9566"
"177214028001","G02940",8/11/1997,8/16/1997,8/22/1997,"8184","7805"
"177214028002","G02940",8/23/1997,8/28/1997,11/25/2007,"8183","7805"
"177214028003","G02940",11/25/2007,12/2/2007,1/1/2008,"8145","7583"
"177214028100","G01608",7/9/1983,7/18/1983,7/20/1983,"6400","6077"
"177214028101","G01608",7/20/1983,7/27/1983,3/6/1997,"6211","5935"
"177214028102","G01608",3/6/1997,3/14/1997,12/14/2001,"6479","6123"
"177214028200","G02184",7/6/1983,7/30/1983,12/2/1983,"11834","10084"
"177214028300"," 00697",9/8/1983,9/25/1983,6/28/2003,"13369","12778"
"177214028370"," 00697",8/3/1983,9/7/1983,9/8/1983,"12341","11795"
"177214028400","G02177",8/7/1983,9/9/1983,10/30/1983,"11986","9418"
"177214028500","G02940",8/9/1983,9/8/1983,11/23/1987,"10982","9701"
"177214028600","G02941",8/13/1983,8/30/1983,1/2/1986,"9604","8140"
"177214028700","G02137",9/1/1983,9/24/1983,10/7/1983,"12529","9984"
"177214028800","G02177",9/16/1983,10/14/1983,11/12/1983,"12970","9238"
"177214028900","G01608",9/20/1983,10/20/1983,8/9/1998,"8801","8158"
"177214028901","G02137",8/9/1998,8/25/1998,10/8/2023,"14470","10023"
"177214029000"," 00697",12/22/1983,1/4/1984,6/28/2003,"7154","6202"
"177214029100","G02177",11/13/1983,11/30/1983,1/7/1984,"12715","9161"
"177244005400","G01654",5/19/1972,8/4/1972,6/6/1979,"17000","17000"
"177244005500","G01649",5/20/1972,5/23/1972,5/31/1972,"6038","6038"
"177244005700","G02211",2/19/1973,3/7/1973,3/9/1973,"7293","7293"
"177244005800","G02206",11/8/1972,11/28/1972,12/2/1972,"10259","10258"
"177244005900","G02208",1/15/1973,3/4/1973,3/11/1973,"14558","14557"
"177244005970","G02208",12/4/1972,1/15/1973,1/15/1973,"12418","12417"
"177244006000","G02212",3/9/1973,3/22/1973,3/27/1973,"7548","7548"
"177244006100","G01655",2/28/1973,4/6/1973,4/6/1973,"9200","9200"
"177244006200","G01657",4/15/1973,7/9/1973,7/10/1973,"14526","14526"
"177244006300","G02201",5/30/1973,7/16/1973,7/18/1973,"11889","11889"
"177244006400","G16513",3/15/1973,4/15/1973,4/19/1973,"11605","11601"
"177244006500","G01676",3/15/1971,4/10/1971,9/4/2010,"9600","9287"
"177244006700","G02207",4/27/1973,5/29/1973,6/3/1973,"10500","10496"
"177244006800","G02200",7/19/1973,8/27/1973,10/3/1973,"11020","11020"
"177244007000","G02199",4/13/1974,4/18/1974,4/21/1974,"2600","2600"
"177244007200","G02212",3/14/1974,4/10/1974,4/13/1974,"8250","8250"
"177244007300","G01655",10/28/1973,12/10/1973,1/30/1974,"10430","10430"
"177244007400","G02335",11/15/1973,11/25/1973,12/1/1973,"7773","7773"
"177244007500","G21712",2/16/1974,3/2/1974,4/7/1974,"9055","8001"
"177244007570","G21712",12/13/1973,1/29/1974,2/4/1974,"5862","5452"
"177244007571","G21712",1/2/1982,2/24/1982,4/13/2007,"7805","6959"
"177244007600","G02335",,,,"",""
"177244007700","G01677",5/19/1974,6/7/1974,2/17/2007,"7895","7406"
"177244007900","G01677",1/5/1974,1/30/1974,2/17/2007,"7798","7473"
"177244008000","G01677",7/27/1974,8/6/1974,2/17/2007,"6075","5810"
"177244008200","G01677",2/10/1974,2/26/1974,4/3/1997,"7474","7395"
"177244008201","G01677",4/4/1997,4/10/1997,2/17/2007,"7550","7280"
"177244008300","G01677",6/28/1974,7/12/1974,2/17/2007,"7655","7403"
"177244008400","G02199",4/21/1974,5/19/1974,6/9/1974,"10260","10260"
"177244008500","G02202",6/14/1975,8/6/1975,8/13/1975,"12210","12204"
"177244008600","G01655",4/21/1975,5/27/1975,8/25/1979,"9040","8695"
"177244008800","G02953",6/14/1975,7/14/1975,7/19/1975,"8110","8110"
"177244008900","G01655",5/30/1975,6/29/1975,8/25/1979,"9552","8673"
"177244009000","G01657",6/23/1975,8/18/1975,8/25/1975,"11943","11943"
"177244009100","G01655",7/7/1975,8/2/1975,2/20/1979,"9158","8703"
"177244009200","G02953",7/21/1975,8/21/1975,8/24/1975,"8540","8539"
"177244009300","G01677",8/6/1976,8/29/1976,9/3/1976,"7440","7254"
"177244009301","G01677",9/4/1976,9/7/1976,5/17/2007,"6472","6057"
"177244009302","G01677",,,7/27/2000,"7215","6850"
"177244009400","G01677",,,,"",""
"177244009500","G01677",9/13/1976,10/4/1976,5/17/2007,"7904","6880"
"177244009600","G03198",4/5/1976,5/4/1976,5/9/1976,"10147","10147"
"177244009700","G02202",6/18/1976,7/1/1976,7/6/1976,"9200","9185"
"177244009770","G02202",5/26/1976,6/13/1976,6/18/1976,"9734","9731"
"177244009800","G01676",,,,"",""
"177244009900","G01665",6/9/1976,7/1/1976,7/1/1976,"5640","5569"
"177244009901","G01665",7/5/1976,7/11/1976,11/24/1984,"5650","5596"
"177244010000","G01665",7/23/1976,8/31/1976,12/11/1984,"8900","8073"
"177244010100","G01665",9/6/1976,9/23/1976,8/12/2003,"6410","5393"
"177244010101","G01665",8/12/2003,8/17/2003,9/2/2003,"6400","5408"
"177244010200","G01665",10/10/1976,10/11/1976,8/11/1990,"6684","5857"
"177244010300","G01665",10/28/1976,11/13/1976,9/15/2003,"6291","5724"
"177244010301","G01666",9/15/2003,10/10/2003,2/12/2004,"6914","5318"
"177244010400","G01657",10/20/1976,3/25/1977,4/6/1977,"12110","11481"
"177244010500","G02213",4/11/1977,4/26/1977,5/1/1977,"7982","7982"
"177244010570","G02213",4/3/1977,4/4/1977,4/11/1977,"1152","1152"
"177244010600","G01665",11/22/1976,12/5/1976,7/13/2004,"6524","5675"
"177244010601","G01665",7/13/2004,7/30/2004,8/20/2004,"10366","6546"
"177244010700","G01665",12/7/1976,12/22/1976,11/13/2014,"6000","5647"
"177244010800","G01665",12/29/1976,1/25/1977,12/23/1984,"7615","5550"
"177244010900","G02955",3/15/1977,3/29/1977,12/1/2020,"5605","5605"
"177244011000","G01665",3/9/1977,3/19/1977,11/14/2014,"6436","4388"
"177244011070","G01665",1/31/1977,3/9/1977,3/9/1977,"8194","5645"
"177244011100","G02209",3/18/1977,4/10/1977,4/14/1977,"9755","9755"
"177244011200","G01665",3/23/1977,4/11/1977,5/22/2004,"7655","5300"
"177244011201","G01665",5/22/2004,6/2/2004,7/1/2004,"8235","5700"
"177244011300","G02955",4/3/1977,4/16/1977,11/29/2020,"6362","5248"
"177244011400","G01665",4/16/1977,4/17/1977,8/27/1999,"7063","4306"
"177244011500","G01649",4/20/1977,5/11/1977,11/25/2020,"7370","6032"
"177244011600","G02955",5/21/1977,6/22/1977,4/30/2004,"6927","5029"
"177244011601","G02955",5/2/2004,5/5/2004,5/8/2004,"6471","5696"
"177244011602","G02955",5/9/2004,5/10/2004,11/28/2020,"6074","5059"
"177244011700","G02955",6/15/1977,6/26/1977,12/2/2020,"6220","5642"
"177244011800","G02213",9/9/1977,10/6/1977,10/6/1977,"8319","7759"
"177244011900","G02213",10/15/1977,10/26/1977,10/26/1977,"6819","6819"
"177244012000","G01666",9/24/1977,10/25/1978,11/14/2014,"7927","4066"
"177244012100","G01649",10/10/1977,11/2/1977,12/26/2020,"7226","6302"
"177244012200","G02955",11/8/1977,11/19/1977,12/26/2020,"6000","5002"
"177244012300","G01666",11/2/1977,11/16/1977,10/17/1997,"7506","5239"
"177244012301","G01665",10/20/1997,10/25/1997,11/18/1997,"5184","4450"
"177244012400","G01666",11/23/1977,12/12/1977,12/24/1978,"7500","4998"
"177244012500","G01666",12/18/1977,1/22/1978,11/15/1978,"7690","5262"
"177244012600","G02213",2/14/1978,2/27/1978,3/5/1978,"7175","7174"
"177244012670","G02213",2/11/1978,2/11/1978,2/14/1978,"1025","1025"
"177244012700","G01666",2/22/1978,3/14/1978,8/7/1990,"6539","5316"
"177244012701","G01666",12/19/1997,1/12/1998,1/25/1998,"8095","4993"
"177244012702","G01666",1/27/1998,2/6/1998,2/19/1998,"8740","4950"
"177244012703","G01666",2/19/1998,2/24/1998,3/1/1998,"8531","4838"
"177244012800","G01666",2/24/1978,2/25/1978,3/23/1978,"8210","5215"
"177244012801","G01665",3/23/1978,5/22/1978,12/24/2003,"6693","4588"
"177244012802","G01665",12/24/2003,1/5/2004,11/14/2014,"6924","3905"
"177244012900","G01665",5/24/1978,6/6/1978,2/21/2004,"5632","5580"
"177244012901","G01665",2/21/2004,3/20/2004,3/25/2004,"10598","6546"
"177244012902","G01665",3/25/2004,4/10/2004,4/28/2004,"9927","6527"
"177244013000","G01673",10/2/1979,10/15/1979,10/24/1979,"6889","6889"
"177244013100","G03603",10/21/1978,12/3/1978,12/16/1978,"12360","8821"
"177244013400","G01677",2/11/1979,3/6/1979,11/14/2010,"8306","7005"
"177244013500","G01677",3/12/1979,4/14/1979,11/14/2010,"8412","7000"
"177244013600","G02213",3/25/1979,5/30/1979,5/13/1981,"12000","11978"
"177244013700","G01677",4/19/1979,5/11/1979,11/14/2010,"7232","6998"
"177244013800","G01677",5/17/1979,6/5/1979,11/14/2010,"7219","7131"
"177244013900","G02213",6/10/1979,6/27/1979,10/7/2007,"8237","7493"
"177244014000","G01677",6/11/1979,7/17/1979,11/14/2010,"9206","7165"
"177244014100","G02213",7/6/1979,7/23/1979,10/7/2007,"7814","7645"
"177244014200","G01677",8/22/1979,9/5/1979,11/14/2010,"7837","6969"
"177244014270","G01677",8/4/1979,8/22/1979,8/22/1979,"4277","3471"
"177244014400","G02213",7/31/1979,8/15/1979,10/28/2012,"7985","7400"
"177244014500","G02213",8/21/1979,8/31/1979,10/7/2007,"9423","7900"
"177244014600","G01677",10/25/1979,11/13/1979,11/14/2010,"6850","6798"
"177244014700","G02956",10/3/1979,10/14/1979,10/17/1979,"2603","2603"
"177244014800","G02213",11/13/1979,12/9/1979,9/1/2016,"9369","7929"
"177244014900","G02213",9/28/1979,10/16/1979,10/7/2007,"8347","7373"
"177244015000","G01315",5/20/1980,5/25/1980,8/19/1988,"6470","6470"
"177244015070","G01315",4/23/1980,5/9/1980,5/20/1980,"6827","6827"
"177244015100","G01677",11/19/1979,12/23/1979,11/14/2010,"7448","6892"
"177244015200","G02213",10/21/1979,11/3/1979,10/31/2002,"7968","6818"
"177244015300","G02213",12/15/1979,12/27/1979,1/13/1990,"6945","5411"
"177244015400","G01677",1/2/1980,2/17/1980,11/14/2010,"8405","6608"
"177244015500","G02213",2/9/1980,3/3/1980,10/7/2024,"9528","7855"
"177244015600","G02956",10/2/1979,1/16/1980,2/13/1980,"7605","7605"
"177244087400","G13662",4/19/2001,6/14/2001,12/31/2008,"14100","13157"
"177244087401","G13662",1/1/2009,2/5/2009,3/7/2009,"15963","13682"
"177244087500","G14586",,,3/5/2001,"6313","6222"
"177244087600","G19863",3/1/2001,4/11/2001,9/5/2020,"14139","12956"
"177244087700","G10910",3/1/2001,4/27/2001,7/25/2017,"14343","13700"
"177244087800","G14585",3/27/2001,4/20/2001,4/25/2001,"14147","13091"
"177244087801","G14585",4/25/2001,5/13/2001,7/24/2023,"13800","12770"
"177244087900","G12096",5/14/2001,5/30/2001,6/2/2001,"10225","10000"
"177244087901","G12096",6/2/2001,6/9/2001,6/14/2001,"10449","9661"
"177244087902","G12096",6/14/2001,6/21/2001,12/30/2011,"10633","9694"
"177244088000","G01316",5/7/2001,5/16/2001,6/17/2020,"6115","4709"
"177244088100","G10910",5/19/2001,6/23/2001,7/14/2001,"14508","13700"
"177244088200","G16516",8/9/2001,11/7/2001,3/25/2009,"14800","13221"
"177244088201","G16516",3/25/2009,4/2/2009,4/14/2009,"9329","7651"
"177244088202","G26168",4/19/2009,4/26/2009,5/24/2009,"12600","9671"
"177244088300","G21708",7/19/2001,8/13/2001,8/21/2001,"13318","13317"
"177244088400","G21143",8/14/2001,8/28/2001,7/29/2017,"10166","3865"
"177244088500","G18105",1/4/2002,1/20/2002,2/16/2003,"5878","4723"
"177244088501","G18105",2/16/2003,3/5/2003,3/13/2003,"9570","7635"
"177244088502","G18105",3/13/2003,4/3/2003,9/4/2017,"14402","11500"
"177244088600","G19863",1/4/2002,3/10/2002,3/17/2002,"14087","12793"
"177244088601","G19863",3/17/2002,3/29/2002,9/7/2020,"10908","10351"
"177244088700","G04127",1/17/2002,1/27/2002,1/30/2002,"9850","8163"
"177244088701","G04127",1/30/2002,2/3/2002,2/9/2002,"9445","7633"
"177244088800","G22806",2/5/2002,4/7/2002,6/17/2009,"11600","11599"
"177244088900","G22812",3/13/2002,5/14/2002,3/12/2003,"13560","13558"
"177244089000","G22812",5/28/2002,6/24/2002,8/21/2005,"11667","11032"
"177244089001","G22812",8/25/2005,8/26/2005,10/18/2005,"11481","10871"
"177244089100","G01673",6/3/2002,6/30/2002,7/12/2002,"9455","5360"
"177244089101","G01673",7/12/2002,7/15/2002,9/28/2002,"8495","4908"
"177244089200","G02213",7/6/2002,7/28/2002,8/3/2002,"11707","11114"
"177244089201","G02213",8/3/2002,8/9/2002,9/25/2023,"12123","11061"
"177244089300","G02213",9/3/2002,9/10/2002,9/11/2002,"7090","4670"
"177244089301","G02213",9/11/2002,10/7/2002,10/11/2002,"7326","4634"
"177244089400","G01673",10/21/2002,11/9/2002,12/7/2002,"9474","5180"
"177244089500","G01315",1/9/2003,1/21/2003,3/10/2003,"9950","7738"
"177244089600","G23992",1/19/2003,3/4/2003,8/25/2009,"13355","13201"
"177244089700","G07809",4/24/2003,5/23/2003,7/24/2017,"9487","8950"
"177244089800","G19869",4/5/2003,4/19/2003,7/25/2018,"8778","6986"
"177244089900","G19866",4/23/2003,5/8/2003,11/18/2003,"8650","7082"
"177244090000","G19869",5/14/2003,5/27/2003,11/11/2003,"7524","6900"
"177244090100","G19866",6/3/2003,6/17/2003,12/12/2003,"11125","6979"
"177244090200","G01666",9/6/2003,9/12/2003,10/2/2003,"4400","4097"
"177244090300","G01666",9/16/2003,9/23/2003,9/25/2003,"7460","4418"
"177244090400","G19868",11/2/2003,11/7/2003,7/2/2007,"3900","3900"
"177244090500","G19869",12/14/2003,12/28/2003,1/11/2004,"7487","6933"
"177244090600","G22812",1/30/2004,2/22/2004,4/3/2004,"11800","10974"
"177244090700","G22807",2/13/2004,4/10/2004,7/1/2008,"14659","14656"
"177244090800","G01649",4/14/2004,4/26/2004,11/20/2020,"7845","5700"
"177244090900","G26151",7/26/2004,8/17/2004,5/28/2009,"9300","9299"
"177244091000","G21709",8/14/2004,9/11/2004,11/20/2004,"11271","11270"
"177244091100","G16515",8/23/2004,9/12/2004,2/22/2006,"5928","5891"
"177244091200","G16515",10/24/2004,12/9/2004,2/9/2005,"13804","13804"
"177244091300","G21709",11/23/2004,12/28/2004,1/3/2005,"11923","11920"
"177244091400","G16520",2/18/2005,2/24/2005,8/2/2007,"6364","6051"
"177244091500","G16520",2/13/2005,3/3/2005,3/3/2005,"6106","4223"
"177244091501","G16520",3/4/2005,3/7/2005,3/8/2005,"10746","6590"
"177244091502","G16520",3/9/2005,3/11/2005,8/1/2007,"11286","6540"
"177244091600","G16520",2/7/2005,3/20/2005,3/23/2005,"11960","6522"
"177244091601","G16520",3/23/2005,3/28/2005,8/2/2007,"11960","6529"
"177244091700","G23983",4/8/2005,4/16/2005,5/12/2012,"6165","3397"
"177244091800","G22802",4/18/2005,5/2/2005,5/8/2012,"8544","6000"
"177244091900","G25033",6/1/2005,8/1/2005,8/8/2005,"11874","10530"
"177244091901","G25033",8/8/2005,8/24/2005,8/14/2015,"12026","10761"
"177244092000","G25027",6/23/2005,7/23/2005,7/28/2005,"15505","15503"
"177244092100","G14585",7/20/2005,8/11/2005,6/16/2019,"9495","8925"
"177244092200","G23979",1/26/2006,2/28/2006,5/28/2017,"12269","10012"
"177244092300","G14585",9/14/2005,11/1/2005,5/30/2021,"10652","10649"
"177244092400","G26163",11/3/2005,1/24/2006,5/7/2006,"21921","21777"
"177244092500","G26157",1/10/2006,1/17/2006,4/25/2017,"5630","3266"
"177244092600","G26152",6/24/2006,7/2/2006,6/19/2017,"7208","3710"
"177244092700","G25039",6/29/2006,7/6/2006,7/10/2006,"7596","6753"
"177244092800","G22808",,,8/4/2009,"6484","5345"
"177244092900","G22808",11/24/2006,12/3/2006,9/7/2012,"6605","5348"
"177244093000","G22806",1/4/2007,1/10/2007,11/25/2016,"4500","4500"
