LEASE_NUMBER,LEASE_NAME,DEV_NAME,DEV_SYSTEM,PRODUCTION_DATE,OIL_BBLS,GAS_MCF,WATER_BBLS,OIL_RATE_BOPD,GAS_RATE_MCFD,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF,ACTIVE_WELL_COUNT
G17016,St Malo,Jack St Malo,subsea15,202105,197836,46502,7618,6381.806451612903,1500.0645161290322,2.750249,0.653048,1
G17016,St Malo,Jack St Malo,subsea15,202106,163757,38596,4201,5458.566666666667,1286.5333333333333,2.914006,0.691644,1
G17016,St Malo,Jack St Malo,subsea15,202107,148175,34595,3806,4779.8387096774195,1115.967741935484,3.062181,0.726239,1
G17016,St Malo,Jack St Malo,subsea15,202108,163844,38492,4371,6301.692307692308,1480.4615384615386,3.226025,0.764731,1
G17016,St Malo,Jack St Malo,subsea15,202109,112718,26328,2820,6262.111111111111,1462.6666666666667,3.338743,0.791059,1
G17016,St Malo,Jack St Malo,subsea15,202110,196523,47127,5241,6339.451612903225,1520.225806451613,3.535266,0.838186,1
G17016,St Malo,Jack St Malo,subsea15,202111,166155,40019,4419,5538.5,1333.9666666666667,3.701421,0.878205,1
G17016,St Malo,Jack St Malo,subsea15,202112,165734,39500,4528,5346.258064516129,1274.1935483870968,3.867155,0.917705,1
G17016,St Malo,Jack St Malo,subsea15,202201,186774,45239,2374,6024.967741935484,1459.3225806451612,4.053929,0.962944,1
G17016,St Malo,Jack St Malo,subsea15,202202,156723,37158,0,5804.555555555556,1376.2222222222222,4.210652,1.000102,1
G17016,St Malo,Jack St Malo,subsea15,202203,179157,43646,3964,5779.258064516129,1407.9354838709678,4.389809,1.043748,1
G17016,St Malo,Jack St Malo,subsea15,202204,156890,37050,6696,5410.0,1277.5862068965516,4.546699,1.080798,1
G17016,St Malo,Jack St Malo,subsea15,202205,138337,32409,6362,5320.653846153846,1246.5,4.685036,1.113207,1
G17016,St Malo,Jack St Malo,subsea15,202206,158628,37683,7421,5287.6,1256.1,4.843664,1.15089,1
G17016,St Malo,Jack St Malo,subsea15,202207,166124,37642,7625,5358.8387096774195,1214.258064516129,5.009788,1.188532,1
G17016,St Malo,Jack St Malo,subsea15,202208,154910,33284,6731,4997.096774193548,1073.6774193548388,5.164698,1.221816,1
G17016,St Malo,Jack St Malo,subsea15,202209,148092,31843,5456,4936.4,1061.4333333333334,5.31279,1.253659,1
G17016,St Malo,Jack St Malo,subsea15,202210,119088,23936,4353,4580.307692307692,920.6153846153846,5.431878,1.277595,1
G17016,St Malo,Jack St Malo,subsea15,202211,149041,32156,5218,4968.033333333334,1071.8666666666666,5.580919,1.309751,1
G17016,St Malo,Jack St Malo,subsea15,202212,146526,32293,5188,4726.645161290323,1041.7096774193549,5.727445,1.342044,1
G17016,St Malo,Jack St Malo,subsea15,202301,146776,32111,5383,4734.709677419355,1035.8387096774193,5.874221,1.374155,1
G17016,St Malo,Jack St Malo,subsea15,202302,128830,28096,4819,4601.071428571428,1003.4285714285714,6.003051,1.402251,1
G17016,St Malo,Jack St Malo,subsea15,202303,131805,29861,5143,4251.774193548387,963.258064516129,6.134856,1.432112,1
G17016,St Malo,Jack St Malo,subsea15,202304,137988,24819,6221,4599.6,827.3,6.272844,1.456931,1
G17016,St Malo,Jack St Malo,subsea15,202305,143736,24002,6795,4636.645161290323,774.258064516129,6.41658,1.480933,1
G17016,St Malo,Jack St Malo,subsea15,202306,134947,30929,5135,4498.233333333334,1030.9666666666667,6.551527,1.511862,1
G17016,St Malo,Jack St Malo,subsea15,202307,136290,31789,5326,4396.451612903225,1025.4516129032259,6.687817,1.543651,1
G17016,St Malo,Jack St Malo,subsea15,202308,137975,32756,10041,4450.806451612903,1056.6451612903227,6.825792,1.576407,1
G17016,St Malo,Jack St Malo,subsea15,202309,133135,29037,11264,4437.833333333333,967.9,6.958927,1.605444,1
G17016,St Malo,Jack St Malo,subsea15,202310,136075,33399,2214,4389.5161290322585,1077.3870967741937,7.095002,1.638843,1
G17016,St Malo,Jack St Malo,subsea15,202311,133057,31599,9877,4435.233333333334,1053.3,7.228059,1.670442,1
G17016,St Malo,Jack St Malo,subsea15,202312,136010,31951,11498,4387.419354838709,1030.6774193548388,7.364069,1.702393,1
G17016,St Malo,Jack St Malo,subsea15,202401,130321,30684,6965,4203.903225806452,989.8064516129032,7.49439,1.733077,1
G17016,St Malo,Jack St Malo,subsea15,202402,108646,25746,10230,3880.214285714286,919.5,7.603036,1.758823,1
G17016,St Malo,Jack St Malo,subsea15,202403,119025,29581,2772,3839.516129032258,954.2258064516129,7.722061,1.788404,1
G17016,St Malo,Jack St Malo,subsea15,202404,111048,27242,8716,3966.0,972.9285714285714,7.833109,1.815646,1
G17016,St Malo,Jack St Malo,subsea15,202405,108053,26289,10024,4001.962962962963,973.6666666666666,7.941162,1.841935,1
G17016,St Malo,Jack St Malo,subsea15,202406,117389,28488,11927,3912.9666666666667,949.6,8.058551,1.870423,1
G17016,St Malo,Jack St Malo,subsea15,202407,118910,29345,12278,3835.8064516129034,946.6129032258065,8.177461,1.899768,1
G17016,St Malo,Jack St Malo,subsea15,202408,116739,29172,12411,3765.7741935483873,941.0322580645161,8.2942,1.92894,1
G17016,St Malo,Jack St Malo,subsea15,202409,97116,23565,11169,3468.4285714285716,841.6071428571429,8.391316,1.952505,1
G17016,St Malo,Jack St Malo,subsea15,202410,130371,31609,7769,4205.5161290322585,1019.6451612903226,8.521687,1.984114,1
G17016,St Malo,Jack St Malo,subsea15,202411,93166,22305,4135,3881.9166666666665,929.375,8.614853,2.006419,1
G17016,St Malo,Jack St Malo,subsea15,202412,112467,27812,11343,3627.967741935484,897.1612903225806,8.72732,2.034231,1
G17016,St Malo,Jack St Malo,subsea15,202501,111212,26626,827,3587.483870967742,858.9032258064516,8.838532,2.060857,2
G17016,St Malo,Jack St Malo,subsea15,202502,87850,20758,7160,3378.846153846154,798.3846153846154,8.926382,2.081615,2
G17016,St Malo,Jack St Malo,subsea15,202503,110859,28328,13641,3576.0967741935483,913.8064516129032,9.037241,2.109943,2
G17016,St Malo,Jack St Malo,subsea15,202504,98566,23532,13346,3285.5333333333333,784.4,9.135807,2.133475,2
G17016,St Malo,Jack St Malo,subsea15,202505,104959,25626,13659,3385.7741935483873,826.6451612903226,9.240766,2.159101,2
G17016,St Malo,Jack St Malo,subsea15,202506,115195,24537,15158,3839.8333333333335,817.9,9.355961,2.183638,2
G17016,St Malo,Jack St Malo,subsea15,202507,107229,24837,14135,3459.0,801.1935483870968,9.46319,2.208475,2
G18745,St Malo,Jack St Malo,subsea15,201608,40945,10809,2440,8189.0,2161.8,0.040945,0.010809,1
G18745,St Malo,Jack St Malo,subsea15,201609,295977,76418,4488,9865.9,2547.266666666667,0.336922,0.087227,1
G18745,St Malo,Jack St Malo,subsea15,201610,364792,90439,743,11767.483870967742,2917.3870967741937,0.701714,0.177666,1
G18745,St Malo,Jack St Malo,subsea15,201611,331096,81306,509,11417.103448275862,2803.655172413793,1.03281,0.258972,1
G18745,St Malo,Jack St Malo,subsea15,201612,401524,95892,644,12952.387096774193,3093.2903225806454,1.434334,0.354864,1
G18745,St Malo,Jack St Malo,subsea15,201701,426026,100608,838,13742.774193548386,3245.4193548387098,1.86036,0.455472,1
G18745,St Malo,Jack St Malo,subsea15,201702,385157,92562,768,13755.607142857143,3305.785714285714,2.245517,0.548034,1
G18745,St Malo,Jack St Malo,subsea15,201703,445914,106740,890,14384.322580645161,3443.2258064516127,2.691431,0.654774,1
G18745,St Malo,Jack St Malo,subsea15,201704,442442,104032,885,14748.066666666668,3467.733333333333,3.133873,0.758806,1
G18745,St Malo,Jack St Malo,subsea15,201705,458918,108933,912,14803.806451612903,3513.967741935484,3.592791,0.867739,1
G18745,St Malo,Jack St Malo,subsea15,201706,438130,105751,872,14604.333333333334,3525.0333333333333,4.030921,0.97349,1
G18745,St Malo,Jack St Malo,subsea15,201707,457533,109150,914,14759.129032258064,3520.967741935484,4.488454,1.08264,1
G18745,St Malo,Jack St Malo,subsea15,201708,471394,111683,1039,15206.258064516129,3602.6774193548385,4.959848,1.194323,1
G18745,St Malo,Jack St Malo,subsea15,201709,492880,115575,1221,16429.333333333332,3852.5,5.452728,1.309898,1
G18745,St Malo,Jack St Malo,subsea15,201710,423367,101186,1057,15120.25,3613.785714285714,5.876095,1.411084,1
G18745,St Malo,Jack St Malo,subsea15,201711,463650,109472,1137,15455.0,3649.0666666666666,6.339745,1.520556,1
G18745,St Malo,Jack St Malo,subsea15,201712,458039,108192,1123,14775.451612903225,3490.064516129032,6.797784,1.628748,1
G18745,St Malo,Jack St Malo,subsea15,201801,436641,103500,1079,14085.193548387097,3338.7096774193546,7.234425,1.732248,1
G18745,St Malo,Jack St Malo,subsea15,201802,385777,92668,956,13777.75,3309.5714285714284,7.620202,1.824916,1
G18745,St Malo,Jack St Malo,subsea15,201803,419127,100290,1038,13520.225806451614,3235.1612903225805,8.039329,1.925206,1
G18745,St Malo,Jack St Malo,subsea15,201804,353296,84466,885,11776.533333333333,2815.5333333333333,8.392625,2.009672,1
G18745,St Malo,Jack St Malo,subsea15,201805,454241,108014,1740,14652.935483870968,3484.3225806451615,8.846866,2.117686,1
G18745,St Malo,Jack St Malo,subsea15,201806,454797,109236,2400,15159.9,3641.2,9.301663,2.226922,1
G18745,St Malo,Jack St Malo,subsea15,201807,441233,104834,2860,14233.322580645161,3381.7419354838707,9.742896,2.331756,1
G18745,St Malo,Jack St Malo,subsea15,201808,435753,104992,5531,14056.548387096775,3386.8387096774195,10.178649,2.436748,1
G18745,St Malo,Jack St Malo,subsea15,201809,421139,102070,10356,14037.966666666667,3402.3333333333335,10.599788,2.538818,1
G18745,St Malo,Jack St Malo,subsea15,201810,420761,100975,10265,13572.935483870968,3257.2580645161293,11.020549,2.639793,1
G18745,St Malo,Jack St Malo,subsea15,201811,379906,90671,9241,13100.206896551725,3126.5862068965516,11.400455,2.730464,1
G18745,St Malo,Jack St Malo,subsea15,201812,405269,96218,9884,13073.193548387097,3103.8064516129034,11.805724,2.826682,1
G18745,St Malo,Jack St Malo,subsea15,201901,406317,95948,9875,13107.0,3095.0967741935483,12.212041,2.92263,1
G18745,St Malo,Jack St Malo,subsea15,201902,354509,83997,8616,12661.035714285714,2999.8928571428573,12.56655,3.006627,1
G18745,St Malo,Jack St Malo,subsea15,201903,386396,91693,9235,12464.387096774193,2957.8387096774195,12.952946,3.09832,1
G18745,St Malo,Jack St Malo,subsea15,201904,378107,90396,6411,12603.566666666668,3013.2,13.331053,3.188716,1
G18745,St Malo,Jack St Malo,subsea15,201905,273830,65166,3213,12446.818181818182,2962.090909090909,13.604883,3.253882,1
G18745,St Malo,Jack St Malo,subsea15,201906,377219,90864,4557,12573.966666666667,3028.8,13.982102,3.344746,1
G18745,St Malo,Jack St Malo,subsea15,201907,331184,78972,3945,11420.137931034482,2723.1724137931033,14.313286,3.423718,1
G18745,St Malo,Jack St Malo,subsea15,201908,367074,87624,4514,11841.09677419355,2826.5806451612902,14.68036,3.511342,1
G18745,St Malo,Jack St Malo,subsea15,201909,348348,84064,4179,11611.6,2802.133333333333,15.028708,3.595406,1
G18745,St Malo,Jack St Malo,subsea15,201910,351364,83534,4233,11334.322580645161,2694.6451612903224,15.380072,3.67894,1
G18745,St Malo,Jack St Malo,subsea15,201911,339244,78556,4047,11308.133333333333,2618.5333333333333,15.719316,3.757496,1
G18745,St Malo,Jack St Malo,subsea15,201912,339726,82217,4109,10958.90322580645,2652.1612903225805,16.059042,3.839713,1
G18745,St Malo,Jack St Malo,subsea15,202001,331433,80273,4009,10691.387096774193,2589.451612903226,16.390475,3.919986,1
G18745,St Malo,Jack St Malo,subsea15,202002,305923,73538,3683,10549.068965517241,2535.793103448276,16.696398,3.993524,1
G18745,St Malo,Jack St Malo,subsea15,202003,319776,76452,3851,10315.354838709678,2466.1935483870966,17.016174,4.069976,1
G18745,St Malo,Jack St Malo,subsea15,202004,306537,73542,4406,10217.9,2451.4,17.322711,4.143518,1
G18745,St Malo,Jack St Malo,subsea15,202005,312017,75115,5841,10065.064516129032,2423.064516129032,17.634728,4.218633,1
G18745,St Malo,Jack St Malo,subsea15,202006,297182,71215,5600,9906.066666666668,2373.8333333333335,17.93191,4.289848,1
G18745,St Malo,Jack St Malo,subsea15,202007,301495,71630,5740,9725.645161290322,2310.6451612903224,18.233405,4.361478,1
G18745,St Malo,Jack St Malo,subsea15,202008,218624,30915,4256,9109.333333333334,1288.125,18.452029,4.392393,1
G18745,St Malo,Jack St Malo,subsea15,202009,291403,80,5101,9713.433333333332,2.6666666666666665,18.743432,4.392473,1
G18745,St Malo,Jack St Malo,subsea15,202010,198120,26133,3530,9005.454545454546,1187.8636363636363,18.941552,4.418606,1
G18745,St Malo,Jack St Malo,subsea15,202011,294123,69410,5469,9804.1,2313.6666666666665,19.235675,4.488016,1
G18745,St Malo,Jack St Malo,subsea15,202012,285216,66946,5404,9200.516129032258,2159.548387096774,19.520891,4.554962,1
G18745,St Malo,Jack St Malo,subsea15,202101,277743,64391,5207,8959.451612903225,2077.1290322580644,19.798634,4.619353,1
G18745,St Malo,Jack St Malo,subsea15,202102,251411,59357,4710,8978.964285714286,2119.8928571428573,20.050045,4.67871,1
G18745,St Malo,Jack St Malo,subsea15,202103,267428,62572,6705,8626.709677419354,2018.4516129032259,20.317473,4.741282,1
G18745,St Malo,Jack St Malo,subsea15,202104,256971,60928,8716,8565.7,2030.9333333333334,20.574444,4.80221,1
G18745,St Malo,Jack St Malo,subsea15,202105,265142,61971,9180,8552.967741935483,1999.0645161290322,20.839586,4.864181,1
G18745,St Malo,Jack St Malo,subsea15,202106,229135,56217,4582,7637.833333333333,1873.9,21.068721,4.920398,1
G18745,St Malo,Jack St Malo,subsea15,202107,252250,60614,2592,8137.096774193548,1955.2903225806451,21.320971,4.981012,1
G18745,St Malo,Jack St Malo,subsea15,202108,206729,49628,1580,7951.115384615385,1908.7692307692307,21.5277,5.03064,1
G18745,St Malo,Jack St Malo,subsea15,202109,163247,38537,0,7097.695652173913,1675.5217391304348,21.690947,5.069177,1
G18745,St Malo,Jack St Malo,subsea15,202110,165273,40077,0,5331.387096774193,1292.8064516129032,21.85622,5.109254,1
G18745,St Malo,Jack St Malo,subsea15,202111,234553,55672,4423,7818.433333333333,1855.7333333333333,22.090773,5.164926,1
G18745,St Malo,Jack St Malo,subsea15,202112,247260,58989,5475,7976.129032258064,1902.8709677419354,22.338033,5.223915,1
G18745,St Malo,Jack St Malo,subsea15,202201,163870,38698,3675,7124.782608695652,1682.5217391304348,22.501903,5.262613,1
G18745,St Malo,Jack St Malo,subsea15,202202,213272,50768,4735,7616.857142857143,1813.142857142857,22.715175,5.313381,1
G18745,St Malo,Jack St Malo,subsea15,202203,228359,54170,6116,7366.419354838709,1747.4193548387098,22.943534,5.367551,1
G18745,St Malo,Jack St Malo,subsea15,202204,197649,46649,5795,6815.482758620689,1608.5862068965516,23.141183,5.4142,1
G18745,St Malo,Jack St Malo,subsea15,202205,178545,42388,4671,6867.115384615385,1630.3076923076924,23.319728,5.456588,1
G18745,St Malo,Jack St Malo,subsea15,202206,202869,48288,5408,6762.3,1609.6,23.522597,5.504876,1
G18745,St Malo,Jack St Malo,subsea15,202207,205536,50955,6218,6630.193548387097,1643.7096774193549,23.728133,5.555831,1
G18745,St Malo,Jack St Malo,subsea15,202208,156260,39794,4552,6010.0,1530.5384615384614,23.884393,5.595625,1
G18745,St Malo,Jack St Malo,subsea15,202209,208920,52510,6962,6964.0,1750.3333333333333,24.093313,5.648135,1
G18745,St Malo,Jack St Malo,subsea15,202210,211342,45477,6892,6817.4838709677415,1467.0,24.304655,5.693612,1
G18745,St Malo,Jack St Malo,subsea15,202211,201989,50691,6480,6732.966666666666,1689.7,24.506644,5.744303,1
G18745,St Malo,Jack St Malo,subsea15,202212,202640,50672,6835,6536.774193548387,1634.5806451612902,24.709284,5.794975,1
G18745,St Malo,Jack St Malo,subsea15,202301,197118,48720,6615,6358.645161290323,1571.6129032258063,24.906402,5.843695,1
G18745,St Malo,Jack St Malo,subsea15,202302,168259,42116,5920,6009.25,1504.142857142857,25.074661,5.885811,1
G18745,St Malo,Jack St Malo,subsea15,202303,182807,44773,6086,5897.0,1444.2903225806451,25.257468,5.930584,1
G18745,St Malo,Jack St Malo,subsea15,202304,184816,46870,3018,6160.533333333334,1562.3333333333333,25.442284,5.977454,1
G18745,St Malo,Jack St Malo,subsea15,202305,190521,49009,0,6145.8387096774195,1580.9354838709678,25.632805,6.026463,1
G18745,St Malo,Jack St Malo,subsea15,202306,178911,44878,0,5963.7,1495.9333333333334,25.811716,6.071341,1
G18745,St Malo,Jack St Malo,subsea15,202307,189554,48420,3219,6114.645161290323,1561.9354838709678,26.00127,6.119761,1
G18745,St Malo,Jack St Malo,subsea15,202308,184937,46726,3461,5965.709677419355,1507.2903225806451,26.186207,6.166487,1
G18745,St Malo,Jack St Malo,subsea15,202309,175896,45395,3304,5863.2,1513.1666666666667,26.362103,6.211882,1
G18745,St Malo,Jack St Malo,subsea15,202310,180382,44795,3316,5818.774193548387,1445.0,26.542485,6.256677,1
G18745,St Malo,Jack St Malo,subsea15,202311,172685,42764,3689,5756.166666666667,1425.4666666666667,26.71517,6.299441,1
G18745,St Malo,Jack St Malo,subsea15,202312,178808,44122,3995,5768.0,1423.2903225806451,26.893978,6.343563,1
G18745,St Malo,Jack St Malo,subsea15,202401,174620,42887,3894,5632.903225806452,1383.4516129032259,27.068598,6.38645,1
G18745,St Malo,Jack St Malo,subsea15,202402,119474,29786,1093,4595.153846153846,1145.6153846153845,27.188072,6.416236,1
G18745,St Malo,Jack St Malo,subsea15,202403,171331,40754,3212,5526.806451612903,1314.6451612903227,27.359403,6.45699,1
G18745,St Malo,Jack St Malo,subsea15,202404,163762,38292,3915,5458.733333333334,1276.4,27.523165,6.495282,1
G18745,St Malo,Jack St Malo,subsea15,202405,168253,39555,4002,5427.5161290322585,1275.967741935484,27.691418,6.534837,1
G18745,St Malo,Jack St Malo,subsea15,202406,160663,37904,3817,5355.433333333333,1263.4666666666667,27.852081,6.572741,1
G18745,St Malo,Jack St Malo,subsea15,202407,152569,35866,3563,4921.580645161291,1156.967741935484,28.00465,6.608607,1
G18745,St Malo,Jack St Malo,subsea15,202408,122680,29686,2939,4089.3333333333335,989.5333333333333,28.12733,6.638293,1
G18745,St Malo,Jack St Malo,subsea15,202409,113558,27413,3332,3915.793103448276,945.2758620689655,28.240888,6.665706,1
G18745,St Malo,Jack St Malo,subsea15,202410,145441,34544,3724,4691.645161290323,1114.3225806451612,28.386329,6.70025,1
G18745,St Malo,Jack St Malo,subsea15,202411,108398,25553,2711,4516.583333333333,1064.7083333333333,28.494727,6.725803,1
G18745,St Malo,Jack St Malo,subsea15,202412,144421,35130,3655,4658.741935483871,1133.225806451613,28.639148,6.760933,1
G18745,St Malo,Jack St Malo,subsea15,202501,144041,33665,3630,4646.4838709677415,1085.967741935484,28.783189,6.794598,1
G18745,St Malo,Jack St Malo,subsea15,202502,109435,25785,2988,4559.791666666667,1074.375,28.892624,6.820383,1
G18745,St Malo,Jack St Malo,subsea15,202503,151489,36504,4435,4886.741935483871,1177.5483870967741,29.044113,6.856887,1
G18745,St Malo,Jack St Malo,subsea15,202504,141893,33569,3699,4729.766666666666,1118.9666666666667,29.186006,6.890456,1
G18745,St Malo,Jack St Malo,subsea15,202505,151669,36509,1128,4892.548387096775,1177.7096774193549,29.337675,6.926965,1
G18745,St Malo,Jack St Malo,subsea15,202506,137328,32212,2015,4577.6,1073.7333333333333,29.475003,6.959177,1
G18745,St Malo,Jack St Malo,subsea15,202507,146510,34620,3497,4726.129032258064,1116.774193548387,29.621513,6.993797,1
G18753,St Malo,Jack St Malo,subsea15,200708,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200709,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200710,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200711,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200712,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200801,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200802,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200803,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200804,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200805,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200806,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200807,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200808,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200809,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200810,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200811,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200812,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200901,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200902,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200903,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200904,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200905,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200906,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200907,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200908,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200909,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200910,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200911,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,200912,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201001,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201002,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201003,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201004,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201005,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201006,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201007,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201008,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201009,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201010,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201011,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201012,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201101,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201102,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201103,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201104,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201105,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201106,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201107,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201108,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201109,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201110,0,0,0,0.0,0.0,0.0,0.0,1
G18753,St Malo,Jack St Malo,subsea15,201111,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201112,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201201,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201202,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201203,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201204,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201205,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201206,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201207,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201208,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201209,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201210,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201211,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201212,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201301,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201302,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201303,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201304,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201305,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201306,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201307,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201308,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201309,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201310,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201311,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201312,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201401,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201402,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201403,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201404,0,0,0,0.0,0.0,0.0,0.0,2
G18753,St Malo,Jack St Malo,subsea15,201405,0,0,0,0.0,0.0,0.0,0.0,2
