Field Name,Lease Number,Completion Name,API Well Number,Reservoir Name,Test Date,Shut-In Time,Temp,SI Pressure,BH MD (feet),True Vertical Depth (feet),BH Pressure,Remark
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,6000,5297,1903,Shut-in time is not noted on BHP.
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,3000,3073,1801,Shut-in time is not noted on BHP.
MP299,G01316,AA004D,177244038500,7000 RA,12/14/2015,4,161,1116,4000,3916,1237,
MP299,G01317,BB005,177244068501,7900 FB-B,4/3/2011,24,164,850,6065,5032,1016,
MP299,G01316, D002,177242006201,7600 FB-D,2/22/2012,4,138,628,2063,2106,923,
MP299,G01316,BB003,177244068700,7900 BE,4/1/2012,4,158,1084,3051,3075,1188,
MP299,G01316,BB001,177244035401,7900 BE,3/31/2012,4,156,1084,6467,6333,1531,
MP299,G01316, A008,177240014901,7200 FB-A,4/30/2012,4,159,1102,7100,6668,1716,
MP299,G01313, C003,177252003500,7000 C,7/19/2012,24,144,427,5000,4827,476,KB to THF= 27'
MP299,G01316,BA002,177244051603,5600 FB-CI,4/7/2013,4,136,1275,2000,2071,1360,KB to THF = 72
MP299,G01315,AA009,177244080301,7600 A,5/15/2015,4,162,1594,7500,6228,1884,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,2000,2048,1176,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,6000,5386,1600,
MP299,G01315,AA009,177244080301,7600 A,5/15/2015,4,162,1594,6000,4891,1815,
MP299,G01316,BB012,177244077604,7900 LWR FB BG,11/7/2015,4,162,465,0,79,1216,
MP299,G01316,AA006,177244039701,6850 FB AA,1/26/2016,18,157,833,4500,4502,937,Reservoir name noted on BHP-6850 FB-AA.
MP299,G01316,AA003D,177244038200,7000 RA,8/14/2011,14,162,1048,4054,4100,1158,
MP299,G01316,BB001,177244035401,7900 BE,3/31/2012,4,156,1084,6067,5998,1423,
MP299,G01316,BA004,177244052500,7900 FB-B,3/17/2012,18,166,800,6057,4755,904,
MP299,G01317, B003,177240007501,7200 BB BA,3/11/2012,30,157,1140,6882,6276,1323,
MP299,G01316, A010,177240004301,7900 FB-A,4/23/2012,24,170,1140,7841,7092,1868,
MP299,G01316,DA004,177244033701,6700 FB-D,12/7/2012,24,132,1100,4700,4342,1782,
MP299,G01316,BB007,177244067701,7000' BE,12/1/2013,4,154,1300,7976,6384,,KB TO THF= 76'
MP299,G01315, A009D,177240003801,6700 FB A,10/15/2014,48,155,1134,4000,3913,1877,
MP299,G01316, A013,177240006303,7200 RA,10/21/2014,24,158,1150,3001,2790,1217,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,4,151,1108,6501,5652,1261,
MP299,G01316,DA003,177244033801,7575 FB-D,6/24/2015,24,149,1080,4000,3689,1376,Reservoir name noted on BHP-7575 FB-D
MP299,G01316,AA006,177244039701,7800C/7900C,1/11/2011,4,180,1130,5066,5021,2466,
MP299,G01316, D007,177242008400,7900 BE,2/24/2011,4,153,1126,2026,2001,1200,
MP299,G01316, A008,177240014901,7200 FB-A,5/6/2011,24,161,950,4087,3854,1040,
MP299,G01316, D007,177242008400,7900 BE,2/5/2012,4,152,1088,2026,2001,1147,
MP299,G01315, A009,177240003801,7000 RA,7/24/2012,12,154,995,5000,4838,1766,KB to THF= 90'
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,2000,2052,1129,
MP299,G01316,BA004,177244052500,7900 FB-B,7/27/2014,22,166,671,8000,6506,1040,
MP299,G01313, C001,177250086500,7200 FB C,7/6/2014,24,173,1131,2000,2035,1178,KB noted on BHP is 84.
MP299,G01315,DA006,177244033402,7000 RA,6/22/2014,24,163,1085,6000,5441,2065,
MP299,G01317,BA001,177244043702,7200 FB-CJ,7/25/2014,24,165,916,0,49,914,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,6500,6487,2558,
MP299,G01315,DA012,177244089500,7000 RA,7/20/2015,,160,1077,5000,4128,1198,Shut in time is not noted on BHP.
MP299,G01316,DA005,177244034701,7800' FB-D,7/18/2015,48,147,165,0,79,488,Reservoir name noted on BHP-7800'FB-D.
MP299,G01316, D004,177242006901,5000 D,8/30/2016,12,125,1082,2000,2059,1139,
MP299,G01315, A012,177240005001,7600 A,7/27/2012,12,172,910,0,90,910,KB to THF= 90'
MP299,G01316,AA001,177244037004,6700 FB A,2/19/2015,,148,1421,6000,5049,1957,Shut-in time is not noted on BHP.
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,3000,3073,1790,Shut in time is not noted on BHP.
MP299,G01316, D004,177242006901,5000 D,8/30/2016,12,125,1082,4354,4113,1818,
MP299,G01316,DA003,177244033801,7575 FB-D,8/9/2011,14,149,750,76,152,768,
MP299,G01315,DA012,177244089500,7000 RA,8/21/2011,4,168,755,81,162,755,
MP299,G01316, A008,177240014901,7200 FB-A,4/30/2012,4,159,1102,3000,2900,1181,
MP299,G01316, A008,177240014901,7200 FB-A,4/30/2012,4,159,1102,1000,1084,1129,
MP299,G01313, C001,177250086500,7200 FB C,7/21/2012,24,174,1101,6200,6235,1295,KB to THF= 35'
MP299,G01313, C001,177250086500,7200 FB C,7/21/2012,24,174,1101,6000,6035,1292,KB to THF= 35'
MP299,G01315, A009,177240003801,7000 RA,7/24/2012,12,154,995,0,90,993,KB to THF= 90'
MP299,G01316, D007,177242008400,7900 BE,2/24/2011,4,153,1126,1026,1051,1170,
MP299,G01316,BB007,177244067701,7000' BE,12/1/2013,4,154,1300,4000,3796,1792,KB TO THF= 76'
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,6300,5663,2486,
MP299,G01316,BB002,177244066401,7900 BE,2/15/2016,4,159,610,6500,6197,2113,
MP299,G01315,DA001,177244026100,7000 F,5/30/2014,24,145,1510,6000,5654,2362,
MP299,G01313, C001,177250086500,7200 FB C,5/2/2015,24,174,1052,6000,6035,1547,Reservoir name noted on BHP-7200 FB C.  KB noted on BHP 84 ft.
MP299,G01316, D007D,177242008400,7500 RB,2/5/2012,999,153,1088,5000,4530,1224,
MP299,G01316, D007D,177242008400,7500 RB,2/5/2012,999,153,1088,2000,1979,1147,
MP299,G01316,AA004D,177244038500,7000 RA,12/14/2015,4,161,1116,2000,2051,1172,
MP299,G01317, B006,177240010302,7900 FB-B,12/16/2015,4,169,1115,8000,6698,1285,Reservoir name noted on BHP- 7900 FB-B.
MP299,G01316,AA006,177244039701,6850 FB AA,1/26/2016,18,157,833,3000,3065,904,Reservoir name noted on BHP-6850 FB-AA.
MP299,G01316, A008,177240014901,7200 FB-A,4/30/2012,4,159,1102,5000,4641,1233,
MP299,G01315, A009,177240003801,7000 RA,7/24/2012,12,154,995,6310,6084,2179,KB to THF= 90'
MP299,G01316, D009,177242009301,7900 BE,12/9/2013,4,152,848,5650,5079,1074,KB TO THF = 68'
MP299,G01317,BA006,177244055201,7050 FB-BB-BA,3/26/2011,4,159,1100,7657,5819,1858,
MP299,G01316,DA005,177244034701,7900 LWR FB-D,6/24/2011,4,146,990,6079,5264,2145,
MP299,G01317,BA001,177244043702,7200 FB-CJ,10/28/2011,24,165,922,7915,6699,2178,
MP299,G01313, C001,177250086500,7200 FB C,7/6/2014,24,173,1131,5000,5035,1497,THF noted on BHP - 84.
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,6600,5895,2561,
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,4000,3929,1921,
MP299,G01316,BB001,177244035401,7900 BE,2/18/2016,12,155,1125,6000,5931,1633,
MP299,G01316,BB001,177244035401,7900 BE,2/18/2016,12,155,1125,4500,4547,1248,
MP299,G01316, A013,177240006303,7200 RA,10/21/2014,24,158,1150,6501,5854,1708,
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,0,27,433,
MP299,G01316, A013,177240006303,7200 RA,10/21/2014,24,158,1150,1,87,1132,
MP299,G01315,AA009,177244080301,7600 FB A,4/2/2015,1248,169,2615,7000,5801,3025,
MP299,G01316,BB001,177244035401,7900 BE,2/18/2016,12,155,1125,6589,6423,1836,
MP299,G01315,DA001,177244026100,7000 F,5/30/2014,24,145,1510,5750,5437,2298,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,0,82,948,
MP299,G01316,BB012,177244077604,7900 LWR FB BG,11/7/2015,4,162,465,9000,6420,1386,
MP299,G01317, B003,177240007501,7200 BB BA,3/11/2012,30,157,1140,4082,3928,1250,
MP299,G01316,AA005,177244040001,7200 FB C,2/19/2013,24,163,1140,6999,5662,2127,"Survey ran RIH; EGI completion is S01 and Sand Name is 7200 FB C.  ""ST associated with Chevron is 02 and with API is 01""; UWT- Hard Copy;"
MP299,G01315,DA006,177244033402,7000 RA,12/6/2012,24,162,1100,0,61,1099,
MP299,G01316,BA002,177244051603,5600 FB-CI,4/7/2013,4,136,1275,5250,5308,1975,KB to THF = 72
MP299,G01316,BA004,177244052500,7900 FB-B,7/27/2014,22,166,671,3000,2749,696,
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,6943,6168,2648,
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,1000,1082,1317,
MP299,G01315,AA009,177244080301,7600 FB A,4/2/2015,1248,169,2615,9330,7374,3148,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,2000,2081,1004,
MP299,G01316,BB001,177244035401,7900 BE,7/31/2014,48,154,1140,5500,5496,1564,
MP299,G01316,AA005,177244040001,7200 FB C,4/29/2011,24,162,1100,7365,5923,2189,
MP299,G01316,DA003,177244033801,7575 FB-D,8/9/2011,14,149,750,4076,3757,1356,
MP299,G01316,AA005,177244040001,7200 FB C,2/19/2013,24,163,1140,5999,4968,1794,"Survey ran RIH; EGI completion is S01 and Sand Name is 7200 FB C.  ""ST associated with Chevron is 02 and with API is 01""; UWT- Hard Copy;"
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,6300,6016,498,
MP299,G01317,BA001,177244043702,7200 FB-CJ,7/25/2014,24,165,916,2000,2049,971,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,3000,3081,1028,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,6500,5651,1270,Shut in time is not noted on BHP.
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,5000,4578,1239,Shut in time is not noted on BHP.
MP299,G01315,DA012,177244089500,7000 RA,7/20/2015,,160,1077,6000,4759,1388,Shut in time is not noted on BHP.
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,8000,6560,1951,Shut in time is not noted on BHP.
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,1000,1075,1699,Shut in time is not noted on BHP.
MP299,G01316,AA006,177244039701,6850 FB AA,1/26/2016,18,157,833,3000,3065,888,Reservoir name noted on BHP-6850 FB-AA.
MP299,G01316, D010,177242010002,7650' SAND FB DG,3/5/2011,4,140,1100,5562,4741,1250,
MP299,G01316, D002,177242006201,7600 FB-D,2/22/2012,4,138,628,1063,1131,642,
MP299,G01315, A009D,177240003801,6700 FB A,7/24/2012,12,163,1066,5600,5398,2383,KB to THF= 90'
MP299,G01316,BB009,177244068100,7900 LBF,1/28/2013,24,164,803,8554,6609,1805,
MP299,G01316,AA005,177244040001,7200 FB C,2/19/2013,24,163,1140,7649,6128,2350,"Survey ran RIH; EGI completion is S01 and Sand Name is 7200 FB C.  ""ST associated with Chevron is 02 and with API is 01""; UWT- Hard Copy;"
MP299,G01316,DA003,177244033801,7575 FB-D,6/24/2015,24,149,1080,2000,1909,1142,Reservoir name noted on BHP-7575 FB-D
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,8878,7113,1986,Shut-in time is not noted on BHP.
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,5000,4849,1427,
MP299,G01315,DA006,177244033402,7000 RA,6/22/2015,24,166,1077,5000,4673,1406,
MP299,G01315,DA006,177244033402,7000 RA,6/22/2015,24,166,1077,1000,1065,1114,
MP299,G01315,AA009,177244080301,7600 A,5/15/2015,4,162,1594,7000,5801,1856,
MP299,G01316, D002,177242006201,7600 FB-D,2/22/2012,4,138,628,5333,5077,1893,
MP299,G01316,AA005,177244040001,7200 FB C,6/4/2012,24,163,1100,4065,3699,1212,
MP299,G01316,BA002,177244051603,5600 FB-CI,4/7/2013,4,136,1275,4800,4862,1760,KB to THF = 72
MP299,G01316,AA006,177244039701,7800C/7900C,1/11/2011,4,180,1130,7766,7608,3215,
MP299,G01315, A012,177240005001,7600 A,7/27/2012,12,172,910,4000,4017,1569,KB to THF= 90'
MP299,G01316, C010,177252006500,7000 FB-AA,7/13/2012,24,165,1089,5000,4785,1236,KB to THF= 27'
MP299,G01316,BA003,177244058200,4400 FB-BC,4/6/2013,4,129,950,4650,3891,1715,"KB to THF = 57"""
MP299,G01316, A013,177240006303,7200 RA,10/21/2014,24,158,1150,1001,1076,1161,
MP299,G01315,DA001,177244026100,5800 FB F,5/30/2014,24,145,1510,4000,3950,1804,
MP299,G01316,AA001,177244037004,6700 FB A,2/19/2015,,148,1421,0,69,1410,Shut-in time is not noted on BHP.
MP299,G01316,BB003,177244068700,7900 BE,2/14/2016,4,158,348,6000,5478,2100,
MP299,G01316,DA005,177244034701,7800' FB-D,7/18/2015,48,147,165,5500,4751,1356,Reservoir name noted on BHP-7800'FB-D.
MP299,G01316,AA002,177244038001,7900 A,4/29/2011,24,174,1120,2064,2124,1180,
MP299,G01316, A014,177240001401,7200 RA,6/29/2011,999,214,1169,6760,6560,2753,
MP299,G01317, B001,177240000500,7000 RB,3/8/2012,22,155,1115,6095,6121,2378,
MP299,G01316, C010,177252006500,7000 FB-AA,7/13/2012,24,165,1089,2000,2016,1150,KB to THF= 27'
MP299,G01316, D002,177242006201,7600 FB-D,3/18/2011,4,139,700,4969,4796,1901,
MP299,G01315,DA006,177244033402,7000 RA,6/22/2014,24,163,1085,7000,6201,2413,
MP299,G01316,BB002,177244066401,7900 BE,2/15/2016,4,159,610,6000,5716,1958,
MP299,G01316, D007D,177242008400,7500 RB,2/5/2012,999,153,1088,7150,6317,1275,
MP299,G01316,AA004D,177244038500,7000 RA,12/14/2015,4,161,1116,3000,3019,1200,
MP299,G01316,DA005,177244034701,7900 LWR FB-D,6/24/2011,4,146,990,6779,5856,2417,
MP299,G01315,DA012,177244089500,7000 RA,8/21/2011,4,168,755,4000,3496,1214,
MP299,G01316,BA004,177244052500,7900 FB-B,3/17/2012,18,166,800,7657,6176,934,
MP299,G01316,BA004,177244052500,7900 FB-B,3/17/2012,18,166,800,1057,1114,830,
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,8500,6574,1887,
MP299,G01316,DA004,177244033701,6700 FB-D,8/15/2014,48,133,1138,3000,2744,1205,
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,1000,1082,1296,
MP299,G01316,BB003,177244068700,7900 BE,2/14/2016,4,158,348,7603,6786,2523,
MP299,G01315,DA001,177244026100,7000 F,5/30/2014,24,145,1510,5000,4792,2081,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,0,87,1126,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,5000,5004,1862,
MP299,G01316, D007D,177242008400,7500 RB,2/5/2012,999,153,1088,0,26,1088,
MP299,G01316,AA004D,177244038500,7000 RA,12/14/2015,4,161,1116,7048,6652,2162,
MP299,G01317, B006,177240010302,7900 FB-B,12/16/2015,4,169,1115,8282,6917,1364,Reservoir name noted on BHP- 7900 FB-B.
MP299,G01317,BA006,177244055201,7050 FB-BB-BA,3/26/2011,4,159,1100,7357,5612,1760,
MP299,G01316,AA006,177244039701,7800C/7900C,1/11/2011,4,180,1130,6916,6760,2973,
MP299,G01316,AA002,177244038001,7900 A,4/29/2011,24,174,1120,5064,4985,1264,
MP299,G01316,DA005,177244034701,7900 LWR FB-D,6/24/2011,4,146,990,2079,1939,1052,
MP299,G01316,BB003,177244068700,7900 BE,4/1/2012,4,158,1084,7251,6495,2080,
MP299,G01316,BB001,177244035401,7900 BE,3/31/2012,4,156,1084,5567,5569,1284,
MP299,G01316,BA004,177244052500,7900 FB-B,3/17/2012,18,166,800,7957,6465,940,
MP299,G01316,BB009,177244068100,7900 LBF,1/28/2013,24,164,803,9154,7000,1978,
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,3000,3000,1147,
MP299,G01315,DA006,177244033402,7000 RA,6/22/2014,24,163,1085,1000,1065,1091,
MP299,G01315,DA001,177244026100,5800 FB F,5/30/2014,24,145,1510,3000,3043,1598,
MP299,G01317,BA001,177244043702,7200 FB-CJ,7/25/2014,24,165,916,1000,1049,937,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,4,151,1108,3001,2941,1182,
MP299,G01315,DA006,177244033402,7000 RA,6/22/2015,24,166,1077,6000,5441,1759,
MP299,G01315, A009,177240003801,7000 RA,5/14/2016,,160,1182,1,88,1179,Shut-in time is not noted on BHP
MP299,G01316, D003,177242006600,4000 RD,3/19/2011,4,114,1080,3226,3242,1420,
MP299,G01316,DA003,177244033801,7575 FB-D,8/9/2011,14,149,750,3076,2857,1030,
MP299,G01315,DA007,177244035302,6700' FB FA,6/13/2013,4,153,1644,0,82,1644,KB to THF = 82'
MP299,G01316, D012,177242011501,8650 FB DA,12/5/2013,4,164,1170,0,69,1170,KB TO THF = 69'
MP299,G01315,DA007,177244035302,6700' FB FA,8/16/2014,48,152,1296,0,82,1282,
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,5500,5284,490,
MP299,G01317,BA001,177244043702,7200 FB-CJ,7/25/2014,24,165,916,7994,6732,1970,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,7669,6252,1436,Shut in time is not noted on BHP.
MP299,G01315,DA012,177244089500,7000 RA,7/20/2015,,160,1077,7000,5385,1625,Shut in time is not noted on BHP.
MP299,G01316,AA004D,177244038500,7000 RA,12/14/2015,4,161,1116,6700,6338,2023,
MP299,G01316, A014,177240001401,7200 RA,6/29/2011,999,214,1169,0,17,1171,
MP299,G01316,BB002,177244066401,7900 BE,11/4/2012,24,158,830,5000,4884,992,KB to THF= 68'
MP299,G01316,DA004,177244033701,6700 FB-D,8/15/2014,48,133,1138,4350,4007,1722,
MP299,G01313, C001,177250086500,7200 FB C,7/6/2014,24,173,1131,3000,3035,1215,THF noted on BHP - 84.
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,1000,1027,444,
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,1000,1027,449,
MP299,G01313,BA005,177244055301,7150 FB-C,7/21/2014,18,168,859,6000,5411,1577,
MP299,G01315,AA009,177244080301,7600 FB A,4/2/2015,1248,169,2615,8000,6597,3083,
MP299,G01316,BB001,177244035401,7900 BE,2/18/2016,12,155,1125,6692,6506,1876,
MP299,G01315,DA001,177244026100,5800 FB F,5/30/2014,24,145,1510,6178,5810,2413,
MP299,G01316,AA002,177244038001,7900 A,4/29/2011,24,174,1120,1064,1128,1145,
MP299,G01316, D002,177242006201,7600 FB-D,2/22/2012,4,138,628,69,138,628,
MP299,G01316,BA003,177244058200,4400 FB-BC,4/6/2013,4,129,950,4400,3716,1638,"KB to THF = 57"""
MP299,G01316,BB007,177244067701,7050 FB-BE,12/2/2013,4,154,795,8132,6424,2693,KB TO THF = 76'
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,9392,7156,2145,
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,2000,2025,455,
MP299,G01315,AA009,177244080301,7600 FB A,4/2/2015,1248,169,2615,8000,6597,3091,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,4000,4014,1505,
MP299,G01316, D012,177242011501,7900 FB-DA,9/18/2016,44,159,1840,9930,6886,3233,
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,4000,3992,1832,Shut in time is not noted on BHP.
MP299,G01316,AA006,177244039701,6850 FB AA,1/26/2016,18,157,833,6487,6339,977,Reservoir name noted on BHP-6850 FB-AA.
MP299,G01316,BB003,177244068700,7900 BE,4/2/2011,24,159,1150,51,102,1197,
MP299,G01316,DA005,177244034701,7900 LWR FB-D,6/24/2011,4,146,990,6479,5613,2303,
MP299,G01316,DA003,177244033801,7575 FB-D,8/9/2011,14,149,750,5076,4621,1748,
MP299,G01317, B003,177240007501,7200 BB BA,3/11/2012,30,157,1140,6982,6356,1325,
MP299,G01316,BB002,177244066401,7900 BE,2/15/2016,4,159,610,2000,2037,745,
MP299,G01315,DA001,177244026100,7000 F,5/30/2014,24,145,1510,5500,5221,2227,
MP299,G01316,BB002,177244066401,7900 BE,4/11/2015,999,159,999,0,38,999,
MP299,G01316, D012,177242011501,7900 FB-DA,9/18/2016,44,159,1840,9500,6633,3120,
MP299,G01316, D007D,177242008400,7500 RB,2/5/2012,999,153,1088,1000,1025,1116,
MP299,G01313, C001,177250086500,7200 FB C,5/2/2015,24,174,1052,1000,1035,1087,Reservoir name noted on BHP-7200 FB C.  KB noted on BHP 84 ft.
MP299,G01316, D012,177242011501,8650 FB DA,12/5/2013,4,164,1170,10600,7291,2134,KB TO THF = 69'
MP299,G01313, C001,177250086500,7200 FB C,7/6/2014,24,173,1131,4000,4035,1246,THF noted on BHP - 84.
MP299,G01315, A009,177240003801,7000 RA,5/14/2016,,160,1182,6763,6530,2552,Shut-in time is not noted on BHP
MP299,G01316,BB002,177244066401,7900 BE,4/11/2015,999,159,999,4000,4034,1347,
MP299,G01315, A012,177240005001,7600 A,10/11/2014,48,172,1115,7250,7181,2876,
MP299,G01317,BA006,177244055201,7050 FB-BB-BA,3/26/2011,4,159,1100,6057,4789,1422,
MP299,G01316, A008,177240014901,7200 FB-A,5/6/2011,24,161,950,3087,2976,1018,
MP299,G01316,DA004,177244033701,6700 FB-D,8/15/2014,48,133,1138,0,76,1123,
MP299,G01316,BB012,177244077604,7900 LWR FB BG,11/7/2015,4,162,465,10500,6966,1412,
MP299,G01316,AA001,177244037004,6700 FB A,2/19/2015,,148,1421,7250,5551,2114,Shut-in time is not noted on BHP.
MP299,G01316,DA005,177244034701,7800' FB-D,7/18/2015,48,147,165,5000,4308,1155,Reservoir name noted on BHP-7800'FB-D.
MP299,G01316,DA005,177244034701,7800' FB-D,7/18/2015,48,147,165,6799,5870,1874,Reservoir name noted on BHP-7800'FB-D.
MP299,G01316,BB001,177244035401,7900 BE,7/31/2014,48,154,1140,4000,4053,1267,
MP299,G01316,BB012,177244077604,7900 LWR FB BG,11/7/2015,4,162,465,9000,6420,1397,
MP299,G01317,BA001,177244043702,7200 FB-CJ,10/28/2011,24,165,922,7660,6574,2117,
MP299,G01316, D002,177242006201,7600 FB-D,2/22/2012,4,138,628,3063,3058,1237,
MP299,G01315, A009,177240003801,7000 RA,7/24/2012,12,154,995,6593,6364,2285,KB to THF= 90'
MP299,G01316,BB009,177244068100,7900 LBF,1/28/2013,24,164,803,4054,3758,1024,
MP299,G01316,BB009,177244068100,7900 LBF,1/28/2013,24,164,803,54,108,940,
MP299,G01316, D002,177242006201,7600 FB-D,3/18/2011,4,139,700,4369,4295,1737,
MP299,G01316,AA006,177244039701,7800C/7900C,1/11/2011,4,180,1130,7216,7059,3058,
MP299,G01316,DA003,177244033801,7575 FB-D,8/9/2011,14,149,750,6076,5342,2075,
MP299,G01317,BA001,177244043702,7200 FB-CJ,10/28/2011,24,165,922,6060,5709,1705,
MP299,G01317, B001,177240000500,7000 RB,3/8/2012,22,155,1115,6300,6326,2472,
MP299,G01313, C001,177250086500,7200 FB C,7/21/2012,24,174,1101,0,35,1101,KB to THF= 35'
MP299,G01316,AA005,177244040001,7200 FB C,2/19/2013,24,163,1140,1,67,1144,"Survey ran RIH; EGI completion is S01 and Sand Name is 7200 FB C.  ""ST associated with Chevron is 02 and with API is 01""; UWT- Hard Copy;"
MP299,G01316, D007,177242008400,7900 BE,2/5/2012,4,152,1088,7176,6339,1275,
MP299,G01316,BA004,177244052500,7900 FB-B,3/17/2012,18,166,800,4057,3426,877,
MP299,G01315, A012,177240005001,7600 A,7/27/2012,12,172,910,1000,1089,932,KB to THF= 90'
MP299,G01313, C001,177250086500,7200 FB C,7/21/2012,24,174,1101,5000,5035,1256,KB to THF= 35'
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,8000,6253,1736,
MP299,G01316,AA001,177244037004,6700 FB A,2/19/2015,,148,1421,3000,3060,1509,Shut-in time is not noted on BHP.
MP299,G01313,BA005,177244055301,7150 FB-C,7/21/2014,18,168,859,7704,6735,2047,
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,7500,5931,1594,
MP299,G01316,DA004,177244033701,6700 FB-D,8/15/2014,48,133,1138,5074,4701,1927,
MP299,G01315, A009,177240003801,7000 RA,5/14/2016,,160,1182,3001,2985,1359,Shut-in time is not noted on BHP
MP299,G01315,DA006,177244033402,7000 RA,6/22/2014,24,163,1085,8155,6961,2757,
MP299,G01316,BB003,177244068700,7900 BE,2/14/2016,4,158,348,5000,4683,1847,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,7500,6172,1848,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,7000,5909,1325,Shut in time is not noted on BHP.
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,3000,2940,1191,Shut in time is not noted on BHP.
MP299,G01316,BB003,177244068700,7900 BE,2/14/2016,4,158,348,6500,5883,2233,
MP299,G01316,BB008,177244068903,7900 BE,3/22/2016,6,158,981,6000,5386,1611,
MP299,G01316, D009,177242009301,7900 BE,7/2/2015,,151,1108,4000,3762,1215,Shut in time is not noted on BHP.
MP299,G01315,DA012,177244089500,7000 RA,7/20/2015,,160,1077,3000,2771,1152,Shut in time is not noted on BHP.
MP299,G01315,DA006,177244033402,7000 RA,6/22/2015,24,166,1077,0,65,1075,
MP299,G01316,BB001,177244035401,7900 BE,7/31/2014,48,154,1140,6692,6506,1890,
MP299,G01316,BB001,177244035401,7900 BE,7/31/2014,48,154,1140,1000,1053,1176,
MP299,G01315,AA009,177244080301,7600 A,5/15/2015,4,162,1594,8257,6773,1898,
MP299,G01316,AA006,177244039701,6850 FB AA,1/26/2016,18,157,833,6000,5881,968,Reservoir name noted on BHP-6850 FB-AA.
MP299,G01317,BA006,177244055201,7050 FB-BB-BA,3/26/2011,4,159,1100,57,114,1116,
MP299,G01317, B001,177240000500,7000 B,3/8/2012,22,155,1115,3095,3121,1215,
MP299,G01317, B001,177240000500,7000 B,3/8/2012,22,155,1115,26,52,1129,
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,0,54,1068,
MP299,G01316,BB009D,177244068100,7900 UBF,4/16/2015,12,162,1068,1000,1052,1102,
MP299,G01313, C003,177252003500,7000 C,7/12/2014,24,153,453,6000,5741,495,
MP299,G01316,BB001,177244035401,7900 BE,2/18/2016,12,155,1125,4000,4053,1237,
MP299,G01316,BB004,177244066702,8650 FB-BF,9/12/2015,,160,1665,5000,4667,1863,Shut in time is not noted on BHP.
MP299,G01316,BB001,177244035401,7900 BE,4/6/2011,24,156,1240,3053,3106,1305,
MP299,G01316, A014,177240001401,7200 RA,6/29/2011,999,214,1169,5000,4922,2033,
MP299,G01317,BA001,177244043702,7200 FB-CJ,10/28/2011,24,165,922,7360,6404,2034,
MP299,G01316,AA003D,177244038200,7000 RA,8/14/2011,14,162,1048,5484,5442,1383,
