Field Name,Lease Number,Completion Name,API Well Number,Reservoir Name,Test Date,Shut-In Time,Temp,SI Pressure,BH MD (feet),True Vertical Depth (feet),BH Pressure,Remark
MP041, 00373,BF010,177254080902,7300 FB-N,8/19/2010,8,179,603,11385,7283,1142,KB to THF= 85'
MP041, 00374,  034,177254042901,4200 C,7/13/2006,-,999,99999,,,,Waiver approved.
MP041, 00375,  002,177250013100,9200 RA,7/25/2005,18,199,1060,6071,6128,1206,
MP041,G01452,  013,177264003600,9400 RB SU,8/20/2006,12,192,870,6027,6074,970,
MP041, 00374,  044D,177254068800,6300 D,10/27/2006,6,150,1055,2071,2139,1104,
MP041,G08461,  003,177254076600,5600 FB-M3,7/3/2007,14,152,1000,7051,6053,2508,
MP041,G08461,  003,177254076600,5600 FB-M3,7/3/2007,14,152,1000,6551,5662,2371,
MP041,G01373,BA014,177254062300,6700 RD,8/20/2007,12,157,1100,1079,1152,1088,
MP041,G04125, P006,177254026801,7200 FB-J,5/4/2009,4,169,730,8049,4752,1582,
MP041,G01372, E004,177250101800,7900 RD,5/11/2010,6,172,1032,7028,6515,2471,
MP041, 00374,  022,177252012901,6300 FB-E,7/10/2010,1128,151,1002,6265,5408,2078,
MP041, 00374,  022,177252012901,6300 FB E,7/10/2010,1128,151,1002,5765,5083,1932,
MP041,G08461, A010,177254067800,06050 FB M2,6/16/2010,504,154,1065,4078,3556,1414,KB to THB=60'
MP041, 00374,BC004,177254028401,5500 C,8/24/2010,12,140,1823,5094,4305,2012,KB to THF= 82'
MP041,G01452,  013D,177264003600,9200 RB SU,7/2/2005,24,188,1200,9027,8468,2207,
MP041, 00374,CA033,177254067900,8300 B,6/26/2006,12,180,1051,8148,7912,3132,
MP041,G01372, E006,177250102002,8600 A,6/5/2007,12,183,1050,2058,2078,1115,
MP041, 00373,BF010,177254080902,7400 N,10/24/2007,10,185,2460,84,168,2473,
MP041,G01452,  013,177264003600,9400 RB SU,7/1/2005,12,193,1200,27,54,1174,
MP041,G01372, E004,177250101800,7900 RD,6/17/2005,17,174,1050,6028,5669,2135,
MP041,G01372, E004,177250101800,7900 RD,3/8/2009,12,174,1100,8167,7488,2912,
MP041,G01373,BA014,177254062300,6700 RD,4/18/2009,12,156,980,6079,4557,1469,
MP041, 00375,CB028,177254077000,7900/7950 FBA,6/16/2006,12,175,1120,8282,7360,2724,
MP041, 00373,BC009,177254074900,3000 C,4/7/2007,48,106,250,75,150,260,
MP041,G03338,KB010,177254070900,8900 F,3/31/2010,4,188,900,9011,8136,1449,
MP041,G01452,  013,177264003600,9400 RB SU,4/5/2008,6,192,960,8027,7724,1683,
MP041,G03194, A017,177254082900,5600' FB-M4,6/14/2009,4,155,670,0,85,684,KB to THF=85'
MP041, 00374,JA039,177254064602,8300 A,12/13/2010,46,179,1029,0,67,1029,KB to THF= 67'
MP041,G03338,KC003,177254012801,9500 FB-F,6/16/2006,16,185,645,1064,1128,699,
MP041, 00378,  010,177254068700,5500 FBA,12/6/2007,15,142,338,6981,5557,2399,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,6076,5866,1181,
MP041, 00374,JA042D,177254067500,6700 RD,6/28/2008,5,200,1060,5578,5365,1975,
MP041, 00375,CB028,177254077000,7900/7950 FBA,3/19/2009,13,175,560,6082,5841,2029,
MP041, 00373,BF010,177254080902,7400 N,7/11/2009,24,183,620,12584,7808,748,
MP041, 00374,  022,177252012901,6300 FB-E,10/28/2009,14,150,1760,1012,1024,1811,
MP041,G01373,BA014,177254062300,6700 RD,6/29/2008,15,157,1000,4079,3415,1085,
MP041, 00374,JA042D,177254067500,6700 RD,6/28/2008,5,200,1060,30,60,1064,
MP041,G01372,  012,177264003101,9700 O,12/26/2008,4,173,800,8085,6611,3082,
MP041, 00375,  002,177250013100,9200 RA,2/27/2009,12,191,1000,57,114,1064,
MP041,G01452,  013,177264003600,9400 RB SU,1/28/2009,12,192,1020,27,54,1035,
MP041,G08461, A016,177254076500,06050 FB M2,6/13/2009,12,152,1030,8081,5962,2262,KB to THF=63'
MP041,G08461, A016,177254076500,06050 FB M2,6/15/2010,504,160,1046,4081,3436,1159,
MP041,G01372, E004,177250101800,7900 RD,6/17/2005,17,174,1050,7528,6966,2700,
MP041, 00375,  002,177250013100,9200 RA,7/25/2005,18,199,1060,4071,4128,1159,
MP041, 00374,CA033,177254067900,8300 B,7/13/2005,60,180,1050,2069,2138,1107,
MP041,G01373,  005,177264003400,6950'SAND,6/29/2006,12,159,1328,2031,1985,1393,Bottom Lease is G04123; surface lease is G1373.
MP041, 00374,  009,177250012701,6050 FB-D,5/12/2009,22,148,580,6224,5711,2444,
MP041, 00374,JA045,177254067700,8300 FB-G,10/20/2009,6,181,2050,2077,2154,2157,
MP041,G01372, E006,177250102002,8600 A,5/12/2010,6,182,716,7058,6701,2299,
MP041,G01295,  011,177254063200,8300 K,8/3/2005,168,184,975,10048,8348,2102,
MP041,G01452,  013,177264003600,9400 RB SU,7/10/2007,4,193,1075,8027,7724,1858,
MP041,G01452,  013D,177264003600,9200 RB SU,7/2/2005,24,188,1200,27,54,1075,
MP041, 00374,JA039,177254064602,8300 A,6/18/2006,12,177,1053,7582,7419,2912,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,8576,8169,2140,
MP041,G01372,  012,177264003101,9700 O,12/26/2008,4,173,800,10571,8127,3831,
MP041, 00374,  027,177252017000,6300 D,3/21/2009,4,155,830,6054,5708,2042,KB to THF=33'
MP041, 00374,CA054,177254086100,5600 FB-J,1/23/2010,15,145,1845,7743,5952,2101,
MP041,G03194, A008,177254068200,06050 FB M2,4/13/2006,18,155,369,7800,6223,2260,
MP041,G01373,  016D,177254068500,6700 RD,3/7/2010,5,156,545,7469,6002,2234,
MP041, 00374,  040,177254064502,7100' FB-A SAND,7/11/2010,1104,160,1875,2077,2178,1972,
MP041, 00374,  022,177252012901,6300 FB-E,7/10/2010,1128,151,1002,7269,6091,2379,
MP041,G04125, P001,177254024400,7200 I,5/10/2009,-,158,760,8199,6386,2402,
MP041,G01295, P007,177254061801,7900 J,5/5/2009,4,174,630,8055,4738,1665,
MP041,G01295,  011,177254063200,8300 K,8/3/2005,168,184,975,9076,7600,1783,
MP041,G01452,  013D,177264003600,9200 RB SU,8/21/2006,24,191,970,4027,4083,863,
MP041, 00373,BC009,177254074900,3000 C,4/7/2007,48,106,250,3325,2576,518,
MP041, 00375, E018,177254077601,9400 RA,5/18/2007,12,193,2600,6054,6018,3059,
MP041,G03194, A017,177254082900,5600' FB-M4,7/6/2007,12,156,1000,1082,1165,1027,KB to THF=85
MP041,G01372,  012D,177264003100,8600 A,7/2/2008,13,180,1050,4074,3627,1139,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,7076,6750,1507,
MP041,G01372, F017,177264004402,10300 B,12/14/2008,12,191,390,4054,3715,435,
MP041, 00374,  022,177252012901,6300 FB E,10/28/2009,14,150,1760,5012,4549,1960,
MP041, 00374,  040,177254064502,7100' FB-A SAND,7/11/2010,1104,160,1875,0,102,1875,
MP041, 00374, J015D,177254065800,7950A/7900E,6/20/2006,12,176,1047,1063,1125,1067,
MP041, 00375,AE030,177254080800,6050 C,8/11/2006,18,147,1198,2085,2146,2099,
MP041,G01295,BE010,177254061702,7900 K,6/30/2006,12,177,1088,6073,5716,1252,
MP041,G01373,BA014,177254062300,6700 RD,8/20/2007,12,157,1100,5079,4024,1339,
MP041, 00373,BF010,177254080902,7400 N,10/24/2007,10,185,2460,8084,5532,2870,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,9076,8648,2351,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,2076,2159,1096,
MP041, 00374,JA042D,177254067500,6700 RD,6/28/2008,5,200,1060,6378,6020,2263,
MP041,G03338,KC003,177254012801,8900 F,7/8/2008,12,187,1020,2814,2878,1096,
MP041,G04125, P001,177254024400,7200 I,12/16/2008,-,157,1230,7049,5719,2113,
MP041, 00373,BF010,177254080902,7400 N,7/11/2009,24,183,620,6084,4437,700,
MP041, 00374,JA045,177254067700,8300 FB-G,10/20/2009,6,181,2050,77,154,2058,
MP041, 00375,CB028,177254077000,7900/7950 FBA,3/20/2010,7,175,1029,7275,6728,2408,
MP041, 00374,BC004,177254028401,5500 C,8/24/2010,12,140,1823,6094,4983,2051,KB to THF= 82'
MP041, 00374, J015D,177254065800,7950A/7900E,6/28/2005,17,179,1100,2063,2117,1151,
MP041, 00374,CA033,177254067900,8300 B,6/26/2006,12,180,1051,5169,5088,1896,
MP041, 00375,CB028,177254077000,7900/7950 FBA,7/5/2008,8,175,1025,8052,7242,2641,
MP041,G01372, F017,177264004402,10300 B,12/14/2008,12,191,390,8054,7124,465,
MP041, 00373,BF010,177254080902,7400 N,7/11/2009,24,183,620,11584,7361,741,
MP041, 00373,BF010,177254080902,7400 N,7/11/2009,24,183,620,10084,6628,731,
MP041, 00374,  040,177254064502,7100' FB-A SAND,7/11/2010,1104,160,1875,6077,5179,2117,
MP041,G01452,  005,177250092200,7950 F MD/LW,11/7/2010,18,175,1164,2081,2147,1221,KB to THF= 66'
MP041, 00374,CA033,177254067900,8300 B,8/14/2007,10,180,1080,7069,6969,2718,
MP041,G01452,  013,177264003600,9400 RB SU,4/5/2008,6,192,960,4027,4054,1066,
MP041,G01295,BE010,177254061702,7400 H,4/7/2008,6,179,1850,4073,4133,2082,
MP041,G01295, P007,177254061801,7900 J,5/5/2009,4,174,630,55,110,644,
MP041, 00374,CA033,177254067900,6700 FB-H SAND,8/14/2009,12,159,900,4081,4060,1372,
MP041,G01373,BA014,177254062300,6700 RD,3/8/2010,7,148,1002,7079,5114,1889,
MP041,G03338,KB010,177254070900,8900 F,3/31/2010,4,188,900,6061,5630,1015,
MP041,G04125, P006,177254026801,7200 FB-J,4/23/2010,14,165,1115,11636,6862,2292,
MP041, 00374,BC008,177254074700,6450 C,7/13/2010,1200,158,881,0,81,881,
MP041, 00374,  022,177252012901,6300 FB E,10/28/2009,14,150,1760,6512,5523,2000,
MP041, 00375,CB028,177254077000,7900/7950 FBA,3/20/2010,7,175,1029,6082,5841,2021,
MP041,G03194, A017,177254082900,5600' FB-M4,6/15/2010,504,154,863,5582,5348,2218,KB to THF=85'
MP041, 00374,  022,177252012901,6300 FB-E,7/10/2010,1128,151,1002,6765,5741,2225,
MP041,G01372,  012,177264003101,9700 O,12/7/2010,25,176,643,8848,7148,744,
MP041,G01452,  013D,177264003600,9200 RB SU,7/2/2005,24,188,1200,8027,7753,1906,
MP041,G01295,  011,177254063200,7750 FB K,6/30/2006,12,177,1540,8076,6828,2258,
MP041, 00374, J015D,177254065800,7950A/7900E,6/20/2006,12,176,1047,2513,2575,1093,
MP041, 00375,CB028,177254077000,7900/7950 FBA,6/16/2006,12,175,1120,1082,1164,1146,
MP041, 00374,  038,177254063600,9200 RA,10/22/2006,12,195,1195,8576,8169,2198,
MP041, 00375,  002,177250013100,9200 RA,10/21/2006,8,191,977,7071,7128,1329,
MP041, 00378,  010,177254068700,5500 FBA,12/6/2007,15,142,338,5566,4688,2007,
MP041, 00378,  010,177254068700,5500 FBA,12/6/2007,15,142,338,3566,3433,1426,
MP041,G04125, P001,177254024400,7200 I,12/16/2008,-,157,1230,6049,5132,1900,
MP041, 00374,  027,177252017000,6300 D,3/21/2009,4,155,830,5044,4884,1683,KB to THF=33'
MP041,G04125, P004,177254026400,7900 FB-J,5/5/2009,4,178,500,2048,1964,534,
MP041, 00374,JA045,177254067700,7950A/7900E,5/13/2009,12,176,2350,7077,6959,2747,
MP041, 00374,JA045,177254067700,8300 FB-G,10/20/2009,6,181,2050,6077,6021,2344,
MP041,G03338,KB010,177254070900,8900 F,3/31/2010,4,188,900,2061,2106,942,
MP041, 00374,  038,177254063600,9200 RA,8/17/2010,2160,193,1199,9402,8964,2638,KB to THF= 84'
MP041, 00373,BF010,177254080902,7300 FB-N,8/19/2010,8,179,603,4085,3320,665,KB to THF= 85'
MP041,G03338,KC003,177254012801,8900 F,7/8/2008,12,187,1020,8964,8831,2188,
MP041,G01373,BA012D,177254060000,6100 D,3/14/2009,14,144,300,45,90,309,
MP041,G01372,  012,177264003101,9700 O,2/28/2009,24,173,1580,9147,7340,1857,
MP041,G08461,  003,177254076600,5600 FB-M3,1/24/2009,14,152,1025,4051,3684,1607,
MP041,G04125, P001,177254024400,7200 I,5/10/2009,-,158,760,7049,5719,2110,
MP041,G01452,  013D,177264003600,9200 RB SU,7/2/2005,24,188,1200,8527,8107,2058,
MP041,G08461,  003,177254076600,5600 FB-M3,4/20/2006,18,152,908,51,102,908,
MP041,G01295, P008,177254075500,3850 RC,6/21/2006,12,119,708,1067,1134,728,
MP041,G03338,KB010,177254070900,8900 F,8/19/2006,14,188,1300,9961,8987,2933,
MP041, 00374,  044D,177254068800,6300 D,6/17/2007,6,150,1065,5571,5131,1884,
MP041, 00375,CB028,177254077000,7900/7950 FBA,7/12/2007,48,176,1300,7582,6944,2556,
MP041, 00374,CA033,177254067900,8300 B,8/14/2007,10,180,1080,2069,2138,1115,
MP041, 00374, J015D,177254065800,7950A/7900E,3/25/2008,6,183,1160,6063,6078,1920,
MP041, 00374,JA039,177254064602,8300 A,7/3/2008,18,180,1075,7582,7419,2914,
MP041, 00374,  022,177252012901,6700 FB-F,5/14/2009,4,159,1900,84,168,1920,
MP041,G03194, A008,177254068200,06050 FB M2,4/13/2006,18,155,369,58,116,369,
MP041, 00374,AE048,177254082700,7000 FB-A,8/10/2006,18,160,1064,4085,4090,2046,
MP041,G03194, A017,177254082900,5600' FB-M4,7/6/2007,12,156,1000,5082,4894,2069,KB to THF=85
MP041, 00373,BF010,177254080902,7400 N,10/24/2007,10,185,2460,13218,8112,3289,
MP041,G01452,  013,177264003600,9400 RB SU,4/5/2008,6,192,960,27,54,982,
MP041,G01373,  005,177250011401,7950 I,12/9/2008,4,181,640,7558,7064,2347,
MP041,G04125, P006,177254026801,7200 FB-J,5/4/2009,4,169,730,4049,3568,873,
MP041,G01372, E004,177250101800,7900 RD,9/24/2007,24,174,1030,4028,3892,1371,
MP041,G01373,BA014,177254062300,6700 RD,3/8/2010,7,148,1002,4079,3415,1136,
MP041, 00374,  038,177254063600,9200 RA,7/4/2008,96,195,1050,4076,4112,1140,
MP041, 00374,  044D,177254068800,6300 D,4/16/2008,6,150,1000,6071,5549,2059,
MP041, 00374,  044D,177254068800,6300 D,7/7/2010,1056,150,589,5571,5131,1972,
MP041,G01372,  012,177264003101,9700 O,12/7/2010,25,176,643,2085,2158,672,
MP041,G01372, E004,177250101800,7900 RD,6/17/2005,17,174,1050,7028,6534,2511,
MP041,G03194, A001C,177254019900,04900 FB M,4/11/2006,16,155,355,3561,3585,1533,
MP041,G01295,  011,177254063200,7750 FB K,6/30/2006,12,177,1540,4076,3777,1700,
MP041, 00375,CB028,177254077000,7900/7950 FBA,6/16/2006,12,175,1120,6282,6000,2124,
MP041,G04125, P001D,177254024400,6700 RD,6/17/2006,15,155,491,7829,6170,2298,
MP041,G01372,  012D,177264003100,8600 A,8/22/2006,13,180,1060,4074,3627,1157,
MP041,G03338,KB010,177254070900,8900 F,8/19/2006,14,188,1300,8061,7359,2415,
MP041, 00375, E018,177254077601,9400 RA,5/18/2007,12,193,2600,8054,7460,3154,
MP041,G03194, A014,177254070800,06050 FB M2,7/5/2007,12,154,1150,7405,5710,2296,
MP041, 00378,  010,177254068700,5500 FBA,12/6/2007,15,142,338,3066,3044,1243,
MP041,G01372,  013,177264003500,9700 O,12/5/2008,18,180,1050,6087,5524,2106,
MP041,G21706, C001,177264003700,MIOCENE 5400' SAND,6/30/2006,6,135,2127,4095,4136,2327,
MP041,G01295,BE012,177254072800,8300 K,4/28/2009,4,192,655,9869,8163,2116,
MP041,G08461, A010,177254067800,06050 FB M2,6/13/2009,16,156,390,6578,5425,1979,
MP041,G01372, E006,177250102002,8600 A,5/12/2010,6,182,716,8526,8088,2899,
MP041, 00375,  002,177250013100,9200 RA,7/9/2010,1104,191,1837,8571,8632,2236,KB to THF=61'
MP041,G01295,  011,177254063200,7750 FB K,6/30/2006,12,177,1540,2076,2129,1628,
MP041, 00374,JA039,177254064602,8300 A,6/18/2006,12,177,1053,4582,4534,1653,
MP041, 00373,BF010,177254080902,7400 N,10/24/2007,10,185,2460,4084,3319,2705,
MP041,G03338,KC003,177254012801,8900 F,7/8/2008,12,187,1020,6284,6305,1231,
MP041, 00375,  002,177250013100,9200 RA,4/14/2008,6,192,950,6071,6128,1462,
MP041,G03194, A017,177254082900,5600' FB-M4,8/8/2008,15,155,1100,4082,3986,1563,KB to THF=85'
MP041,G01372, E017,177254062700,7800 A,3/6/2009,12,172,900,7996,7408,2400,
MP041,G01295, P007,177254061801,7900 J,5/5/2009,4,174,630,11055,6408,2399,
MP041, 00374,BC004,177254028401,5500 C,8/24/2010,12,140,1823,6650,5359,2218,KB to THF= 82'
MP041, 00373,BF010,177254080902,7300 FB-N,8/19/2010,8,179,603,10885,7061,1033,KB to THF= 85'
MP041,G01372, E004,177250101800,7900 RD,6/17/2005,17,174,1050,8165,7505,2934,
MP041, 00374,  037,177254057100,5500 A,8/23/2006,12,135,525,4050,4022,614,
MP041,G01372,  012D,177264003100,8600 A,8/22/2006,13,180,1060,10519,7916,2750,
MP041,G01452,  013,177264003600,9400 RB SU,7/10/2007,4,193,1075,9527,8813,2343,
MP041, 00374,CA033,177254067900,8300 B,8/14/2007,10,180,1080,6569,6480,2505,
MP041,G01372,  012D,177264003100,8600 A,7/2/2008,13,180,1050,2074,2134,1107,
MP041,G01373,  005,177250011401,7950 I,12/9/2008,4,181,640,3058,3099,1032,
MP041,G01452,  013D,177264003600,9200 RB SU,7/2/2005,24,188,1200,2027,2095,1125,
MP041, 00373,BF010,177254080901,7400' FB N,10/28/2005,4,182,1170,11802,7561,1408,
MP041,G04125, P001D,177254024400,6700 RD,6/17/2006,15,155,491,2929,2961,860,
MP041, 00373,BF010,177254080902,7300 FB-N,8/19/2010,8,179,603,2085,2117,639,KB to THF= 85'
MP041,G01452,  013D,177264003600,9200 RB SU,9/23/2010,13,192,1480,4027,4054,1863,KB to THF= 27'
MP041, 00374,  040,177254064502,5900' SAND FB A,8/16/2006,12,150,2395,6836,5688,2721,
MP041,G01372, E016,177254059600,7950A/7900E,6/6/2007,18,177,1060,6542,5996,1478,
MP041,G01372, F015,177264002801,7950A/7900E,10/1/2007,24,173,1070,6058,5669,5622,
MP041, 00375,CB028,177254077000,7900/7950 FBA,3/19/2009,13,175,560,82,164,577,
MP041, 00374,JA045,177254067700,7950A/7900E,5/13/2009,12,176,2350,4077,4145,2588,
MP041,G03194, A017,177254082900,5600' FB-M4,6/15/2010,504,154,863,4082,3986,1615,KB to THF=85'
MP041, 00373,BC009,177254074900,3000 C,6/8/2005,20,104,700,3325,2575,716,
MP041, 00375,  002,177250013100,9200 RA,7/25/2005,18,199,1060,8852,8909,2080,
MP041, 00375,  002,177250013100,9200 RA,7/25/2005,18,199,1060,7571,7628,1521,
MP041,G08461, A010,177254067800,06050 FB M2,4/13/2006,16,155,1052,7578,6182,2398,
MP041,G01452,  013,177264003600,9400 RB SU,8/20/2006,12,192,870,27,54,870,
MP041,G03338,KC003,177254012801,8900 F,9/27/2007,18,187,950,7104,7088,1968,
MP041, 00378,  010,177254068700,5500 FBA,12/6/2007,15,142,338,71,142,338,
MP041, 00374,JA039,177254064602,8300 A,7/3/2008,18,180,1075,70,140,1061,
MP041,G01372, E004,177250101800,7900 RD,3/8/2009,12,174,1100,7528,6947,2678,
MP041,G01372, E006,177250102002,8600 A,3/7/2009,12,183,1060,8628,8221,2904,
MP041,G01452,  013D,177264003600,9200 RB SU,1/27/2009,12,190,1050,2027,2054,1110,
MP041, 00374,  027,177252017000,6300 D,3/21/2009,4,155,830,5544,5293,1863,KB to THF=33'
MP041, 00374,  036,177254041300,4200 C,5/6/2007,3600,121,200,58,116,200,
MP041,G01452,  013D,177264003600,9200 RB SU,4/4/2008,6,192,1050,9027,8438,1903,
MP041,G08461, A010,177254067800,06050 FB M2,8/9/2008,18,156,1100,6578,5425,1941,
MP041,G01372, F017,177264004402,"10,300 FB-B SAND",9/10/2009,12,193,680,10054,8209,2133,
MP041, 00374,BC008,177254074700,6450 C,7/13/2010,1200,158,881,4075,3732,1378,
MP041, 00374,CA033,177254067900,8300 B,7/13/2005,60,180,1050,4069,4053,1463,
MP041, 00373,BF010,177254080901,7400' FB N,10/28/2005,4,182,1170,10082,6623,1375,
MP041, 00373,BF010,177254080901,7400' FB N,10/28/2005,4,182,1170,8082,5527,1342,
MP041, 00373,BF010,177254080901,7400' FB N,10/28/2005,4,182,1170,0,82,1168,
MP041,G08461,  003,177254076600,5600 FB-M3,4/20/2006,18,152,908,2051,2069,1077,
MP041,G03338,KC003,177254012801,9500 FB-F,6/16/2006,16,185,645,64,128,682,
MP041,G01452,  013,177264003600,9400 RB SU,8/20/2006,12,192,870,8527,8098,1855,
MP041,G01372,  012D,177264003100,8600 A,8/22/2006,13,180,1060,72,144,1072,
MP041, 00374,  044D,177254068800,6300 D,6/17/2007,6,150,1065,0,70,1063,
MP041, 00375,CB028,177254077000,7900/7950 FBA,7/12/2007,48,176,1300,7082,6593,2396,
MP041,G01295, P007,177254061801,7900 J,5/5/2009,4,174,630,4055,2841,872,
MP041, 00374,  022,177252012901,6300 FB-E,10/28/2009,14,150,1760,6512,5523,2000,
MP041,G01372, F017,177264004402,"10,300 FB-B SAND",9/10/2009,12,193,680,11054,8747,2390,
MP041, 00374,CA033,177254067900,8300 B,6/26/2006,12,180,1051,1069,1138,1077,
MP041, 00375,  002,177250013100,9200 RA,10/21/2006,8,191,977,2071,2128,1018,
MP041,G01452,  013,177264003600,9400 RB SU,7/1/2005,12,193,1200,9027,8468,2208,
MP041,G03338,KC003,177254012801,9500 FB-F,7/4/2005,18,183,876,64,128,875,
MP041,G03338,KC003,177254012801,9500 FB-F,6/16/2006,16,185,645,7604,7562,841,
MP041, 00374,  040,177254064502,5900' SAND FB A,8/16/2006,12,150,2395,6336,5351,2703,
MP041, 00375,  002,177250013100,9200 RA,10/21/2006,8,191,977,57,114,976,
MP041,G01373,BA014,177254062300,6700 RD,8/20/2007,12,157,1100,3079,2847,1133,
MP041,G01452,  013,177264003600,9400 RB SU,4/5/2008,6,192,960,9027,8438,2000,
MP041,G03338,KB010,177254070900,8900 F,4/13/2008,7,186,1550,9561,8620,2093,
MP041,G03194, A017,177254082900,5600' FB-M4,8/8/2008,15,155,1100,6082,5802,2368,KB to THF=85'
MP041,G01372, F017,177264004402,10300 B,12/14/2008,12,191,390,10054,8209,475,
MP041,G08461, A016,177254076500,06050 FB M2,6/13/2009,12,152,1030,7081,5294,1962,KB to THF=63'
MP041,G08461, A010,177254067800,06050 FB M2,6/13/2009,16,156,390,7078,5804,2151,
MP041, 00374,  040,177254064502,7100' FB-A SAND,10/29/2009,12,160,2490,8577,7037,2931,KB to THF=102'
MP041, 00374,CA054,177254086100,5600 FB-J,1/23/2010,15,145,1845,2074,2080,1932,
MP041, 00375,CB028,177254077000,7900/7950 FBA,4/25/2005,12,175,1650,8582,7488,2766,
MP041,G01452,  013,177264003600,9400 RB SU,7/1/2005,12,193,1200,8527,8107,2051,
MP041,G01372, E004,177250101800,7900 RD,6/1/2006,18,174,1060,50,100,1060,
MP041,G01373,  005,177264003400,6950'SAND,6/29/2006,12,159,1328,7925,5784,1516,Bottom Lease is G04123; surface lease is G1373.
MP041, 00375,CB028,177254077000,7900/7950 FBA,6/16/2006,12,175,1120,8782,7569,2819,
MP041, 00373,BC009,177254074900,3000 C,4/7/2007,48,106,250,1075,1134,265,
MP041, 00375, E018,177254077601,9400 RA,5/18/2007,12,193,2600,9554,8518,3223,
MP041,G01372,  012,177264003101,9700 O,12/7/2010,25,176,643,85,170,643,
MP041,G01452,  013D,177264003600,9200 RB SU,9/29/2007,18,192,1040,2027,2054,1100,
MP041,G01373,BA014,177254062300,6700 RD,8/20/2007,12,157,1100,79,158,1064,
MP041,G01295,BE012,177254072800,8300 K,4/28/2009,4,192,655,5069,4882,858,
MP041, 00374,JA045,177254067700,7950A/7900E,5/13/2009,12,176,2350,7577,7430,2774,
MP041, 00374,  022,177252012901,6700 FB-F,5/14/2009,4,159,1900,7565,6319,2362,
MP041,G03194, A017,177254082900,5600' FB-M4,6/14/2009,4,155,670,6082,5802,2393,KB to THF=85'
MP041,G04125, P006,177254026801,7200 FB-J,4/23/2010,14,165,1115,8049,4745,1564,
MP041, 00374,  038,177254063600,9200 RA,8/17/2010,2160,193,1199,2076,2159,1258,KB to THF= 84'
MP041, 00374,BA019,177250086402,8300 FB-C,6/21/2009,12,170,1300,4064,4110,1434,KB to THF= 64'
MP041,G01372, E017D,177254062700,6700 FB E,3/6/2009,12,159,900,6450,6026,2277,Survey ran RIH; EGI Completion is D02 and Sand Name is 6700 FB-E; UWT-hard copy
MP041, 00373,BC009,177254074900,3000 C,6/8/2005,20,104,700,4325,3063,723,
MP041, 00373,BC009,177254074900,3000 C,6/8/2005,20,104,700,2075,1948,706,
MP041,G01372, E004,177250101800,7900 RD,6/1/2006,18,174,1060,2028,2072,1105,
MP041,G01295,BE010,177254061702,7900 K,6/30/2006,12,177,1088,7573,6644,1371,
MP041, 00374,  037,177254057100,5500 A,8/23/2006,12,135,525,5244,5120,808,
MP041, 00374,  040,177254064502,5900' SAND FB A,8/16/2006,12,150,2395,5836,5020,2684,
MP041,G01372, E016,177254059600,7950A/7900E,6/6/2007,18,177,1060,6042,5574,1339,
MP041,G01452,  013D,177264003600,9200 RB SU,4/4/2008,6,192,1050,27,54,1072,
MP041, 00375,  002,177250013100,9200 RA,2/27/2009,12,191,1000,8853,8910,2150,
MP041,G01373,BA014,177254062300,6700 RD,4/18/2009,12,156,980,4079,3415,1065,
MP041, 00374,JA045,177254067700,7950A/7900E,5/13/2009,12,176,2350,77,154,2367,
MP041,G08461, A016,177254076500,06050 FB M2,6/13/2009,12,152,1030,8351,6147,2344,KB to THF=63'
MP041, 00374,  022,177252012901,6300 FB E,7/10/2010,1128,151,1002,6765,5741,2225,
MP041, 00374,  022,177252012901,6300 FB E,7/10/2010,1128,151,1002,65,149,1002,
MP041,G08461, A010,177254067800,06050 FB M2,6/16/2010,504,154,1065,2078,2049,1111,KB to THB=60'
MP041, 00374,AE048,177254082700,6000 FB-A SAND,8/25/2010,16,151,2256,5385,5132,2525,KB to THF= 85'
MP041, 00374,  040,177254064502,7100' FB-A SAND,7/11/2010,1104,160,1875,8675,7114,2206,
MP041, 00373,BF010,177254080902,7300 FB-N,8/19/2010,8,179,603,10085,6629,881,KB to THF= 85'
MP041, 00374,JA039,177254064602,8300 A,12/13/2010,46,179,1029,6082,6013,2277,KB to THF= 67'
MP041,G01452,  013,177264003600,9400 RB SU,7/1/2005,12,193,1200,2027,2095,1231,
MP041,G01372, E004,177250101800,7900 RD,6/17/2005,17,174,1050,28,56,1055,
MP041, 00374,CA033,177254067900,8300 B,6/26/2006,12,180,1051,3169,3228,1123,
MP041, 00374,  037,177254057100,5500 A,8/23/2006,12,135,525,2050,2084,574,
MP041,G01372, E004,177250101800,7900 RD,9/24/2007,24,174,1030,7528,6947,2704,
MP041,G01452,  005,177250092200,7950 F MD/LW,11/7/2010,18,175,1164,6531,6564,2506,KB to THF= 66'
MP041,G03338,KC003,177254012801,9500 FB-F,7/4/2005,18,183,876,8064,7994,979,
MP041,G04125, P006,177254026801,7200 FB-J,4/16/2007,168,166,1139,6699,3968,1530,
MP041, 00375,CB028,177254077000,7900/7950 FBA,7/12/2007,48,176,1300,6082,5841,2082,
MP041,G03338,KC003,177254012801,8900 F,9/27/2007,18,187,950,8964,8831,2606,
