afxNpdidAfexArea,afxName,afxKind,afxDateApproved,afxDateValidFrom,afxDateValidTo,afxActive,afxFactPageUrl,afxFactMapUrl,afxPublishOnInternet,cmpLongName,cmpFactPageUrl,cmpNpdidCompany,afxDateUpdated,afxDateUpdatedMax,afxAreaGeometryWKT
23750554,PL 229 og 229 B AFEX,AFEX GEN GG,2013-08-29 00:00:00,2007-01-01 00:00:00,2007-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,,POLYGON EMPTY
23750577,PL 218 AFEX,AFEX WELL,2015-03-12 00:00:00,2008-01-01 00:00:00,2009-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
23762957,ALVE NORD AFEX,AFEX WELL,2013-09-27 00:00:00,2011-01-01 00:00:00,2012-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
23815279,KLARA AFEX,AFEX WELL,2015-01-29 00:00:00,2013-01-01 00:00:00,2014-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
23815302,SVALIN AFEX,AFEX PROD,2013-10-30 00:00:00,2012-06-15 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.400000000000034 59.10000000000008,2.400000000000034 59.104166700000064,2.400000000000034 59.10833340000005,2.400000000000034 59.11250000000007,2.400000000000034 59.11666670000005,2.4083334000000605 59.11666670000005,2.4166667000000643 59.11666670000005,2.4166667000000643 59.12083340000004,2.4166667000000643 59.12500000000006,2.4166667000000643 59.12916670000004,2.4166667000000643 59.133333400000026,2.4166667000000643 59.137500000000045,2.4166667000000643 59.14166670000003,2.4166667000000643 59.14583330000005,2.4166667000000643 59.150000000000034,2.425000000000068 59.150000000000034,2.433333300000072 59.150000000000034,2.433333300000072 59.154166700000076,2.433333300000072 59.15833340000006,2.433333300000072 59.16250000000008,2.433333300000072 59.166666700000064,2.425000000000068 59.166666700000064,2.416666600000042 59.166666700000064,2.408333300000038 59.166666700000064,2.400000000000034 59.166666700000064,2.3916666000000646 59.166666700000064,2.3833333000000607 59.166666700000064,2.3833333000000607 59.16250000000008,2.3833333000000607 59.15833340000006,2.3833333000000607 59.154166700000076,2.3833333000000607 59.150000000000034,2.3833333000000607 59.14583330000005,2.3833333000000607 59.14166670000003,2.3833333000000607 59.137500000000045,2.3833333000000607 59.13333330000006,2.375000000000057 59.13333330000006,2.366666700000053 59.13333330000006,2.366666700000053 59.129166600000076,2.366666700000053 59.12500000000006,2.366666700000053 59.12083330000007,2.366666700000053 59.11666670000005,2.366666700000053 59.11250000000007,2.366666700000053 59.10833330000003,2.366666700000053 59.104166700000064,2.366666700000053 59.10000000000008,2.375000000000057 59.10000000000008,2.3833334000000264 59.10000000000008,2.3916667000000302 59.10000000000008,2.400000000000034 59.10000000000008))"
23867362,FRAM AFEX,AFEX PROD,2013-11-21 00:00:00,2007-01-01 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((3.5166667000000302 61.00000000000006,3.525000000000034 61.00000000000006,3.5333334000000605 61.00000000000006,3.5416667000000643 61.00000000000006,3.550000000000068 61.00000000000006,3.5583334000000377 61.00000000000006,3.5666667000000416 61.00000000000006,3.5666667000000416 60.99583330000007,3.5666667000000416 60.99166670000005,3.5666667000000416 60.98750000000007,3.5666667000000416 60.98333330000003,3.5750000000000455 60.98333330000003,3.583333400000072 60.98333330000003,3.5916667000000757 60.98333330000003,3.6000000000000227 60.98333330000003,3.6000000000000227 60.98750000000007,3.6000000000000227 60.99166670000005,3.6000000000000227 60.99583330000007,3.6000000000000227 61.00000000000006,3.608333400000049 61.00000000000006,3.616666700000053 61.00000000000006,3.616666700000053 61.00416670000004,3.616666700000053 61.00833340000008,3.616666700000053 61.012500000000045,3.616666700000053 61.01666670000003,3.625000000000057 61.01666670000003,3.6333333000000607 61.01666670000003,3.6333333000000607 61.02083340000007,3.6333333000000607 61.025000000000034,3.6333333000000607 61.029166700000076,3.6333333000000607 61.03333340000006,3.6333333000000607 61.03750000000008,3.6333333000000607 61.041666700000064,3.6333333000000607 61.04583330000003,3.6333333000000607 61.05000000000007,3.625000000000057 61.05000000000007,3.616666700000053 61.05000000000007,3.616666700000053 61.05416670000005,3.616666700000053 61.05833340000004,3.616666700000053 61.06250000000006,3.616666700000053 61.06666670000004,3.608333400000049 61.06666670000004,3.6000000000000227 61.06666670000004,3.5916667000000757 61.06666670000004,3.5833333000000493 61.06666670000004,3.5833333000000493 61.07083340000008,3.5833333000000493 61.075000000000045,3.5833333000000493 61.07916670000003,3.5833333000000493 61.08333330000005,3.5750000000000455 61.08333330000005,3.5666667000000416 61.08333330000005,3.5666667000000416 61.087500000000034,3.5666667000000416 61.09166660000005,3.5666667000000416 61.09583330000004,3.5666667000000416 61.10000000000008,3.5666667000000416 61.10416660000004,3.5666667000000416 61.10833330000003,3.5666667000000416 61.11250000000007,3.5666667000000416 61.11666660000003,3.5666667000000416 61.12083330000007,3.5583334000000377 61.12083330000007,3.550000000000068 61.12083330000007,3.550000000000068 61.11666670000005,3.5416667000000643 61.11666670000005,3.5416667000000643 61.11250000000007,3.5354167000000416 61.11250000000007,3.5291667000000757 61.11250000000007,3.5291667000000757 61.10833330000003,3.522916700000053 61.10833330000003,3.5166667000000302 61.10833330000003,3.5166667000000302 61.104166700000064,3.5166667000000302 61.10000000000008,3.5083334000000264 61.10000000000008,3.500000000000057 61.10000000000008,3.500000000000057 61.09583330000004,3.500000000000057 61.091666700000076,3.500000000000057 61.087500000000034,3.500000000000057 61.08333330000005,3.491666700000053 61.08333330000005,3.4833333000000266 61.08333330000005,3.4833333000000266 61.07916670000003,3.4833333000000266 61.075000000000045,3.4833333000000266 61.07083340000008,3.4833333000000266 61.06666670000004,3.4750000000000227 61.06666670000004,3.4666667000000757 61.06666670000004,3.4666667000000757 61.06250000000006,3.4666667000000757 61.05833340000004,3.4666667000000757 61.05416670000005,3.4666667000000757 61.05000000000007,3.4666667000000757 61.04583330000003,3.4666667000000757 61.041666700000064,3.4666667000000757 61.03750000000008,3.4666667000000757 61.03333330000004,3.4750000000000227 61.03333330000004,3.483333400000049 61.03333330000004,3.491666700000053 61.03333330000004,3.500000000000057 61.03333330000004,3.500000000000057 61.02916660000005,3.500000000000057 61.025000000000034,3.500000000000057 61.02083330000005,3.500000000000057 61.01666670000003,3.500000000000057 61.012500000000045,3.500000000000057 61.00833330000006,3.500000000000057 61.00416670000004,3.500000000000057 61.00000000000006,3.500000000000057 60.99583330000007,3.500000000000057 60.99166670000005,3.500000000000057 60.98750000000007,3.500000000000057 60.98333330000003,3.5083334000000264 60.98333330000003,3.5166667000000302 60.98333330000003,3.5166667000000302 60.98750000000007,3.5166667000000302 60.99166670000005,3.5166667000000302 60.99583330000007,3.5166667000000302 61.00000000000006))"
23873758,PL 289 AFEX,AFEX WELL,2015-03-12 00:00:00,2012-01-01 00:00:00,2013-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24538194,JORVIK AFEX,AFEX GEN WELL,2015-03-12 00:00:00,2013-01-01 00:00:00,2014-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24567448,ASTERIX AFEX,AFEX GEN NO PROD,2018-12-14 00:00:00,2014-01-01 00:00:00,2019-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24588859,PL 147 AFEX,AFEX WELL,2014-03-13 00:00:00,2013-01-01 00:00:00,2014-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24610592,PL 299 AFEX,AFEX GEN WELL,2015-03-12 00:00:00,2013-01-01 00:00:00,2013-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24612573,CLIFFHANGER AFEX,AFEX WELL,2014-04-10 00:00:00,2013-01-01 00:00:00,2014-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24624388,PL 359 AFEX,AFEX GEN WELL,2015-03-12 00:00:00,2013-01-01 00:00:00,2014-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
24624462,BØYLA AFEX,AFEX PROD,2014-05-20 00:00:00,2012-06-04 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((1.8833333000000607 59.31666670000004,1.8833333000000607 59.320833400000026,1.8833333000000607 59.325000000000045,1.8833333000000607 59.32916670000003,1.8833333000000607 59.33333330000005,1.8750000000000568 59.33333330000005,1.866666700000053 59.33333330000005,1.866666700000053 59.337500000000034,1.866666700000053 59.341666700000076,1.858333400000049 59.341666700000076,1.8500000000000227 59.341666700000076,1.8416667000000757 59.341666700000076,1.8333333000000493 59.341666700000076,1.8250000000000455 59.341666700000076,1.8166667000000416 59.341666700000076,1.808333300000072 59.341666700000076,1.8000000000000682 59.341666700000076,1.7916666000000419 59.341666700000076,1.783333300000038 59.341666700000076,1.783333300000038 59.337500000000034,1.783333300000038 59.33333340000007,1.783333300000038 59.32916670000003,1.783333300000038 59.325000000000045,1.783333300000038 59.320833400000026,1.783333300000038 59.31666670000004,1.7916667000000643 59.31666670000004,1.8000000000000682 59.31666670000004,1.8000000000000682 59.31250000000006,1.8000000000000682 59.30833340000004,1.8000000000000682 59.30416670000005,1.8000000000000682 59.30000000000007,1.8083334000000377 59.30000000000007,1.8166667000000416 59.30000000000007,1.8166667000000416 59.29583330000003,1.8166667000000416 59.291666700000064,1.8166667000000416 59.28750000000008,1.8166667000000416 59.28333330000004,1.8250000000000455 59.28333330000004,1.8333334000000718 59.28333330000004,1.8416667000000757 59.28333330000004,1.8500000000000227 59.28333330000004,1.8583333000000266 59.28333330000004,1.866666700000053 59.28333330000004,1.8750000000000568 59.28333330000004,1.8833333000000607 59.28333330000004,1.8916667000000302 59.28333330000004,1.900000000000034 59.28333330000004,1.900000000000034 59.28750000000008,1.900000000000034 59.291666700000064,1.900000000000034 59.29583330000003,1.900000000000034 59.30000000000007,1.900000000000034 59.30416670000005,1.900000000000034 59.30833340000004,1.900000000000034 59.31250000000006,1.900000000000034 59.31666670000004,1.8916667000000302 59.31666670000004,1.8833333000000607 59.31666670000004))"
25288459,ZIDANE WEST AFEX,AFEX GEN WELL,2014-10-23 00:00:00,2012-02-16 00:00:00,2014-02-15 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
25587580,PL 153 B AFEX,AFEX PROD,2014-11-27 00:00:00,2010-11-25 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"MULTIPOLYGON (((3.8916667000000302 61.35000000000008,3.8833333000000607 61.35000000000008,3.8833333000000607 61.34583330000004,3.8833333000000607 61.341666700000076,3.8833333000000607 61.337500000000034,3.8833333000000607 61.33333330000005,3.8833333000000607 61.32916670000003,3.8833333000000607 61.325000000000045,3.8833333000000607 61.32083330000006,3.8833333000000607 61.31666670000004,3.8833333000000607 61.31250000000006,3.8833333000000607 61.30833330000007,3.8833333000000607 61.30416670000005,3.8833333000000607 61.30000000000007,3.8916667000000302 61.30000000000007,3.900000000000034 61.30000000000007,3.900000000000034 61.30416670000005,3.900000000000034 61.30833330000007,3.900000000000034 61.31250000000006,3.900000000000034 61.31666670000004,3.900000000000034 61.32083330000006,3.900000000000034 61.325000000000045,3.900000000000034 61.32916670000003,3.900000000000034 61.33333330000005,3.900000000000034 61.337500000000034,3.900000000000034 61.341666700000076,3.900000000000034 61.34583330000004,3.900000000000034 61.35000000000008,3.8916667000000302 61.35000000000008)),((3.900000000000034 61.35000000000008,3.9083334000000605 61.35000000000008,3.9166667000000643 61.35000000000008,3.9166667000000643 61.354166700000064,3.9166667000000643 61.35833340000005,3.9166667000000643 61.36250000000007,3.9166667000000643 61.36666670000005,3.9083334000000605 61.36666670000005,3.900000000000034 61.36666670000005,3.900000000000034 61.36250000000007,3.900000000000034 61.35833340000005,3.900000000000034 61.354166700000064,3.900000000000034 61.35000000000008)))"
25910226,MARTIN LINGE 2 AFEX,AFEX PROD,2015-01-19 00:00:00,2012-01-12 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.000000000000057 60.53333330000004,2.000000000000057 60.53750000000008,2.000000000000057 60.541666700000064,2.000000000000057 60.54583330000003,2.000000000000057 60.55000000000007,2.000000000000057 60.55416670000005,2.000000000000057 60.55833340000004,2.000000000000057 60.56250000000006,2.000000000000057 60.56666670000004,1.991666700000053 60.56666670000004,1.9833333000000266 60.56666670000004,1.9833333000000266 60.56250000000006,1.9833333000000266 60.55833340000004,1.9833333000000266 60.55416670000005,1.9833333000000266 60.55000000000007,1.9750000000000227 60.55000000000007,1.9666667000000757 60.55000000000007,1.9666667000000757 60.54583330000003,1.9666667000000757 60.541666700000064,1.9666667000000757 60.53750000000008,1.9666667000000757 60.53333340000006,1.9666667000000757 60.529166700000076,1.9666667000000757 60.525000000000034,1.9666667000000757 60.52083340000007,1.9666667000000757 60.51666670000003,1.9581028000000629 60.51666670000003,1.9589163130000316 60.51250003600006,1.9597296180000399 60.508333365000055,1.9605427130000521 60.504166686000076,1.9613556000000472 60.50000000000006,1.969084500000065 60.50000000000006,1.976813400000026 60.50000000000006,1.9845422000000212 60.50000000000006,1.992271100000039 60.50000000000006,2.000000000000057 60.50000000000006,2.0083333000000607 60.50000000000006,2.0166667000000302 60.50000000000006,2.025000000000034 60.50000000000006,2.033333300000038 60.50000000000006,2.041666600000042 60.50000000000006,2.050000000000068 60.50000000000006,2.058333300000072 60.50000000000006,2.066666600000076 60.50000000000006,2.0750000000000455 60.50000000000006,2.0833333000000493 60.50000000000006,2.0833333000000493 60.50416670000004,2.0833333000000493 60.50833330000006,2.0833333000000493 60.512500000000045,2.0833333000000493 60.51666670000003,2.0833333000000493 60.52083330000005,2.0833333000000493 60.525000000000034,2.0833333000000493 60.52916660000005,2.0833333000000493 60.53333330000004,2.0750000000000455 60.53333330000004,2.066666600000076 60.53333330000004,2.058333300000072 60.53333330000004,2.050000000000068 60.53333330000004,2.041666600000042 60.53333330000004,2.033333300000038 60.53333330000004,2.033333300000038 60.529166700000076,2.033333300000038 60.525000000000034,2.033333300000038 60.52083340000007,2.033333300000038 60.51666670000003,2.025000000000034 60.51666670000003,2.0166667000000302 60.51666670000003,2.0166667000000302 60.52083340000007,2.0166667000000302 60.525000000000034,2.0166667000000302 60.529166700000076,2.0166667000000302 60.53333330000004,2.0083334000000264 60.53333330000004,2.000000000000057 60.53333330000004))"
25910364,MARTIN LINGE 1 AFEX,AFEX PROD,2015-01-19 00:00:00,2012-01-12 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.000000000000057 60.50000000000006,1.992271100000039 60.50000000000006,1.9845422000000212 60.50000000000006,1.976813400000026 60.50000000000006,1.969084500000065 60.50000000000006,1.9613556000000472 60.50000000000006,1.962164936000022 60.49583333600003,1.9629740650000258 60.49166666500008,1.9637829860000693 60.487499986000046,1.9645917000000281 60.48333330000003,1.973443800000041 60.48333330000003,1.9822959000000537 60.48333330000003,1.991147900000044 60.48333330000003,2.000000000000057 60.48333330000003,2.000000000000057 60.479166700000064,2.000000000000057 60.47500000000008,2.000000000000057 60.47083340000006,2.000000000000057 60.466666700000076,2.0083333000000607 60.466666700000076,2.0166667000000302 60.466666700000076,2.025000000000034 60.466666700000076,2.0333334000000605 60.466666700000076,2.0416667000000643 60.466666700000076,2.050000000000068 60.466666700000076,2.0583334000000377 60.466666700000076,2.0666667000000416 60.466666700000076,2.0666667000000416 60.47083340000006,2.0666667000000416 60.47500000000008,2.0666667000000416 60.479166700000064,2.0666667000000416 60.48333330000003,2.0750000000000455 60.48333330000003,2.0833333000000493 60.48333330000003,2.0833333000000493 60.48750000000007,2.0833333000000493 60.49166670000005,2.0833333000000493 60.49583330000007,2.0833333000000493 60.50000000000006,2.0750000000000455 60.50000000000006,2.066666600000076 60.50000000000006,2.058333300000072 60.50000000000006,2.050000000000068 60.50000000000006,2.041666600000042 60.50000000000006,2.033333300000038 60.50000000000006,2.025000000000034 60.50000000000006,2.0166667000000302 60.50000000000006,2.0083333000000607 60.50000000000006,2.000000000000057 60.50000000000006))"
