wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,cmpFactPageUrl,cmpNpdidCompany,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbKickOffPoint,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMove,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReentry,wlbEntryPreDrillDate,wlbCompPreDrillDate,wlbReleasedDate,wlbReclassFromWellbore,wlbDateReclass,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDecDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbPressReleaseUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,prlNpdidProdLicenceTarget,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbEntryDay,wlbEntryMonth,wlbCompletionDay,wlbCompletionMonth,wlbDrillPerApprovedPermitDate,wlbDrillPerEwDeg,wlbDrillPerLegalRefEnLegalNote,wlbDrillPerLegalRefNbLegalNote,wlbDrillPerNbComment,wlbDrillPerNsDeg,wlbEntryDatePlanned,wlbAliasName,wlbWdssQcDate,wlbSubSea,wlbWdssVolumeReference,wlbCoreSampleAvailable,wlbCuttingsSamplesAvailable,wlbWithCasingAndLot,wlbWithCompositeLog,wlbWithCorePhoto,wlbWithCores,wlbWithCuttings,wlbWithDocReportedByLicensee,wlbWithDst,wlbWithFormationTops,wlbWithGeochemInfo,wlbWithLog,wlbWithMud,wlbWithNpdPapers,wlbWithOilSamples,wlbWithOldWdss,wlbWithPalySlides,wlbPluggedDate,wlbWithWellboreHistory,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbNpdidSiteSurvey,wlbSiteSurvey,wlbDateUpdatedMax,wlbDateUpdated,wlbPointGeometryWKT
33/9-C-31 A,4810,33/9-C-31,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,037,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2003-08-30 00:00:00,2003-09-19 00:00:00,STATFJORD,2328-P,33/12-1 Statfjord,NO,,,,78.4,1094,2853,3768,145.6,,,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,FIXED,STATFJORD C,Awarded additionally to round 2-A,NO,PRODUCTION,OIL,2003,2003,NO,,,2005-09-19 00:00:00,,,,50,,,,,,,21,ED50,61,17,46.85,N,1,54,9.93,E,61.296347,1.902758,6796452.14,441207.42,31,33,9,C,31,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4810,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4810,,sidetrack,33/9-C-31,,44558,43658,271329,271329,0,21084,30,8,19,9,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-22 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (1.902758 61.296347)
31/4-A-17 BY1,4811,31/4-A-17,Norsk Hydro Produksjon AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=430,430,055,PRODUCTION,PLUGGED,DRY,DEVELOPMENT,2003-11-06 00:00:00,2003-12-14 00:00:00,BRAGE,2329-P1,31/4-3 Brage,NO,,,,63,1059,2176,3426,137,,,NORTH SEA,BRAGE,JACKET 8 LEGS,FIXED,BRAGE,4,YES,PRODUCTION,OIL,2003,2003,NO,,,2005-12-14 00:00:00,,,,81,,,,,,,39,ED50,60,32,33.42,N,3,2,51.03,E,60.542617,3.047508,6712002.72,502606.52,31,31,4,A,17,BY,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4811,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4811,,multilateral,31/4-A-17 A,,44546,43651,277405,277405,0,21236,6,11,14,12,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-12-14 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.047508 60.542617)
31/4-A-17 BY2,4812,31/4-A-17,Norsk Hydro Produksjon AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=430,430,055,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2003-12-15 00:00:00,2003-12-25 00:00:00,BRAGE,2329-P2,31/4-3 Brage,NO,,,,63,2830,2160,3865,137,,,NORTH SEA,BRAGE,JACKET 8 LEGS,FIXED,BRAGE,4,YES,PRODUCTION,OIL,2003,2003,NO,,,2005-12-25 00:00:00,,,,50,,,,,,,11,ED50,60,32,33.42,N,3,2,51.03,E,60.542617,3.047508,6712002.72,502606.52,31,31,4,A,17,BY,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4812,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4812,,multilateral,31/4-A-17 BY1,,44546,43651,277405,277405,0,21236,15,12,25,12,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.047508 60.542617)
30/9-F-21,4813,30/9-F-21,Norsk Hydro Produksjon AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=430,430,104,INJECTION,PLUGGED,WATER/GAS,DEVELOPMENT,2003-09-28 00:00:00,2004-01-18 00:00:00,OSEBERG SØR,2330-P,30/9-13 S Oseberg Sør,NO,,,,67,0,3219,7393,101,,,NORTH SEA,OSEBERG SØR,JACKET 6 LEGS,FIXED,OSEBERG SØR,9,NO,INJECTION,WATER/GAS,2003,2004,NO,2003-07-16 00:00:00,2003-07-17 00:00:00,2006-01-18 00:00:00,,,,82,,,,,,,113,ED50,60,23,24.53,N,2,47,49.27,E,60.390147,2.797019,6695036.9,488811.24,31,30,9,F,21,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4813,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4813,,initial,,,44474,43645,280205,280205,0,21636,28,9,18,1,,,,,,,,,,NO,0,YES,YES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020-10-23 00:00:00,0,,,,,2022-03-09 00:00:00,2024-01-02 00:00:00,POINT (2.797019 60.390147)
33/12-B-16 C,4814,33/12-B-16,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,037,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2004-09-03 00:00:00,2004-12-04 00:00:00,STATFJORD,2331-P,33/12-1 Statfjord,NO,,,,77.8,1401,2807,4794,144.5,,,NORTH SEA,STATFJORD B,CONDEEP 4 SHAFTS,FIXED,STATFJORD B,Awarded additionally to round 2-A,NO,PRODUCTION,OIL,2004,2004,NO,,,2006-12-04 00:00:00,,,,50,,,,,,,38,ED50,61,12,25.05,N,1,49,52.2,E,61.206958,1.831167,6786562.44,437193.56,31,33,12,B,16,C,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4814,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4814,,sidetrack,33/12-B-16 B,,44558,43658,271301,271301,0,21084,3,9,4,12,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-02-18 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (1.831167 61.206958)
2/4-X-22,4815,2/4-X-22,ConocoPhillips Skandinavia AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=2410696,2410696,018,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2003-10-24 00:00:00,2003-11-23 00:00:00,EKOFISK,2332-P,2/4-2 Ekofisk,NO,,,,57,0,3332,3804,78,,,NORTH SEA,EKOFISK X,JACKET 4 LEGS,FIXED,EKOFISK X,1-A,NO,PRODUCTION,OIL,2003,2003,NO,2003-08-20 00:00:00,2003-08-21 00:00:00,2005-11-23 00:00:00,,,,50,,,,,,,31,ED50,56,32,51.3,N,3,13,8.24,E,56.547583,3.218956,6267187.79,513462.72,31,2,4,X,22,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4815,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4815,,initial,,,44072,43506,278525,278525,0,20900,24,10,23,11,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-23 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.218956 56.547583)
34/10-A-48,4816,34/10-A-48,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,050,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2001-11-13 00:00:00,2002-01-30 00:00:00,GULLFAKS,2333-P,34/10-1 Gullfaks,NO,,,,82.2,0,2368,5568,134,,,NORTH SEA,GULLFAKS A,CONDEEP 4 SHAFTS,FIXED,GULLFAKS A,Awarded additionally to round 3,NO,PRODUCTION,OIL,2001,2002,NO,,,2004-01-30 00:00:00,34/10-46 S,2004-01-30 00:00:00,,50,,,,,,,79,ED50,61,10,33.86,N,2,11,23.22,E,61.176072,2.189783,6782830.47,456420.11,31,34,10,A,48,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4816,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4816,,initial,,,44594,43686,271833,271833,4489,21188,13,11,30,1,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-02-01 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (2.189783 61.176072)
34/10-A-48 A,4817,34/10-A-48,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,050,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2002-02-01 00:00:00,2002-03-16 00:00:00,GULLFAKS,2334-P,34/10-1 Gullfaks,NO,,,,82.2,3930,2106,6860,134,,,NORTH SEA,GULLFAKS A,CONDEEP 4 SHAFTS,FIXED,GULLFAKS A,Awarded additionally to round 3,NO,PRODUCTION,OIL,2002,2002,NO,,,2004-03-16 00:00:00,34/10-46 A,2002-03-16 00:00:00,,50,,,,,,,44,ED50,61,10,33.86,N,2,11,23.22,E,61.176072,2.189783,6782830.47,456420.11,31,34,10,A,48,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4817,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4817,,sidetrack,34/10-A-48,,44594,43686,271833,271833,4500,21188,1,2,16,3,,,,,,,,,,NO,0,YES,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-03-16 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (2.189783 61.176072)
6608/10-D-1 CH,4818,6608/10-D-1,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,128,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2003-09-29 00:00:00,2003-10-08 00:00:00,NORNE,2335-P,6608/10-2 Norne,NO,,,,24,2922,2667,4575,376,,,NORWEGIAN SEA,STENA DON,SEMISUB STEEL,MOVEABLE,NORNE D,10-B,NO,PRODUCTION,OIL,2003,2003,NO,,,2005-10-08 00:00:00,,,,50,,,,,,,10,ED50,66,0,49.3,N,8,3,28.89,E,66.013694,8.058025,7321942.88,457269.01,32,6608,10,D,1,C,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4818,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4818,,sidetrack,6608/10-D-1 BH,,44942,43778,297649,279281,0,21836,29,9,8,10,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-11-07 00:00:00,POINT (8.058025 66.013694)
25/4-6 SR,4819,25/4-6,Norsk Hydro Produksjon AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=430,430,036,WILDCAT,P&A,GAS/CONDENSATE,EXPLORATION,2003-09-09 00:00:00,2003-09-14 00:00:00,VALE,678-L3,25/4-6 S Vale,NO,143,EL8802-110 SP 205,22.5,31,0,4145,4179,114,EARLY JURASSIC,STATFJORD GP,NORTH SEA,BIDEFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,,2-A,NO,WILDCAT,NOT APPLICABLE,2003,2003,YES,,,2005-09-14 00:00:00,,,PLUGGING,17,HUGIN FM,MIDDLE JURASSIC,,,,,6,ED50,59,42,35.43,N,2,19,4.45,E,59.709842,2.317903,6619449.04,461620.07,31,25,4,,6,SR,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4819,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=4819,,re-entry,25/4-6 S,,44258,1578893,290170,,0,21076,9,9,14,9,,,,,,,,,2006-02-15 00:00:00,NO,25,NO,NO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,,2003-09-14 00:00:00,,,2024-01-02 00:00:00,2024-01-24 00:00:00,POINT (2.317903 59.709842)
6507/7-A-50 A,4820,6507/7-A-50,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,095,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2003-10-04 00:00:00,2003-11-27 00:00:00,HEIDRUN,2337-P,6507/7-2 Heidrun,NO,,,,74.2,1358,2527.2,5171,345.6,,,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,FIXED,HEIDRUN,8,NO,PRODUCTION,OIL,2003,2003,NO,,,2005-11-27 00:00:00,,,,50,,,,,,,55,ED50,65,19,32.36,N,7,19,2.87,E,65.325656,7.317464,7245976.74,421627.78,32,6507,7,A,50,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4820,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4820,,sidetrack,6507/7-A-50,,44930,43771,272421,272421,0,21564,4,10,27,11,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-06 00:00:00,0,,,,,2015-10-06 00:00:00,2024-03-15 00:00:00,POINT (7.317464 65.325656)
2/8-N-13,4821,2/8-N-13,BP Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=2052695,2052695,006 B,INJECTION,INJECTING,CUTTINGS,DEVELOPMENT,2003-09-17 00:00:00,2003-09-26 00:00:00,VALHALL,2336-P,2/8-6 Valhall,NO,,,,59.7,0,2007,2805,69.8,,,NORTH SEA,WEST EPSILON,JACK-UP 3 LEGS,MOVEABLE,VALHALL FLANKE NORD,1-A,NO,INJECTION,CUTTINGS,2003,2003,NO,2003-09-06 00:00:00,2003-09-09 00:00:00,2005-09-26 00:00:00,,,,171,,,,,,,10,ED50,56,19,27.5,N,3,21,9.63,E,56.324306,3.352675,6242369.21,521812.04,31,2,8,N,13,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4821,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4821,,initial,,,44162,43548,296110,361248,0,1333048,17,9,26,9,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.352675 56.324306)
34/10-A-30 A,4822,34/10-A-30,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,050,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2003-09-16 00:00:00,2003-10-01 00:00:00,GULLFAKS,2338-P,34/10-1 Gullfaks,NO,,,,82.2,1650,1753,1824,134.3,,,NORTH SEA,GULLFAKS A,CONDEEP 4 SHAFTS,FIXED,GULLFAKS A,Awarded additionally to round 3,NO,PRODUCTION,OIL,2003,2003,NO,,,2005-10-01 00:00:00,,,,50,,,,,,,16,ED50,61,10,33.71,N,2,11,23.01,E,61.176031,2.189725,6782825.87,456416.91,31,34,10,A,30,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4822,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4822,,sidetrack,34/10-A-30,,44594,43686,271833,271833,0,21188,16,9,1,10,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-23 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (2.189725 61.176031)
34/10-G-1 H,4823,34/10-G-1,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,050,PRODUCTION,CLOSED,OIL,DEVELOPMENT,2003-11-01 00:00:00,2004-01-23 00:00:00,GULLFAKS SØR,2340-P,34/10-2 Gullfaks Sør,NO,,,,31,0,3365.7,5300,134,,,NORTH SEA,BORGLAND DOLPHIN,SEMISUB STEEL,MOVEABLE,GULLFAKS SØR G,Awarded additionally to round 3,NO,PRODUCTION,OIL,2003,2004,NO,1998-11-22 00:00:00,1998-11-25 00:00:00,2006-01-23 00:00:00,,,,50,,,,,,,84,ED50,61,5,50.23,N,2,16,36.58,E,61.097286,2.276828,6773999.84,461004.9,31,34,10,G,1,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4823,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4823,,initial,,,44606,43699,297784,279673,0,21188,1,11,23,1,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (2.276828 61.097286)
34/10-45 B,4824,34/10-45,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,050,WILDCAT,RE-CLASS TO DEV,GAS/CONDENSATE,EXPLORATION,2003-10-07 00:00:00,2003-11-24 00:00:00,GULLFAKS,1068-L,34/10-45 B,YES,0,,90.5,81,4110,2206,7928,142.5,MIDDLE JURASSIC,TARBERT FM,NORTH SEA,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,,Awarded additionally to round 3,NO,WILDCAT,NOT APPLICABLE,2003,2003,NO,,,2005-11-24 00:00:00,34/10-B-42 E,2003-11-24 00:00:00,,17,NO FORMAL NAME,LATE CRETACEOUS,,,,,49,ED50,61,12,9.93,N,2,12,5.93,E,61.202758,2.201647,6785795.1,457094.51,31,34,10,,45,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4824,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=4824,https://factpages.sodir.no/pbl/wellbore_press_releases/4824-34-10-45-B.pdf,sidetrack,34/10-45 A,,2482767,43686,271917,,4941,21188,7,10,24,11,,,,,,,,,2017-01-27 00:00:00,NO,25,NO,NO,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2003-11-24 00:00:00,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (2.201647 61.202758)
2/8-N-15,4825,2/8-N-15,BP Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=2052695,2052695,006 B,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2003-09-29 00:00:00,2003-10-27 00:00:00,VALHALL,2341-P,2/8-6 Valhall,NO,,,,59.7,0,2648,5550,69.8,,,NORTH SEA,WEST EPSILON,JACK-UP 3 LEGS,MOVEABLE,VALHALL FLANKE NORD,1-A,NO,PRODUCTION,OIL,2003,2003,NO,2003-09-10 00:00:00,2003-09-13 00:00:00,2005-10-27 00:00:00,,,,50,,,,,,,29,ED50,56,19,27.6,N,3,21,9.81,E,56.324333,3.352725,6242372.32,521815.12,31,2,8,N,15,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4825,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4825,,initial,,,44162,43548,296110,361248,0,1333048,29,9,27,10,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.352725 56.324333)
6608/10-C-4 AH,4826,6608/10-C-4,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,128,INJECTION,CLOSED,WATER,DEVELOPMENT,2003-11-15 00:00:00,2003-12-10 00:00:00,NORNE,2342-P,6608/10-2 Norne,NO,,,,24,657,2922,3638,375,,,NORWEGIAN SEA,STENA DON,SEMISUB STEEL,MOVEABLE,NORNE C,10-B,NO,INJECTION,WATER,2003,2003,NO,,,2005-12-10 00:00:00,,,,173,,,,,,,26,ED50,66,0,52.2,N,8,3,21.72,E,66.0145,8.056033,7322034.03,457180.02,32,6608,10,C,4,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4826,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4826,,sidetrack,6608/10-C-4 H,,44942,43778,297649,279253,0,21836,15,11,10,12,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (8.056033 66.0145)
33/12-B-18 A,4827,33/12-B-18,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,037,INJECTION,PLUGGED,WATER,DEVELOPMENT,2003-10-15 00:00:00,2003-11-11 00:00:00,STATFJORD,2343-P,33/12-1 Statfjord,NO,,,,78.2,1098,2866.6,4196,144.5,,,NORTH SEA,STATFJORD B,CONDEEP 4 SHAFTS,FIXED,STATFJORD B,Awarded additionally to round 2-A,NO,INJECTION,WATER,2003,2003,NO,,,2005-11-11 00:00:00,,,,173,,,,,,,28,ED50,61,12,24.99,N,1,49,52.48,E,61.206942,1.831244,6786560.51,437197.71,31,33,12,B,18,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4827,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4827,,sidetrack,33/12-B-18,,44558,43658,271301,271301,0,21084,15,10,11,11,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-08 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (1.831244 61.206942)
2/8-A-8 B,4828,2/8-A-8,BP Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=2052695,2052695,006 B,PRODUCTION,JUNKED,NOT APPLICABLE,DEVELOPMENT,2003-11-15 00:00:00,2003-12-29 00:00:00,VALHALL,2344-P,2/8-6 Valhall,NO,,,,43.5,1337,2436.7,3056,69.2,,,NORTH SEA,VALHALL DP,JACKET 8 LEGS,FIXED,VALHALL DP,1-A,NO,PRODUCTION,OIL,2003,2003,NO,,,2005-12-29 00:00:00,,,,81,,,,,,,45,ED50,56,16,41.54,N,3,23,43.82,E,56.278206,3.395506,6237252.39,524490.46,31,2,8,A,8,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4828,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4828,,sidetrack,2/8-A-8 A,,44162,43548,271749,271749,0,1333048,15,11,29,12,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-01-26 00:00:00,0,,,,,2015-10-06 00:00:00,2024-01-02 00:00:00,POINT (3.395506 56.278206)
15/9-E-2 H,4829,15/9-E-2,Statoil ASA (old),https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=1622484,1622484,046,PRODUCTION,CLOSED,GAS,DEVELOPMENT,2003-08-26 00:00:00,2003-12-13 00:00:00,SLEIPNER VEST,2345-P,15/6-3 Sleipner Vest,NO,,,,22,0,3632,4518,111,,,NORTH SEA,TRANSOCEAN SEARCHER,SEMISUB STEEL,MOVEABLE,15/9-E,3,NO,PRODUCTION,GAS,2003,2003,NO,2003-08-16 00:00:00,2003-08-17 00:00:00,2005-12-13 00:00:00,,,,90,,,,,,,37,ED50,58,29,49.42,N,1,43,21.97,E,58.497061,1.722769,6484907.64,425552.04,31,15,9,E,2,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4829,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4829,,initial,,,43910,43457,296245,280821,0,21156,26,8,13,12,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,2022-03-09 00:00:00,2024-01-02 00:00:00,POINT (1.722769 58.497061)
