API_WELL_NUMBER,REMARK_DATE,REMARK_TEXT
608114026203,05/04/08,POOH to 12132'. Washout drlg riser/BOP'S. Function BOP'S. LD jet tool. TIH w/scraper assy to 19294'. Reversed circ pill.
608114026203,05/05/08,Pumped slug. POOH/LD assy.
608114026203,05/06/08,TIH/set w/champ pkr @ 13500'. Tested csg to 7700 psi/OK. Pumped slug. POOH w/pkr. Function BOP'S.
608114026203,05/07/08,RU EWU. TIH/logged w/PDK F/19288-19000'. POOH w/log tool.
608114026203,05/08/08,TIH w/junk basket/set sump pkr @ 19243'. POOH/RD EWU.
608114026203,05/09/08,TIH/perf the H2 RC4 19158-235'. Monitored well on trip tank. Reversed out. POOH to 17908'. Well did not take fluid. TIH/reversed out. TIH/surged well.
608114026203,05/10/08,Pumped 25 bbl HEC pill w/181 bbl 13.5# CaBr2. Monitored well on trip tank. TIH/located in sump pkr @ 19243' - no fill. Monitored well. Pumped 25 bbl HEC pill.
608114026203,05/11/08,POOH/LD perf assy. Tested BOP'S.
608114026203,05/12/08,TIH w/frac pac assy to 19184'. Set GP pkr @ 189211'. Tested pkr to 1000 psi/OK.
608114026203,05/13/08,Pumped/reversed out HEC pill. Pumped acid/frac treatment. Attempted to re-stress unsuccseeful. POOH to 18908'.
608114026203,05/14/08,Spotted 9 bbl CACO3 pill. Monitored well. POOH/LD GP tool.
608114026203,05/15/08,TIH w/VBA isolation seal assy to 18931'. Tested assy on backside to 1000 psi. Pumped 10 bbl of 14.2# pill/no flow.
608114026203,05/16/08,POOH/LD assy. Pulled wear bushing. Jetted stack. Set split wear bushing.
608114026203,05/17/08,"Commenced running prod tbg/equip - 4 1/2"" 15.1# 13CR95 & 13CR85 to 7949'. Tested SCSSV to 17500 psi. Pressured tested CL to 10000 psi."
608114026203,05/18/08,"Continued in hole w/4 1/2"" 13/5# 13CR110 prod tbg/equip to 13898'. Landed tbg hgr/tested to 1700 psi."
608114026203,05/19/08,Tested top Elastomer/MTM seals to 10000 psi/OK. POOH. Pulled OS/ ND BOP'S & set on stump. ND/LD riser. Routed CL thru tbg spool. Tested spool ports.
608114026203,05/20/08,Tested SCSSV to 17500 psi. NU/tested SSV/BMV assy.
608114026203,05/21/08,Tested lwr tree to 10000 psi. RU SLU/tested lubr to 10000 psi. Displaced well w/2% KCL. Pumped diesel.
608114026203,05/22/08,TIH/set test tool in XN nipple @ 13430'. Set pkr 13448'. IClosed SCSSV. RD SLU. Installed upr tree.
608114026203,05/23/08,PREPARED RIG FOR COLD STACK - FINAL REPORT.
608114026203,10/30/12,FIRST REPORT - CHZ - Skidded rig over well. Commence installing hurricane clamps. (tested tbg hgr seals to 3000 psi/OK on 10/22/12.
608114026203,10/31/12,Completed installing hurricane clamps. Took on 130 bbl of 11.6# CaCl. Removed blind flange assy F/annulus. Tested tbg hgr seals to 4200 psi/OK. Removed tree cap F/tree.
608114026203,11/01/12,Bullheaded 50 bbl of 10.3# CaCl2 to kill well/completed.
608114026203,11/02/12,Monitored well for pressure build up/OK. Attempted to bullhead 10.9# CaCL - paraffin plug below tree. Commence pumping 3.8 bbl of xylene.
608114026203,11/03/12,Pumped 5.3 bbl of xylene. RU E-line/tested lubr to 4200 psi/OK. TIH w/GR/tagged paraffin @ 395'. POOH/LD GR. RIH/Commence cutting paraffin F/395-600' w/scratrcher assy. Pumped 8 bbl xylene to 5936'.
608114026203,11/04/12,Pumped 10 bbl xylene @ 5936'. Cut paraffin F/585-95'.
608114026203,11/05/12,Pumped 7.5 bbl of xylene/cutting paraffin F/595-706'.
608114026203,11/06/12,Pumped 9.31 bbl of xylene/cutting paraffin F/706-721'.
608114026203,11/07/12,Pumped 11.24 bbl of xylene/cutting paraffin F/721-38'.
608114026203,11/08/12,Pumped 12.55 bbl of xylene/cutting paraffin F/738-65'.
608114026203,11/09/12,Pumped 13.5 bbl of xylene/cutting paraffin F/765-74'.
608114026203,11/10/12,POOH/RD scratcher/SLU. Performed derrick inspection/OK. Waiting on CTU.
608114026203,11/11/12,WOW - Waiting CTU to arrived.
608114026203,11/12/12,WOW - Waiting CTU to arrived.
608114026203,11/13/12,WOW - Waiting CTU to arrived. Pumped 40 gals down tbg.
608114026203,11/14/12,WOW - Waiting CTU to arrived. CTU arrived & commence offloading same.
608114026203,11/15/12,Completed offloading CTU equip. Commence RU CTU. Removed top hatch F/+ 40 deck.
608114026203,11/16/12,Removed wing valve F/well. Completed RU CTU - RU riser/BOP'S on tree. Stab CT into inj. Commence function testing BOP'S/inj/CT reel - while function testing upr blind shear rams on stack - had leak on hyd hose/replaced same. Continue to RU CT. Tie in return/kl F/+ 40 deck.
608114026203,11/17/12,"Function tested BOP'S/inj/CT reel. Inserted 7/8"" ball pig into reel & pumped thru. Pressured up accu to 2700 psi/OK. Function tested HRC  valves. Installed internal conn/stab snake into inj head - pin that secured conn to snake sheared. Removed CT F/pipe rack/secured tubular deck area. Unable to install clamp on snake - clamp parted - SAFETY STAND DOWN."
608114026203,11/18/12,SAFETY STAND DOWN. Reviewed CT stabbing procedures.
608114026203,11/19/12,Read over all procedures. Reviewed/revised procedures for removal of CT snake F/inj head. Inspected same. Reviewed/revised procedures for removal of packoff.
608114026203,11/20/12,"Removed inj head F/stripper. Replaced w/new brass. Picked inj/stab onto stripper/secured same. Stabbed CT into inj head removed clamps prepare to cut CT. Cut 90' of CT/installed coil conn/pulled tested to 16000#/OK. Pumped 7/8"" ball/pig thru reel/recovered 7/8"" ball/foam pig."
608114026203,11/21/12,Function tested BOP stack. Commence testing BOP'S to 250/10000 psi.
608114026203,11/22/12,Completed testing BOP'S. Stab inj head on riser/MU same. Displaced reel/BOP stack w/diesel. Est circ. Detected leak on choke line - will test BOP'S again after replacing seals. Closed manual tree valve/removed fusible caps/closed upr/lwr master valves. Will changed out chicksan rubbers seals.
608114026203,11/23/12,Removed diesel F/tank/stored in MPT tanks. Displaced diesel F/reel w/SW. Commence changing chicksan rubber seals.
608114026203,11/24/12,Completed changing rubber seals/tested seals to 250/10000 psi/OK. Encountered leak on kill stand pipe. Bled off pressure/removed kill line. Re-wrapped line connections/re-installed same. Filled lines/pressured tested to 250/10000 psi/OK. Displaced CT reel/BOP stack/surface lines w/diesel. RIH w/CT to 100'/incurred leak on reel/repaired same. RIH to 800'.
608114026203,11/25/12,RIH/circ every 50' 10 bbl of diesel to 1850'/got 6 bbl of paraffin in return. RIH to 2350' - uncurred leak on CT reel. Stop pumping/secured well. POOH to 2300'. Replaced seal in union. Pressured test connection to 250/10000 psi/OK. Washed to 4000'/6 bbl (12 total) of paraffin in return. Circ 20 bbl of diesel @ 4000'. Secured well. Bled down riser/BOP'S. Removed inj/secured to RF. RU SLU/tested lubr to 4000 psi/OK.
608114026203,11/26/12,Opened well/RIH w/GR to 850'/unable to get deeper. POOH/LD GR. RIH w/scratcher to 3500'/no issues. POOH/LD scratcher. RIH w/GR to 2186'/unable to get deeper. RD SLU. Removed adaptor flange/installed bowen conn. MU full bore nozzle on CT. Stab inj head. RIH w/CT/displaced reel w/diesel to GV1/unable to get deeper. POOH w/CT. Removed inj head change out nozzle to motor assy w/mill. Pressured tested break to 250/8500 psi/OK.
608114026203,11/27/12,RIH w/CT/mill to 2600'/circ. POOH/checked tootstring. Pulled BHA up into riser above manual gate GV1. Bled off pressure of coil/surface equip. Cleaned up diesel. Vacuum out pump line F/sqz manifold to reel. Removed in-line filter/clean same. Recovered small amount of trash. Burst disc had small crack/ordered replacement. Removed wrapping/restraints F/iron.
608114026203,11/28/12,Inspected conn/installed restraints. Filled w/SW/tested surface line t0 250/10000 psi/OK. Tested connections. Inspected motor/mill/OK. Unstab inj/checked O-ring seal/re-stab inj. Break circ tested break to 250/8500 psi/OK. Well opened.
608114026203,11/29/12,RIH w/CT to 5000'. POOH w/CT. Broke off inj head/secured. RU SLU/tested lubr to 3200 psi/OK. RIH w/FG to 6042'. POOH/LD FG. RIH w/TT to 6042'/SCSSV opened. POOH/LD TT. RD SLU. Commence testing BOP'S.
608114026203,11/30/12,Completed testing BOP'S. PU inj head/MU BHA. Displaced CT reel w/10.9# CaCl2. TIH w/CT to 11200'.
608114026203,12/01/12,TIH to 18850'CTM. Pumped 10.9# CaCl2. POOH to 10000'/no flow. POOH w/CT. Removed inj head/changed out tools. Inj stabbled on pressure test break to 250/8500 psi/OK. RIH w/dummy run on CT to 4300'.
608114026203,12/02/12,RIH w/CT to 13439'CTM. POOH w/CT. Stabbed jet cutter on inj riser/well. Tested CT quick test sub to 8500 psi/OK. RIH w/CT/cutter to 200'.
608114026203,12/03/12,RIH to 13397'CTM. Pumped 16 bbl of 10.9# CaCL2. Unable to cut tbg. POOH/cutter did fire.
608114026203,12/04/12,RIH w/cutter 13397'. Pumped 16 bbl of 10.9# CaCL2. Unable to cut tbg. POOH w/CT/cutter. Un-stab inj head/removed cutter. Displaced reel/kl line/CT reel w/8.7# SW. Commence rigging down CT.
608114026203,12/05/12,Completed RD/offloaded CT. RU E-Line/tested lubr to 4200 psi/OK. Installed fusible caps/locked opened SCSSV in well bay. Top off well 43 bbl of 10.9# CaCL2. RIH w/GR to 5800'.
608114026203,12/06/12,"RIH to 13350-438'/tagged RPT nipple. Correlate up/flag cable @ 13260'. POOH/LD GR. RIH w/cutter assy to 13407'/cut tbg. Displaced 8.45# KCL w/10.9# CaCl2 & circ. Spotted 50 bbl HEC @ tbg cut. ND 4 1/16"" riser. Installed BPV. Removed jewelry F/lwr tree section."
608114026203,12/07/12,Displaced MLTH/CIM CL w/10.9# CaCl2. Removed master crown valve F/tree. NU BOP'S/PREP TO TEST.
608114026203,12/08/12,"Commence testing BOP'S on 4 1/2"" WS. Performed accu test."
608054006200,05/25/08,"FIRST REPORT - MOVED RIG OVER WELL. TIH/jetted 36"" DP to 9613'. Drilled to 9700'. SPUDDED WELL."
608054006200,05/26/08,"Drilled to 10700'. POOH. Ran/cemented (3097 CF) 170# X-56 22"" csg to 10674'. POOH."
608054006200,05/27/08,TIH to 10613'. Drill cmt/shoe track to 10700'. Drilled to 11766'. Pumped 200 bbl sweep.
608054006200,05/28/08,"POOH. Ran/cemented (2930 CF) 97# P-110 16"" csg to 11741'. POOH. Installed trash cap. WELL IS DSI."
608054006200,05/29/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,05/30/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,05/31/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/01/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/02/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/03/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/04/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/05/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/06/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/07/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/08/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/09/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/10/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/11/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/12/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/13/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/14/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/15/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/16/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/17/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/18/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/19/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/20/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/21/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/22/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/23/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/24/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/25/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/26/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/27/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/28/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/29/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,06/30/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/01/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/02/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/03/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/04/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/05/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608074010402,07/13/08,TIH w/window CP assy to 16087'. Taged fill. Pumped/circ  30 bbl super pill. POOH w/assy.
608074010402,07/15/08,Drilled to 16472'.
608074010402,07/16/08,Drilled to 17440'.
608074010402,07/17/08,Drilled to 18097'. C/C mud CBU.
608074010402,07/18/08,Drilled to 18607'. C/C mud. Functioned BOP'S.
608074010402,07/19/08,Drilled to 18840' (TD).
608054006200,07/06/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/07/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/08/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/09/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/10/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/11/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/12/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,11/09/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,11/10/08,"Replaced 2 riser jts, ran riser."
608054006200,11/11/08,"WOW. Landed out BOPs on WH, verified locked, tested csg 250/1300#-ok."
608054006200,11/12/08,Unlatched LMRP and pulled off of well.
608054006200,11/13/08,Pulled/LD marine riser. S/D ops due to the forward PRS (pipe racking system) incident.
608054006200,11/14/08,Made repairs to forward/bow PRS.
608054006200,11/15/08,Continued making repairs.
608054006200,11/16/08,Insured ZMS is functioning properly w/riser claw on PRS before continuing operations.
608054006200,11/17/08,Pulled marine riser F/6217-5181' - LD same. Installed riser test cap. Tested ch/kl/boost lines to 250/3500/7000 psi/OK.
608054006200,11/18/08,Ran marine riser F/4589-9281' while testing ch/kl/boost lines to 250/3500/7000 psi/OK.
608054006200,11/19/08,"PU slip/landing jt. HU ck/kl/ridged conduit lines. Testing ch/kl/ lines to 250/7000 psi, boost lins to 250/5000 psi. Locked tensioner ring on slip jt. Reposition rig over BOP'S. Landed out LMRP on BOP'S. Tested 16"" csg/SM to 250/1300 psi."
608054006200,11/20/08,Change saver sub. Function diverter.
608054006200,11/21/08,TIH w/BHA to 9394'. Function BOP'S. TIH to 9822'. Tested BOP'S. TIH to 11400'. Washed/reamed to 11606'. Drilled cmt to 11658'. Displaced well to 9.3# SBM. Drilled FC/cmt/shoe track to 11741'. Washed/reamed to 11766'. Drilled to 11776'.
608054006200,11/22/08,Performed FIT - 10# EMW. Drilled to 11890'.
608054006200,11/23/08,Drilled to 14248'. CBU to WH.
608054006200,11/24/08,POOH/LD BHA. Prep to run csg.
608054006200,11/25/08,"Ran/cemented (696 CF) 79.22# Q-125 10 1/8"" csg to 14210' & 53.5# P-110 9 5/8"" to 13310'."
608054006200,11/26/08,Set seal assy/tested to 6000 psi. POOH.
608054006200,11/27/08,TIH w/scrapper assy to 7000'. PU storm pkr. Tested csg to 250/5000 psi. TIH to 13469'. Set RTTS pkr @ 9670'/tested to 1000 psi. Displaced well to SW.
608054006200,11/28/08,POOH. TIH w/tbg head to 9333'. Stand-by to land BOP. TIH to WH/land/lock on THS. Unlatched BOP'S. Moved rig 150'.
608054006200,11/29/08,Installed FMC locked down sleeve in WH/locked down same. Moved rig over well. Landed/latched BOP'S. Tested against shear rams/conn/RTTS tool to 250/1500 psi. POOH.
608074010402,07/06/08,RU EWU/tested lubr to 500 psi. TIH/set BP @ 15805' ELM. POOH/RD EWU. Tested BP/csg against BR to 6500 psi/OK. (WELLBORE ST 01 BP 00 P/A ON 7/6/08).
608074010402,07/07/08,TIH/set WS @ 15649'.
608074010402,07/08/08,Took SBM Displaced well w/13.9# SBM. POOH to 15781'. Installed RCD element. Tested MPD.
608074010402,07/09/08,TIH to 15845'. Milled window F/15867-84'. Drilled 25' of new formation to 15909'. Circ super sweep. Performed FIT - 15.2 EMW. (SPUDDED ST 03 BP 00 ON 7/9/08 & KOP @ 15867).
608074010402,07/10/08,Drilled to 16059'. Pumped super sweep/slug. POOH/LD mill. Jetted stack & function BOP'S.
608074010402,07/11/08,Tested BOP'S. TIH w/BHA to 15881'.
608074010402,07/12/08,Unable to BHA thru window. Tagged up @ 15881'. POOH/LD BHA.
608074010402,09/08/10,"FIRST REPORT - INI COMP FOR ST 02 BP 00 - PU 171 jts of 3 1/2"" DP in derrick. RD/clean equip."
608074010402,09/09/10,Slip/cut 50' of DL. Service/recalibrate brakes. Repaired Totco system. TIH w/storm pkr retrieving tool to 5938'.
608074010402,09/10/10,"TIH w/storm pkr retrieving tool to 7277'. CBU w/11.6# CaCl2. Monitored well - no flow. Latched storm pkr @ 7294'. POOH/LD storm pkr/assy. POOH/LD 225 jts of 3 1/2"" DP. Cleaned rig floor."
608074010402,09/11/10,TIH w/BHA/WS/mill assy/scraper to 15999'. Rev circ 100 bbl of 11.6# CaCl2. TIH to 17542'. Washed to 17754'. Washed/reamed hard cmt to 18050'.
608074010402,09/12/10,Washed/reamed F/18050-18654'. Pumped spacers followed by 660 bbl of filtered 11.6# CaBr2. Performed csg test to 7500 psi. POOH to 15603'.
608074010402,09/13/10,Monitored well while dumped/cleaned pits. Function BOP'S. Cut fluid F/13.6# CaBr2 to 11.6#. TIH to 18654'. Rev circ spacers followed by 588 bbl of filtered 11.6# CaBr2. POOH/LD BHA/mill/scraper assy.
608074010402,09/14/10,"TIH/set champ pkr @ 3983' & pressured down DP to 5000 psi. Broke circ & close pipe ram/tested 7"" csg to 9000 psi w/11.6# for 30 min/OK. Bled off pressure. Pumped 25 bbl11.6# CaBr2 down DP to pull dry string. POOH/LD champ pkr. RU EWU. RIH w/SBT cmt logging tool 18662'ELM."
608074010402,09/15/10,Ran repeat section F/18662-18250' & 18662-15604' (TOL). POOH/RD SBT. RU EWU. RIH w/PKD log tool - log F/18662-15604'. POOH/LD PKD log tool. RIH/set sump pkr @ 18599'.
608074010402,09/16/10,POOH/RD EWU. Tested BOP'S.
608074010402,09/17/10,TIH w/perf assy to 18592'/tagged sump pkr. Snapped in/out of pkr. Set champ pkr. Perf the R RA (R2a - PART OF R RA)18554-590'. Weighted up to 12.5# CaBr2 kill fluid. Reversed circ 12.5# CaBr2 around as per kill sheet.
608074010402,09/18/10,Opend well/monitored well on TT. Reversed circ fluid. POOH to 18494'. RD equip. RIH to sump pkr @ 18592'. Snapped in/out of sump pkr. POOH/LD perf assy.
608054006200,12/14/08,LD WP. TIH w/junk basket/jetting assy to 9782'.
608054006200,12/15/08,Tested BOP'S. TIH to 10192' (WB). Latched wear bushing. POOH/LD same. LD junk basket/assy.
608054006200,12/16/08,TIH w/prod tbg/equip to 1085'. Tested SV-1/SV-2 to 15000 psi/OK.
608054006200,12/17/08,"TIH w/prod tbg/equip to 4018'. PU tbg hgr/spanner assy. Tested SV-1/SV-2, CID-1/CID-2."
608054006200,12/18/08,TIH w/prod tbg to 13273'.
608054006200,12/19/08,Landed tbg hgr in tbg head spool. Latched hgr. Pumped 180 bbl 70/30 9.7# NaCl brine/MEG mix. Performed test on hgr.
608054006200,12/20/08,Repair FMC'S umbilical reel. Unlatched R/T/spanner jt. POOH w/same. Landed production tree/tested to 10850 psi/OK. Unlatched BOP'S/TRT f/production tree.
608054006200,12/21/08,Moved rig 500' of location. Commence pulling marine riser.
608054006200,12/22/08,WOW. Performed general rig maintenance.
608054006200,12/23/08,WOW. Performed general rig maintenance.
608054006200,12/24/08,Completed pulling marine riser/BOP'S.
608054006200,12/25/08,Secured BOP in tow position. Commence anchor handling operations.
608054006200,12/26/08,Anchor handling operations.
608054006200,12/27/08,Anchor handling operations - suspended due to weather.
608054006200,12/28/08,Anchor handling operations.
608054006200,12/29/08,Anchor handling operations.
608054006200,12/30/08,Anchor handling operations.
608054006200,12/31/08,Anchor handling operations.
608054006200,01/01/09,Anchor handling operations.
608054006200,01/02/09,Anchor handling operations.
608054006200,01/04/08,Anchor handling operations.
608054006200,01/05/08,"Anchor handling operations completed. FINAL REPORT - RIG UNDER TOW TO  AC 0857, OCS-G 17565, WELL GB002."
608074010402,09/19/10,TIH w/CO assy to 18592'. Washed to 18623'. PU to 18589'. Reversed circ 20 bbl HEC pill around.
608074010402,09/20/10,POOH/LD CO assy. TIH w/GP assy to 15747'.
608074010402,09/21/10,Continued in hole w/GP assy to 18422'. Monitored well on TT. Snapped in/out of sump pkr @ 18590'DPM. Set GP pkr @ 18275'DPM. Tested backside to 1000 psi. Pumped pickle treatment/reversed out same.
608074010402,09/22/10,Pumped acid/frac pac treatment. Reversed out excess. Monitored well on TT. POOH to flapper then pulled WP thru/closed. Tested to 700 psi/OK.
608074010402,09/23/10,POOH/LD GP assy. Function BOP'S. RIH/pulled WB. Jet hgr. Washed thru stack. Installed split WB. Commence running prod tbg/equip to 2670'.
608074010402,09/24/10,"Continued running prod tbg/equip to 7002'. MU SCSSV/1/4"" CL/tested to 12500 psi/OK & locked in. Installed 3/8"" CL/tested to 15000 psi/OK."
608074010402,09/25/10,Completed running prod tbg/equip to 17685'. Installed master bushing. Pulled split WB. Splice/tested SCSSV/CIM CL @ tbg hgr connections to 10000 psi/OK. Landed tbg hgr.
608074010402,09/26/10,Tested hgr seals to 10000 psi/OK. Monitored well on TT. Pulled/LD CSO. R/D C/K lines. ND BOP'S. Tested SCSSV to 17500 psi/OK. Installed BMV/SSV/circ head assy on tbg spool. N2 tested MTM hgr seals to 10000 psi/OK. Opened BMV/SSV assy & installed caps on same. Pressured tested BMV/SSV/circ head body/hgr neck to 10000 psi/OK - NU TREE/TESTED TO 10000 PSI/OK.
608074010402,09/27/10,Bled off pressure F/BMV/SSV/circ head. Pulled 2/way check F/tbg hgr. Closed BMV assy/csg valve/circ head ball valve. RU 15K ch/kl lines to backside/tbg. MU SLU/tested lubr to 9000 psi. Displaced backside w/2% KCL - pumped 393 bbl in annulus & 60 bbl in tbg. Pressured up SL lubr to 2500 psi. Opened BMV. RIH w/XN test tool/set in XN nipple @ 15516'. Pressured up on tbg to 8200 psi for 5 min/bled back to 2600 psi. POOH w/SL/bled down lubr. Checked for test tool - not there. MU/tested lubr to 4000 p
608074010402,09/28/10,Monitored pressure for build up on tbg for SCSSV negative rest - no build up. Finished RD SLU/equip. MU lubr/tested conn to 4000 psi. Replaced Bowen O -ring. Still unable to acquire an acceptable seal. Installed 15K X 10K adapter flange on lubr. Flushed CK/KL lines w/SW. MU BPV lubr on MBV assy/tested to 4000 psi/OK. Opened BMV assy/installed BPV. Secured well. Installed blanking flange. WORK COMPLETED - MOVING RIG TO A016 - FINAL REPORT.
608054006200,07/13/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/14/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/15/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/16/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/17/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/18/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/19/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/20/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/21/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/22/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/23/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/24/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/25/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/26/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/27/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/28/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/29/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/30/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,07/31/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/01/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/02/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/03/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/04/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/05/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/06/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/07/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/08/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/09/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/10/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/11/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/12/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/13/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/14/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/15/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/16/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
608054006200,08/17/08,WILL RETURN IN +/- 30 DAYS TO CONTINUE OPERATIONS.
