API Well Number,Operations Code,Approved Date,Submitted Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Water Depth (feet),Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
177194061803,WORKOVER,7/26/2019,7/25/2019,A042,00,03,184,03151,"Cox Operating, L.L.C.",G02937,WD,109,G02937,WD,109
177194061803,WORKOVER,8/21/2019,8/21/2019,A042,00,03,184,03151,"Cox Operating, L.L.C.",G02937,WD,109,G02937,WD,109
177194061803,WORKOVER,8/22/2019,8/21/2019,A042,00,03,184,03151,"Cox Operating, L.L.C.",G02937,WD,109,G02937,WD,109
177194061900,ABANDON,4/26/2005,4/25/2005,A043,01,00,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194061901,ABANDON,7/25/2006,7/19/2006,A043,00,01,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194061902,COMP,12/15/2006,12/13/2006,A043,00,02,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194061902,OTHER,12/22/2006,12/19/2006,A043,00,02,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194061902,COMP,4/25/2012,4/24/2012,A043,00,02,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194062000,OTHER,11/14/2008,11/4/2008,A044,00,00,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194062000,WORKOVER,2/26/2010,2/8/2010,A044,00,00,184,00078,Chevron U.S.A. Inc.,G02937,WD,109,G02937,WD,109
177194062201,ABANDON,2/19/2010,2/15/2010,Y006,02,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062201,ABANDON,5/29/2010,4/26/2010,Y006,02,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062201,ABANDON,7/28/2010,7/22/2010,Y006,02,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062301,ABANDON,2/19/2010,2/15/2010,Y007,00,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062301,ABANDON,4/14/2010,3/31/2010,Y007,00,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062301,ABANDON,7/28/2010,7/22/2010,Y007,00,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062301,ABANDON,3/12/2011,3/9/2011,Y007,00,01,151,02451,GOM Shelf LLC, 00838,WD,71, 00838,WD,71
177194062401,ABANDON,9/27/2008,8/26/2008,DD003,00,01,126,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194062401,ABANDON,5/7/2009,5/7/2009,DD003,00,01,126,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194062401,ABANDON,6/10/2009,6/10/2009,DD003,00,01,126,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194062401,ABANDON,10/12/2010,9/28/2010,DD003,00,01,126,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194062501,ABANDON,10/6/2008,10/2/2008,DD004,00,01,126,02451,GOM Shelf LLC, 00179,WD,67, 00182,WD,70
177194062501,ABANDON,5/7/2009,5/7/2009,DD004,00,01,126,02451,GOM Shelf LLC, 00179,WD,67, 00182,WD,70
177194062501,ABANDON,6/23/2009,6/10/2009,DD004,00,01,126,02451,GOM Shelf LLC, 00179,WD,67, 00182,WD,70
177194062501,ABANDON,6/7/2011,5/23/2011,DD004,00,01,126,02451,GOM Shelf LLC, 00179,WD,67, 00182,WD,70
177194062800,ABANDON,3/7/2009,2/4/2009,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,10/17/2009,10/15/2009,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,10/15/2010,10/15/2010,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,11/14/2011,11/10/2011,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,11/21/2011,11/21/2011,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,12/2/2011,11/28/2011,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194062800,ABANDON,12/14/2011,12/5/2011,DD005,00,00,126,02451,GOM Shelf LLC, 00838,WD,71, 00182,WD,70
177194063001,OTHER,3/23/2008,3/11/2008,K009,01,01,134,02998,"Wild Well Control, Inc.", 00181,WD,69, 00181,WD,69
177194063001,ABANDON,1/10/2009,1/6/2009,K009,01,01,134,02998,"Wild Well Control, Inc.", 00181,WD,69, 00181,WD,69
177194063001,ABANDON,3/7/2010,2/26/2010,K009,01,01,134,02998,"Wild Well Control, Inc.", 00181,WD,69, 00181,WD,69
177194063100,OTHER,8/7/2007,7/2/2007,K007,00,00,129,00114,BP America Production Company, 00181,WD,69, 00181,WD,69
177194063100,OTHER,10/24/2007,9/6/2007,K007,00,00,129,00114,BP America Production Company, 00181,WD,69, 00181,WD,69
177194063100,ABANDON,2/26/2010,2/24/2010,K007,00,00,129,02998,"Wild Well Control, Inc.", 00181,WD,69, 00181,WD,69
177194063400,ABANDON,7/10/2013,7/10/2013,C005,00,00,52,03035,"Dynamic Offshore Resources, LLC", 00146,WD,58, 00146,WD,58
177194063500,OTHER,7/9/2014,7/9/2014,F028,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194063500,OTHER,7/14/2014,7/14/2014,F028,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194063500,OTHER,2/8/2016,2/4/2016,F028,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194063500,OTHER,1/25/2018,1/25/2018,F028,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194063800,ABANDON,7/25/2007,7/23/2007,004,00,00,50,01819,ATP Oil & Gas Corporation, 00146,WD,58, 00146,WD,58
177194063800,ABANDON,3/11/2011,1/18/2011,004,00,00,50,01819,ATP Oil & Gas Corporation, 00146,WD,58, 00146,WD,58
177194063800,ABANDON,6/7/2011,4/26/2011,004,00,00,50,01819,ATP Oil & Gas Corporation, 00146,WD,58, 00146,WD,58
177194064000,COMP,7/7/2005,6/22/2005,V015,00,00,156,00114,BP America Production Company, 00839,WD,94, 00839,WD,94
177194064000,COMP,7/28/2006,7/20/2006,V015,00,00,156,00114,BP America Production Company, 00839,WD,94, 00839,WD,94
177194064000,ENHANCE,3/23/2008,3/13/2008,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,ENHANCE,7/15/2009,7/9/2009,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,OTHER,12/11/2014,12/4/2014,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,COMP,7/21/2016,7/19/2016,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,WORKOVER,2/2/2017,1/24/2017,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,WORKOVER,3/22/2017,3/22/2017,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,COMP,7/11/2017,7/11/2017,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,COMP,7/19/2017,7/19/2017,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,OTHER,8/18/2017,8/16/2017,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064000,OTHER,6/18/2018,6/11/2018,V015,00,00,156,02451,GOM Shelf LLC, 00839,WD,94, 00839,WD,94
177194064100,ABANDON,5/19/2016,4/11/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,6/16/2016,6/15/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,6/17/2016,6/17/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,6/21/2016,6/21/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,6/24/2016,6/24/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,7/25/2016,6/27/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064100,ABANDON,7/28/2016,7/25/2016,A001,00,00,140,01284,"W & T Offshore, Inc.",G15363,WD,65,G15363,WD,65
177194064200,ABANDON,10/13/2010,10/13/2010,I016,00,00,135,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194064200,ABANDON,5/11/2011,5/9/2011,I016,00,00,135,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194064201,COMP,7/9/2011,6/14/2011,I016,00,01,135,02451,GOM Shelf LLC, 00182,WD,70, 00182,WD,70
177194064300,COMP,9/18/2009,9/18/2009,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064300,ENHANCE,11/5/2009,11/5/2009,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064300,ABANDON,11/9/2010,11/9/2010,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064300,ABANDON,12/14/2010,11/23/2010,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064300,ABANDON,3/12/2011,3/9/2011,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064300,OTHER,5/13/2011,5/6/2011,A006,00,00,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064301,COMP,7/1/2011,7/1/2011,A006,00,01,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064301,INFORM,9/1/2011,8/23/2011,A006,00,01,252,00730,Walter Oil & Gas Corporation,G08736,WD,107,G08735,WD,106
177194064500,ABANDON,9/21/2004,9/9/2004,AA001,01,00,50,00276,Exxon Mobil Corporation, 00367,WD,32, 00367,WD,32
177194064500,ABANDON,10/9/2004,9/21/2004,AA001,01,00,50,00276,Exxon Mobil Corporation, 00367,WD,32, 00367,WD,32
177194064700,OTHER,6/14/2012,6/13/2012,E016,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194064700,OTHER,6/13/2018,6/12/2018,E016,00,00,50,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194064901,ABANDON,10/28/2004,10/27/2004,E020,01,00,242,00105,Apache Corporation, 00841,WD,104, 00842,WD,105
177194064901,ABANDON,6/3/2005,6/1/2005,E020,01,00,242,00105,Apache Corporation, 00841,WD,104, 00842,WD,105
177194064901,COMP,12/19/2007,12/17/2007,E020,01,00,242,00105,Apache Corporation, 00841,WD,104, 00842,WD,105
177194064901,ENHANCE,12/9/2019,12/5/2019,E020,01,00,242,03295,Fieldwood Energy LLC, 00841,WD,104, 00842,WD,105
177194065001,ABANDON,5/26/2006,5/25/2006,009,00,01,95,00105,Apache Corporation,G01072,WD,40,G01072,WD,40
177194065001,ABANDON,6/21/2006,6/15/2006,009,00,01,95,00105,Apache Corporation,G01072,WD,40,G01072,WD,40
177194065001,ABANDON,12/6/2006,10/5/2006,009,00,01,95,00105,Apache Corporation,G01072,WD,40,G01072,WD,40
177194065201,ABANDON,4/28/2006,4/13/2006,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,ABANDON,5/9/2006,5/9/2006,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,ABANDON,5/24/2006,5/11/2006,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,COMP,1/12/2007,11/14/2006,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,COMP,3/1/2007,2/27/2007,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,COMP,4/4/2007,3/15/2007,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,COMP,5/16/2007,5/2/2007,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,ENHANCE,8/17/2007,8/13/2007,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,OTHER,11/6/2007,10/23/2007,P040,00,01,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194065201,ABANDON,11/20/2013,11/12/2013,P040,00,01,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065203,ABANDON,1/3/2014,1/3/2014,P040,01,02,48,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065204,ABANDON,1/17/2014,1/17/2014,P040,02,02,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065205,ABANDON,2/4/2014,2/3/2014,P040,03,02,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065205,ABANDON,2/7/2014,2/7/2014,P040,03,02,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065205,COMP,7/10/2014,7/10/2014,P040,03,02,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194065400,ABANDON,5/24/2016,5/24/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,6/3/2016,6/2/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,6/8/2016,6/8/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,6/10/2016,6/10/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,6/23/2016,6/13/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,7/19/2016,7/18/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065400,ABANDON,11/23/2016,11/22/2016,A002,00,00,140,01284,"W & T Offshore, Inc.",G01082,WD,72,G15363,WD,65
177194065600,OTHER,3/22/2007,3/21/2007,E018,00,00,52,00276,Exxon Mobil Corporation, 00016,WD,31, 00016,WD,31
177194065600,ENHANCE,4/13/2007,4/6/2007,E018,00,00,52,00276,Exxon Mobil Corporation, 00016,WD,31, 00016,WD,31
177194065600,OTHER,7/6/2017,7/6/2017,E018,00,00,52,02375,"Energy XXI GOM, LLC", 00016,WD,31, 00016,WD,31
177194065701,COMP,5/12/2008,5/5/2008,E026,00,01,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065701,COMP,7/24/2008,7/24/2008,E026,00,01,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065701,COMP,8/13/2008,8/12/2008,E026,00,01,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065701,ABANDON,11/10/2008,10/22/2008,E026,00,01,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065701,ABANDON,3/24/2009,3/12/2009,E026,00,01,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065702,COMP,3/24/2009,3/23/2009,E026,00,02,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065702,COMP,4/17/2009,4/17/2009,E026,00,02,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065702,COMP,4/18/2009,4/18/2009,E026,00,02,160,00276,Exxon Mobil Corporation,G01082,WD,72,G01092,WD,93
177194065800,ABANDON,7/20/2007,7/20/2007,008,00,00,35,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194065800,ABANDON,9/18/2007,9/6/2007,008,00,00,35,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194065801,COMP,9/24/2007,9/24/2007,008,00,01,28,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194065801,COMP,4/22/2008,4/21/2008,008,00,01,28,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194065801,COMP,7/29/2014,7/16/2014,008,00,01,28,02266,"EPL Oil & Gas, Inc.",G04473,WD,27,G04473,WD,27
177194065901,ABANDON,10/29/2009,10/26/2009,015,00,01,38,02738,"Anglo-Suisse Offshore Partners, LLC", 00384,WD,28, 00384,WD,28
177194066000,ABANDON,11/17/2015,11/11/2015,A001,00,00,82,03217,"Northstar Offshore Group, LLC",G16469,WD,39,G16469,WD,39
177194066000,ABANDON,12/14/2015,12/14/2015,A001,00,00,82,03217,"Northstar Offshore Group, LLC",G16469,WD,39,G16469,WD,39
177194066000,ABANDON,2/10/2017,2/8/2017,A001,00,00,82,03217,"Northstar Offshore Group, LLC",G16469,WD,39,G16469,WD,39
177194066100,WORKOVER,1/27/2006,1/25/2006,A011,00,00,30,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066100,ENHANCE,7/9/2011,6/28/2011,A011,00,00,30,02266,"Energy Partners, Ltd.",G04473,WD,27,G04473,WD,27
177194066100,WORKOVER,8/14/2011,8/12/2011,A011,00,00,30,02266,"Energy Partners, Ltd.",G04473,WD,27,G04473,WD,27
177194066201,ABANDON,6/15/2007,6/15/2007,009,00,01,29,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066201,ABANDON,7/16/2007,7/13/2007,009,00,01,29,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066201,ABANDON,7/26/2007,7/26/2007,009,00,01,29,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066202,COMP,8/17/2007,8/17/2007,009,00,02,28,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066202,COMP,3/31/2008,3/26/2008,009,00,02,28,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066202,COMP,4/26/2008,4/1/2008,009,00,02,28,02738,"Anglo-Suisse Offshore Partners, LLC",G04473,WD,27,G04473,WD,27
177194066300,ABANDON,4/21/2006,4/21/2006,P041,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194066300,ABANDON,4/27/2006,4/27/2006,P041,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194066300,ABANDON,4/28/2006,4/27/2006,P041,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194066300,COMP,12/24/2009,12/23/2009,P041,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194066300,COMP,6/4/2014,5/6/2014,P041,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194066300,COMP,7/2/2014,6/26/2014,P041,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194066300,COMP,7/2/2014,7/2/2014,P041,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194066300,ABANDON,7/7/2014,7/7/2014,P041,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194066300,ABANDON,7/14/2014,7/10/2014,P041,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194066401,COMP,7/1/2009,6/24/2009,B001,01,00,105,02409,"Maritech Resources, Inc.",G03186,WD,61,G03186,WD,61
177194066401,COMP,10/12/2011,10/3/2011,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,COMP,11/19/2011,11/18/2011,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,ABANDON,3/16/2016,3/16/2016,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,ABANDON,5/23/2016,5/18/2016,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,ABANDON,7/28/2016,7/27/2016,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,ABANDON,7/29/2016,7/28/2016,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066401,ABANDON,5/3/2017,4/24/2017,B001,01,00,105,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066800,ENHANCE,6/23/2006,6/22/2006,001,00,00,85,00105,Apache Corporation,G16470,WD,42,G16470,WD,42
177194066800,ENHANCE,3/23/2008,3/13/2008,001,00,00,85,00105,Apache Corporation,G16470,WD,42,G16470,WD,42
177194066800,ABANDON,4/14/2014,3/28/2014,001,00,00,85,03295,Fieldwood Energy LLC,G16470,WD,42,G16470,WD,42
177194066800,ABANDON,5/23/2014,5/23/2014,001,00,00,85,03295,Fieldwood Energy LLC,G16470,WD,42,G16470,WD,42
177194066800,ABANDON,5/29/2014,5/27/2014,001,00,00,85,03295,Fieldwood Energy LLC,G16470,WD,42,G16470,WD,42
177194066800,ABANDON,8/11/2014,7/11/2014,001,00,00,85,03295,Fieldwood Energy LLC,G16470,WD,42,G16470,WD,42
177194066900,ABANDON,4/25/2016,4/22/2016,B002,00,00,100,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194066900,ABANDON,4/20/2017,4/18/2017,B002,00,00,100,02579,Tana Exploration Company LLC,G03186,WD,61,G03186,WD,61
177194067200,ENHANCE,8/19/2014,8/5/2014,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ENHANCE,8/21/2014,8/20/2014,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ABANDON,9/11/2014,9/8/2014,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,WORKOVER,7/18/2017,7/18/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,WORKOVER,9/12/2017,9/12/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ABANDON,11/2/2017,11/2/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ABANDON,11/27/2017,11/27/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ABANDON,12/11/2017,12/11/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,ABANDON,12/12/2017,12/12/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067200,WORKOVER,12/21/2017,12/19/2017,C010,00,00,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067400,COMP,1/11/2005,1/11/2005,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067400,COMP,1/21/2005,1/19/2005,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067400,COMP,3/10/2005,3/10/2005,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067400,COMP,3/16/2005,3/16/2005,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067400,ENHANCE,5/6/2005,5/6/2005,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067400,ENHANCE,9/11/2009,9/9/2009,T031,00,00,45,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067501,ENHANCE,1/13/2012,1/13/2012,A001,00,01,136,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067501,ENHANCE,1/11/2013,1/3/2013,A001,00,01,136,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067501,ABANDON,1/26/2017,1/23/2017,A001,00,01,136,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067501,ABANDON,2/10/2017,2/10/2017,A001,00,01,136,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067501,ABANDON,5/11/2017,5/9/2017,A001,00,01,136,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067600,ENHANCE,11/5/2006,8/15/2006,P042,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067600,ENHANCE,5/14/2007,5/8/2007,P042,00,00,43,00276,Exxon Mobil Corporation, 00026,WD,30, 00026,WD,30
177194067600,ABANDON,3/5/2014,2/21/2014,P042,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194067600,ABANDON,3/6/2014,3/6/2014,P042,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194067600,ABANDON,3/20/2014,3/20/2014,P042,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194067600,ABANDON,3/21/2014,3/21/2014,P042,00,00,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194067601,COMP,4/2/2014,4/2/2014,P042,00,01,43,02375,"Energy XXI GOM, LLC", 00026,WD,30, 00026,WD,30
177194067701,COMP,4/13/2010,3/15/2010,A002,00,01,135,02409,"Maritech Resources, Inc.",G19839,WD,63,G19839,WD,63
177194067701,ABANDON,4/29/2016,4/28/2016,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067701,ABANDON,8/3/2016,8/3/2016,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067701,ABANDON,8/3/2016,8/3/2016,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067701,ABANDON,8/3/2016,8/3/2016,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067701,ABANDON,8/4/2016,8/4/2016,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067701,ABANDON,9/10/2018,9/7/2018,A002,00,01,135,02579,Tana Exploration Company LLC,G19839,WD,63,G19839,WD,63
177194067802,COMP,1/13/2010,12/28/2009,H007,00,02,45,01284,"W & T Offshore, Inc.", 00385,WD,29, 00385,WD,29
177194067802,COMP,1/15/2010,1/14/2010,H007,00,02,45,01284,"W & T Offshore, Inc.", 00385,WD,29, 00385,WD,29
177194067802,COMP,6/18/2012,6/13/2012,H007,00,02,45,02266,"Energy Partners, Ltd.", 00385,WD,29, 00385,WD,29
177194067802,ABANDON,11/15/2013,11/15/2013,H007,00,02,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
177194067802,ABANDON,2/10/2014,2/7/2014,H007,00,02,45,02266,"EPL Oil & Gas, Inc.", 00385,WD,29, 00385,WD,29
