FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
HI323A,,1991,1974,,90955,143083194,25550598,,85309,135636302,24219882,,5646,7446892,1330716,PDN
HI323A,,1992,1974,,93532,147527976,26344062,,88291,139527738,24915291,,5241,8000238,1428771,PDN
HI323A,,1993,1974,,95110,149231591,26648774,,90784,142867001,25511959,,4326,6364590,1136815,PDN
HI323A,,1994,1974,,109105,163068834,29124912,,98938,152204405,27181572,,10167,10864429,1943340,PDN
HI323A,,1995,1974,,109952,163703085,29238615,,105497,159555970,28496239,,4455,4147115,742376,PDN
HI323A,,1996,1974,,115198,172391615,30789863,,109150,165718307,29596393,,6048,6673308,1193470,PDN
HI323A,,1997,1974,,122828,185691638,33164045,,113272,171056303,30550337,,9556,14635335,2613708,PDN
HI323A,,1998,1974,,122828,185691638,33164045,,116803,174440149,31155975,,6025,11251489,2008070,PDN
HI323A,,1999,1974,,119988,181147115,32352571,,117357,175525838,31349713,,2631,5621277,1002858,PDN
HI323A,,2000,1974,,123099,182926635,32672322,,118412,176436097,31512735,,4687,6490538,1159587,PDN
HI323A,,2001,1974,,122294,182704882,32632060,,119400,177919252,31777630,,2894,4785630,854430,PDN
HI323A,,2002,1974,,122090,183412034,32757683,,119883,179242286,32013528,,2207,4169748,744155,PDN
HI323A,,2003,1974,,121143,182062331,32516576,,120206,180274864,32197584,,937,1787467,318992,PDN
HI323A,,2004,1974,,131207,188543266,33679831,,120417,180932295,32314776,,10790,7610971,1365055,PDN
HI323A,,2005,1974,,132240,192237356,34338175,,123788,183651784,32802041,,8452,8585572,1536134,PDN
HI323A,,2006,1974,,129263,190962572,34108368,,126830,186366194,33288074,,2433,4596378,820294,PDN
HI323A,,2007,1974,,129263,190962572,34108368,,128360,187807905,33546137,,903,3154667,562231,PDN
HI323A,,2008,1974,,128566,188471929,33664496,,128566,188291849,33632454,,0,180080,32042,PDN
HI323A,,2009,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2010,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2011,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2012,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2013,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2014,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2015,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2016,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2017,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI323A,,2017,1974,,128566,191880917,34271077,,128566,191880917,34271077,,0,0,0,PDN
HI327A,,1977,1973,,17299955,193500000,51730560,,0,0,0,,17299955,193500000,51730560,PDN
HI327A,,1978,1973,,5990734,155925472,33735480,,107926,534483,203030,,5882808,155390989,33532450,PDN
HI327A,,1979,1973,,5990734,155925472,33735480,,328035,22100183,4260452,,5662699,133825289,29475028,PDN
HI327A,,1980,1973,,5990734,155925472,33735480,,505893,40181316,7655593,,5484841,115744156,26079887,PDN
HI327A,,1981,1973,,4610814,157322914,32604215,,752144,55385758,10607261,,3858670,101937156,21996954,PDN
HI327A,,1982,1973,,4640914,165781268,34139360,,1008242,70812372,13608308,,3632672,94968896,20531052,PDN
HI327A,,1983,1973,,4884646,252725899,49853667,,1193348,76378087,14783755,,3691298,176347812,35069912,PDN
HI327A,,1984,1973,,4884646,252725899,49853667,,1309594,84608671,16364518,,3575052,168117228,33489149,PDN
HI327A,,1985,1973,,4890409,252725899,49859430,,1403960,90100645,17436103,,3486449,162625254,32423327,PDN
HI327A,,1986,1973,,4890409,252725899,49859430,,1520292,97452306,18860560,,3370117,155273593,30998870,PDN
HI327A,,1987,1973,,4890409,252725899,49859430,,1721995,107999200,20938935,,3168414,144726699,28920495,PDN
HI327A,,1988,1973,,4905980,239959569,47603412,,1947246,119675778,23241868,,2958734,120283791,24361544,PDN
HI327A,,1989,1973,,5259857,240490385,48051740,,2180129,129087084,25149361,,3079728,111403301,22902379,PDN
HI327A,,1990,1973,,4443094,212944225,42333525,,2403552,137350446,26843133,,2039542,75593779,15490392,PDN
HI327A,,1991,1973,,4398400,213888402,42456835,,2560533,142962680,27998732,,1837867,70925722,14458103,PDN
HI327A,,1992,1973,,4398419,186839260,37643839,,2654470,147335350,28870724,,1743949,39503910,8773115,PDN
HI327A,,1993,1973,,4471136,189833085,38249265,,2729575,151848081,29748806,,1741561,37985004,8500459,PDN
HI327A,,1994,1973,,4467835,198366785,39764416,,2823291,160225326,31333135,,1644544,38141459,8431281,PDN
HI327A,,1995,1973,,4106380,204777461,40543651,,2865174,168058362,32768797,,1241206,36719099,7774854,PDN
HI327A,,1996,1973,,4106795,189969233,37909150,,2887261,170944894,33304502,,1219534,19024339,4604648,PDN
HI327A,,1997,1973,,4106795,190000595,37914730,,2936220,172250299,33585739,,1170575,17750296,4328991,PDN
HI327A,,1998,1973,,4106795,190000595,37914730,,2989253,172670924,33713617,,1117542,17329671,4201113,PDN
HI327A,,1999,1973,,3822678,174895251,34942829,,2995148,172687368,33722438,,827530,2207883,1220391,PDN
HI327A,,2000,1973,,3822645,177636545,35430571,,2995201,173194532,33812733,,827444,4442013,1617838,PDN
HI327A,,2001,1973,,3833081,186525225,37022623,,2995240,177775273,34627851,,837841,8749952,2394772,PDN
HI327A,,2002,1973,,3833081,186525225,37022623,,2995252,181971435,35374511,,837829,4553790,1648112,PDN
HI327A,,2003,1973,,3833181,187234170,37148870,,2995260,184369348,35801194,,837921,2864822,1347676,PDN
HI327A,,2004,1973,,3833181,187714180,37234280,,2995315,185688272,36035933,,837866,2025908,1198347,PDN
HI327A,,2005,1973,,3833379,187149213,37133950,,2995316,185800137,36055839,,838063,1349076,1078111,PDN
HI327A,,2006,1973,,2995373,186381070,36159264,,2995373,186381070,36159264,,0,0,0,PDN
HI327A,,2007,1973,,2995373,186381070,36159264,,2995373,186381070,36159264,,0,0,0,PDN
HI327A,,2008,1973,,2995373,186381070,36159264,,2995373,186381070,36159264,,0,0,0,PDN
HI327A,,2009,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2010,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2011,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2012,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2013,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2014,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2015,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2016,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2017,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI327A,,2017,1973,,2995373,189837998,36774372,,2995373,189837998,36774372,,0,0,0,PDN
HI330A,,1976,1974,,1000000,560000000,100644128,,0,0,0,,1000000,560000000,100644128,PDN
HI330A,,1977,1974,,0,159059250,28302358,,0,0,0,,0,159059250,28302358,PDN
HI330A,,1978,1974,,140823,210351260,37569873,,3720,3394650,607750,,137103,206956610,36962123,PDN
HI330A,,1979,1974,,540042,231641471,41757386,,51213,38455689,6893862,,488829,193185782,34863524,PDN
HI330A,,1980,1974,,780746,267529951,48383940,,78207,95666041,17100634,,702539,171863910,31283306,PDN
HI330A,,1981,1974,,774989,294305961,53142598,,97466,147564230,26354446,,677523,146741731,26788152,PDN
HI330A,,1982,1974,,660231,318749961,57377306,,114275,178719634,31914922,,545956,140030327,25462384,PDN
HI330A,,1983,1974,,665724,342504981,61609671,,121119,199465791,35613253,,544605,143039190,25996418,PDN
HI330A,,1984,1974,,774695,367150069,66103889,,124786,214001250,38203300,,649909,153148819,27900589,PDN
HI330A,,1985,1974,,759345,382341815,68791696,,138911,225563978,40274850,,620434,156777837,28516846,PDN
HI330A,,1986,1974,,759345,382341815,68791696,,153786,235390156,42038155,,605559,146951659,26753541,PDN
HI330A,,1987,1974,,765505,384422340,69168057,,164515,243437839,43480856,,600990,140984501,25687201,PDN
HI330A,,1988,1974,,764502,393022761,70697378,,171252,249129476,44500340,,593250,143893285,26197038,PDN
HI330A,,1989,1974,,201045,300387977,53650863,,173082,254218103,45407620,,27963,46169874,8243243,PDN
HI330A,,1990,1974,,201419,301103492,53778553,,173374,256239866,45767656,,28045,44863626,8010897,PDN
HI330A,,1991,1974,,198312,298120051,53244584,,173711,257386844,45972082,,24601,40733207,7272502,PDN
HI330A,,1992,1974,,177311,277590229,49570590,,173856,258863672,46235008,,3455,18726557,3335582,PDN
HI330A,,1993,1974,,177499,275517470,49201960,,174032,259822128,46405727,,3467,15695342,2796233,PDN
HI330A,,1994,1974,,177489,275488776,49196844,,174044,260324803,46495183,,3445,15163973,2701661,PDN
HI330A,,1995,1974,,178624,277073816,49480015,,174782,260946429,46606531,,3842,16127387,2873484,PDN
HI330A,,1996,1974,,180498,282460178,50440316,,175451,262924829,46959228,,5047,19535349,3481088,PDN
HI330A,,1997,1974,,180590,283143074,50561920,,175700,263888581,47130964,,4890,19254493,3430956,PDN
HI330A,,1998,1974,,182026,283550163,50635792,,176392,265325530,47387340,,5634,18224633,3248452,PDN
HI330A,,1999,1974,,180290,296721847,52977772,,176511,266303619,47561497,,3779,30418228,5416275,PDN
HI330A,,2000,1974,,874370,317881414,57436900,,197330,267186967,47739495,,677040,50694447,9697405,PDN
HI330A,,2001,1974,,1390787,329248869,59975995,,754370,281824321,50901046,,636417,47424548,9074949,PDN
HI330A,,2002,1974,,1390787,329248869,59975995,,1071914,287131187,52162873,,318873,42117682,7813122,PDN
HI330A,,2003,1974,,1390790,329294300,59984082,,1177316,288787199,52562939,,213474,40507101,7421143,PDN
HI330A,,2004,1974,,1388151,317509990,57884591,,1189715,289014769,52615830,,198436,28495221,5268761,PDN
HI330A,,2005,1974,,1388151,317509990,57884591,,1189715,289014769,52615830,,198436,28495221,5268761,PDN
HI330A,,2006,1974,,1192436,311062948,56541715,,1189715,289014769,52615830,,2721,22048179,3925885,PDN
HI330A,,2007,1974,,1189715,290092935,52807675,,1189715,289885449,52770756,,0,207486,36919,PDN
HI330A,,2008,1974,,1189715,290095217,52808081,,1189715,290095217,52808081,,0,0,0,PDN
HI330A,,2009,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2010,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2011,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2012,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2013,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2014,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2015,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2016,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2017,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI330A,,2017,1974,,1189715,295395595,53751209,,1189715,295395595,53751209,,0,0,0,PDN
HI334A,,1976,1974,,1000000,342000000,61854093,,0,0,0,,1000000,342000000,61854093,PDN
HI334A,,1977,1974,,4579059,279777140,54361468,,0,0,0,,4579059,279777140,54361468,PDN
HI334A,,1978,1974,,4552598,248756980,48815406,,32571,11731712,2120064,,4520027,237025268,46695342,PDN
HI334A,,1979,1974,,4753598,246248980,48570142,,900262,34431636,7026888,,3853336,211817344,41543254,PDN
HI334A,,1980,1974,,4797569,246446980,48649345,,1889552,56123192,11875885,,2908017,190323788,36773460,PDN
HI334A,,1981,1974,,5060923,264505460,52125951,,2629644,77309748,16385827,,2431279,187195712,35740124,PDN
HI334A,,1982,1974,,5358225,346283460,66974499,,3503658,102297283,21706022,,1854567,243986177,45268477,PDN
HI334A,,1983,1974,,7950388,327428826,66211745,,4339955,122180284,26080219,,3610433,205248542,40131526,PDN
HI334A,,1984,1974,,8118660,327428826,66380017,,5178086,144982578,30975698,,2940574,182446248,35404319,PDN
HI334A,,1985,1974,,8106851,334031971,67543145,,6018916,162874141,35000080,,2087935,171157830,32543065,PDN
HI334A,,1986,1974,,8114053,334031971,67550347,,6876954,171387520,37372954,,1237099,162644451,30177393,PDN
HI334A,,1987,1974,,10663576,264615594,57748201,,7787895,182221445,40211640,,2875681,82394149,17536561,PDN
HI334A,,1988,1974,,10585199,278194534,60086006,,8618074,192371796,42847931,,1967125,85822738,17238075,PDN
HI334A,,1989,1974,,16154081,307200179,70816035,,9356073,206592265,46116263,,6798008,100607914,24699772,PDN
HI334A,,1990,1974,,16887240,346001568,78453355,,10082463,231358243,51249410,,6804777,114643325,27203945,PDN
HI334A,,1991,1974,,16949722,350045531,79235404,,10579549,254073441,55788346,,6370173,95972090,23447058,PDN
HI334A,,1992,1974,,16959915,349859416,79212480,,11077372,272823626,59622501,,5882543,77035790,19589979,PDN
HI334A,,1993,1974,,14144091,353922946,77119704,,11506111,286591947,62501119,,2637980,67330999,14618585,PDN
HI334A,,1994,1974,,13747313,362681999,78281477,,11998472,306204182,66483202,,1748841,56477817,11798275,PDN
HI334A,,1995,1974,,13554536,372673266,79866505,,12369663,320032041,69314866,,1184873,52641225,10551639,PDN
HI334A,,1996,1974,,13560626,402911445,85253054,,12676998,337917723,72804707,,883628,64993722,12448347,PDN
HI334A,,1997,1974,,13610210,409839239,86535341,,12886283,357979117,76583635,,723927,51860122,9951706,PDN
HI334A,,1998,1974,,13412882,401116847,84785986,,13142732,369503466,78890680,,270150,31613381,5895306,PDN
HI334A,,1999,1974,,13949027,398502583,84856960,,13371582,377413326,80526978,,577445,21089257,4329982,PDN
HI334A,,2000,1974,,13949029,398686210,84889636,,13581388,382784607,81692528,,367641,15901603,3197108,PDN
HI334A,,2001,1974,,14171489,394972002,84451205,,13772668,386735385,82586793,,398821,8236617,1864412,PDN
HI334A,,2002,1974,,14172140,394363329,84343551,,13925084,388961093,83135243,,247056,5402236,1208308,PDN
HI334A,,2003,1974,,14365649,396786006,84968141,,14068735,391352136,83704346,,296914,5433870,1263795,PDN
HI334A,,2004,1974,,14365575,396474735,84912681,,14187147,392741958,84070058,,178428,3732777,842623,PDN
HI334A,,2005,1974,,14416732,405184017,86513532,,14282200,393968327,84383326,,134532,11215690,2130206,PDN
HI334A,,2006,1974,,14416936,405185302,86513965,,14370994,397921224,85175482,,45942,7264078,1338483,PDN
HI334A,,2007,1974,,14626385,405893081,86849353,,14454952,401684161,85929002,,171433,4208920,920351,PDN
HI334A,,2008,1974,,14856291,412035290,88172179,,14519903,403194635,86262721,,336388,8840655,1909458,PDN
HI334A,,2009,1974,,14973905,417661464,89290890,,14581412,412516008,87982836,,392493,5145456,1308053,PDN
HI334A,,2010,1974,,14973905,417661464,89290890,,14655190,413662754,88260662,,318715,3998710,1030229,PDN
HI334A,,2011,1974,,14973905,417661464,89290890,,14717215,414675320,88502859,,256690,2986144,788032,PDN
HI334A,,2012,1974,,14810887,415668811,88773309,,14772090,415370568,88681444,,38797,298243,91865,PDN
HI334A,,2013,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI334A,,2014,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI334A,,2015,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI334A,,2016,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI334A,,2017,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI334A,,2017,1974,,14810887,415668811,88773309,,14810887,415668811,88773309,,0,0,0,PDN
HI340A,,1976,1974,,0,140400000,24982206,,0,0,0,,0,140400000,24982206,PDN
HI340A,,1977,1974,,376366,188047330,33836745,,0,0,0,,376366,188047330,33836745,PDN
HI340A,,1978,1974,,376366,188047330,33836745,,0,0,0,,376366,188047330,33836745,PDN
HI340A,,1979,1974,,516462,191047330,34510649,,74767,25880886,4679907,,441695,165166444,29830742,PDN
HI340A,,1980,1974,,605535,217237210,39259843,,140072,50464663,9119549,,465463,166772547,30140294,PDN
HI340A,,1981,1974,,605585,217237210,39259893,,187764,65940262,11920907,,417821,151296948,27338986,PDN
HI340A,,1982,1974,,618935,206804360,37416864,,233980,79826937,14438061,,384955,126977423,22978803,PDN
HI340A,,1983,1974,,618935,207105600,37470465,,257771,87776109,15876296,,361164,119329491,21594169,PDN
HI340A,,1984,1974,,584346,207105600,37435876,,271539,94186875,17030769,,312807,112918725,20405107,PDN
HI340A,,1985,1974,,584776,210881011,38108088,,286273,102220487,18474972,,298503,108660524,19633116,PDN
HI340A,,1986,1974,,607470,213132435,38531391,,299474,108726196,19645772,,307996,104406239,18885619,PDN
HI340A,,1987,1974,,607859,213132435,38531780,,310488,114203566,20631407,,297371,98928869,17900373,PDN
HI340A,,1988,1974,,539188,242692704,43722943,,330158,138402756,24956983,,209030,104289948,18765960,PDN
HI340A,,1989,1974,,521356,246971559,44466473,,348770,149145214,26887064,,172586,97826345,17579409,PDN
HI340A,,1990,1974,,450634,210716722,37944713,,360294,156009461,28119985,,90340,54707261,9824728,PDN
HI340A,,1991,1974,,451363,213899039,38511690,,369826,162273989,29244201,,81537,51625050,9267489,PDN
HI340A,,1992,1974,,451133,213899039,38511460,,377833,167851701,30244684,,73300,46047338,8266776,PDN
HI340A,,1993,1974,,419392,196382435,35362886,,385964,174393006,31416748,,33428,21989429,3946138,PDN
HI340A,,1994,1974,,426905,202667532,36488743,,393586,180724757,32551016,,33319,21942775,3937727,PDN
HI340A,,1995,1974,,433244,211101225,37995740,,400325,190898123,34367963,,32919,20203102,3627777,PDN
HI340A,,1996,1974,,473173,216737794,39038617,,408668,198581870,35743520,,64505,18155924,3295097,PDN
HI340A,,1997,1974,,484396,223687484,40286439,,419093,205115243,36916467,,65303,18572241,3369972,PDN
HI340A,,1998,1974,,464835,231574486,41670260,,427364,211237655,38014135,,37471,20336831,3656125,PDN
HI340A,,1999,1974,,473112,240312899,43233415,,435308,216238657,38911937,,37804,24074242,4321478,PDN
HI340A,,2000,1974,,473112,240312899,43233415,,439737,219837773,39556778,,33375,20475126,3676637,PDN
HI340A,,2001,1974,,499767,288348447,51807320,,450568,237082834,42636126,,49199,51265613,9171194,PDN
HI340A,,2002,1974,,509577,283763670,51001333,,459214,250810237,45087370,,50363,32953433,5913963,PDN
HI340A,,2003,1974,,508479,282277613,50735812,,468557,258893506,46535017,,39922,23384107,4200795,PDN
HI340A,,2004,1974,,518670,296378258,53255015,,478823,264574242,47556090,,39847,31804016,5698925,PDN
HI340A,,2005,1974,,513204,291342142,52353443,,484314,268535027,48266347,,28890,22807115,4087096,PDN
HI340A,,2006,1974,,514037,288882082,51916543,,487767,271653241,48824643,,26270,17228841,3091900,PDN
HI340A,,2007,1974,,494963,278623355,50072072,,489063,274032821,49249351,,5900,4590534,822721,PDN
HI340A,,2008,1974,,498095,280237862,50362483,,489816,275321186,49479351,,8279,4916676,883132,PDN
HI340A,,2009,1974,,496722,283508871,50943141,,491046,280860819,50466282,,5676,2648052,476861,PDN
HI340A,,2010,1974,,493985,282335582,50731634,,492377,281517135,50584395,,1608,818447,147239,PDN
HI340A,,2011,1974,,493985,282335582,50731634,,493244,281998398,50670896,,741,337184,60738,PDN
HI340A,,2012,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2013,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2014,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2015,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2016,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2017,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI340A,,2017,1974,,493985,282335582,50731634,,493985,282335582,50731634,,0,0,0,PDN
HI341A,,1978,1975,,15000,15000000,2684039,,0,0,0,,15000,15000000,2684039,PDP
HI341A,,1979,1975,,0,80000000,14234875,,0,0,0,,0,80000000,14234875,PDP
HI341A,,1980,1975,,1600000,80000000,15834875,,0,0,0,,1600000,80000000,15834875,PDP
HI341A,,1981,1975,,1600000,80000000,15834875,,99,3344551,595215,,1599901,76655449,15239660,PDP
HI341A,,1982,1975,,28872,33639599,6014566,,396,9335973,1661601,,28476,24303626,4352965,PDP
HI341A,,1983,1975,,19584,31621335,5646156,,481,12583525,2239542,,19103,19037810,3406614,PDP
HI341A,,1984,1975,,18410,37709621,6728307,,496,15930857,2835168,,17914,21778764,3893139,PDP
HI341A,,1985,1975,,42794,41023162,7342289,,626,16965977,3019483,,42168,24057185,4322806,PDP
HI341A,,1986,1975,,756,24245816,4314958,,629,17426810,3101485,,127,6819006,1213473,PDP
HI341A,,1987,1975,,756,24245816,4314958,,642,17792104,3166497,,114,6453712,1148461,PDP
HI341A,,1988,1975,,727,26033391,4633003,,642,18426917,3279453,,85,7606474,1353550,PDP
HI341A,,1989,1975,,886,29031732,5166675,,691,19272215,3429911,,195,9759517,1736764,PDP
HI341A,,1990,1975,,774,30352698,5401610,,691,20717598,3687096,,83,9635100,1714514,PDP
HI341A,,1991,1975,,766,28086732,4998405,,691,21353192,3800191,,75,6733540,1198214,PDP
HI341A,,1992,1975,,766,28086732,4998405,,691,21913483,3899887,,75,6173249,1098518,PDP
HI341A,,1993,1975,,766,28086732,4998405,,691,22008858,3916858,,75,6077874,1081547,PDP
HI341A,,1994,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,1995,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,1996,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,1997,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,1998,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,1999,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2000,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2001,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2002,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2003,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2004,1975,,691,22012148,3917443,,691,22012148,3917443,,0,0,0,PDP
HI341A,,2005,1975,,5788,32409172,5772545,,691,22012148,3917443,,5097,10397024,1855102,PDP
HI341A,,2006,1975,,5788,32409172,5772545,,1806,24799736,4414570,,3982,7609436,1357975,PDP
HI341A,,2007,1975,,2314,40879144,7276183,,2060,31575250,5620432,,254,9303894,1655751,PDP
HI341A,,2008,1975,,3115,50310793,8955213,,2178,35510902,6320844,,937,14799891,2634369,PDP
HI341A,,2009,1975,,3115,51316209,9134113,,2533,39662294,7059881,,582,11653915,2074233,PDP
HI341A,,2010,1975,,3115,51316209,9134113,,2650,42269913,7523987,,465,9046296,1610126,PDP
HI341A,,2011,1975,,3115,51316209,9134113,,2675,44271431,7880154,,440,7044778,1253960,PDP
HI341A,,2012,1975,,3115,51316209,9134113,,2681,45796575,8151538,,434,5519634,982575,PDP
HI341A,,2013,1975,,2746,51899954,9237613,,2705,47210284,8403111,,41,4689670,834502,PDP
HI341A,,2014,1975,,2746,51899954,9237613,,2710,48340950,8604302,,36,3559004,633310,PDP
HI341A,,2015,1975,,2746,51899954,9237613,,2710,49068440,8733749,,36,2831514,503864,PDP
HI341A,,2016,1975,,2713,51296288,9130166,,2710,49783637,8861008,,3,1512651,269158,PDP
HI341A,,2017,1975,,2713,51296288,9130166,,2710,50596610,9005666,,3,699678,124501,PDP
HI341A,,2017,1975,,2713,51296288,9130166,,2710,50596610,9005666,,3,699678,124501,PDP
HI343A,,1978,1974,,15000,261578876,46559284,,0,44741252,7961077,,15000,216837624,38598207,PDN
HI343A,,1979,1974,,0,371423610,66089610,,0,148948740,26503335,,0,222474870,39586275,PDN
HI343A,,1980,1974,,0,411502226,73221037,,0,225162644,40064527,,0,186339582,33156510,PDN
HI343A,,1981,1974,,0,411502226,73221037,,0,273370033,48642355,,0,138132193,24578682,PDN
HI343A,,1982,1974,,25,411502226,73221062,,9,293315995,52191467,,16,118186231,21029595,PDN
HI343A,,1983,1974,,25,411502226,73221062,,9,305143355,54295980,,16,106358871,18925082,PDN
HI343A,,1984,1974,,25,411502226,73221062,,9,312619047,55626174,,16,98883179,17594888,PDN
HI343A,,1985,1974,,25,411502226,73221062,,9,318328088,56642018,,16,93174138,16579044,PDN
HI343A,,1986,1974,,25,411502226,73221062,,9,319128519,56784443,,16,92373707,16436619,PDN
HI343A,,1987,1974,,9,332288002,59125988,,9,319190390,56795452,,0,13097612,2330536,PDN
HI343A,,1988,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1989,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1990,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1991,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1992,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1993,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1994,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1995,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1996,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1997,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1998,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,1999,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,2000,1974,,9,319190390,56795452,,9,319190390,56795452,,0,0,0,PDN
HI343A,,2001,1974,,9,331673328,59016615,,9,319190390,56795452,,0,12482938,2221163,PDN
HI343A,,2002,1974,,9,331670446,59016103,,9,319190390,56795452,,0,12480056,2220651,PDN
HI343A,,2003,1974,,9,331670446,59016103,,9,319190390,56795452,,0,12480056,2220651,PDN
HI343A,,2004,1974,,9,331670446,59016103,,9,319190390,56795452,,0,12480056,2220651,PDN
HI343A,,2005,1974,,9,340053134,60507685,,9,319928930,56926865,,0,20124204,3580820,PDN
HI343A,,2006,1974,,9,340053134,60507685,,9,323245662,57517031,,0,16807472,2990654,PDN
HI343A,,2007,1974,,9,327573078,58287034,,9,324883699,57808496,,0,2689379,478538,PDN
HI343A,,2008,1974,,9,325441887,57907818,,9,325349001,57891290,,0,92886,16528,PDN
HI343A,,2009,1974,,9,331834332,59045264,,9,331834332,59045264,,0,0,0,PDN
HI343A,,2010,1974,,9,331834332,59045264,,9,331834332,59045264,,0,0,0,PDN
HI343A,,2011,1974,,9,331834332,59045264,,9,331834332,59045264,,0,0,0,PDN
