FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
SP052,,2012,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2013,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2014,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2015,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2016,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2017,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP052,,2018,1974,,"1,805,477","83,087,779","16,589,780",,"1,805,477","83,087,779","16,589,780",,0,0,0,
SP054,,1975,1968,,"10,000,000","75,000,000","23,345,196",,"3,644,115","27,076,552","8,462,007",,"6,355,885","47,923,448","14,883,189",
SP054,,1976,1968,,"10,000,000","75,000,000","23,345,196",,"4,149,879","33,122,139","10,043,498",,"5,850,121","41,877,861","13,301,698",
SP054,,1977,1968,,"6,307,815","83,476,067","21,161,208",,"3,705,954","40,419,774","10,898,085",,"2,601,861","43,056,293","10,263,123",
SP054,,1978,1968,,"6,911,627","85,765,748","22,172,436",,"3,982,908","45,750,709","12,123,604",,"2,928,719","40,015,039","10,048,832",
SP054,,1979,1968,,"6,905,433","85,765,748","22,166,242",,"4,146,390","50,895,766","13,202,576",,"2,759,043","34,869,982","8,963,666",
SP054,,1980,1968,,"5,702,694","82,308,503","20,348,335",,"4,950,165","53,752,700","14,514,702",,"752,529","28,555,803","5,833,633",
SP054,,1981,1968,,"5,883,371","82,415,103","20,547,980",,"5,064,896","58,462,244","15,467,431",,"818,475","23,952,859","5,080,549",
SP054,,1982,1968,,"6,032,748","82,429,369","20,699,896",,"5,160,069","60,918,843","15,999,721",,"872,679","21,510,526","4,700,175",
SP054,,1983,1968,,"7,636,865","87,535,690","23,212,611",,"5,260,296","67,297,826","17,234,998",,"2,376,569","20,237,864","5,977,613",
SP054,,1984,1968,,"6,745,526","136,537,219","31,040,405",,"5,324,709","77,987,393","19,201,469",,"1,420,817","58,549,826","11,838,936",
SP054,,1985,1968,,"6,745,526","136,537,219","31,040,405",,"5,368,334","81,158,876","19,809,415",,"1,377,192","55,378,343","11,230,990",
SP054,,1986,1968,,"6,745,780","138,830,947","31,448,795",,"5,436,014","84,730,967","20,512,699",,"1,309,766","54,099,980","10,936,096",
SP054,,1987,1968,,"6,745,654","138,830,947","31,448,669",,"5,447,811","86,974,935","20,923,778",,"1,297,843","51,856,012","10,524,891",
SP054,,1988,1968,,"6,745,654","142,011,088","32,014,531",,"5,447,811","93,171,408","22,026,353",,"1,297,843","48,839,680","9,988,178",
SP054,,1989,1968,,"6,745,654","142,011,088","32,014,531",,"5,447,811","103,021,761","23,779,085",,"1,297,843","38,989,327","8,235,446",
SP054,,1990,1968,,"6,751,333","144,209,971","32,411,470",,"5,451,405","111,747,933","25,335,379",,"1,299,928","32,462,038","7,076,091",
SP054,,1991,1968,,"5,464,643","146,356,066","31,506,648",,"5,454,239","120,180,093","26,838,597",,"10,404","26,175,973","4,668,051",
SP054,,1992,1968,,"5,469,062","146,356,066","31,511,067",,"5,456,675","127,584,704","28,158,580",,"12,387","18,771,362","3,352,487",
SP054,,1993,1968,,"5,471,646","147,647,847","31,743,505",,"5,460,376","134,429,882","29,380,284",,"11,270","13,217,965","2,363,221",
SP054,,1994,1968,,"5,559,278","157,087,500","33,510,790",,"5,489,648","146,086,130","31,483,621",,"69,630","11,001,370","2,027,169",
SP054,,1995,1968,,"6,217,719","172,598,992","36,929,283",,"5,508,188","153,273,488","32,781,051",,"709,531","19,325,504","4,148,232",
SP054,,1996,1968,,"5,647,897","161,026,975","34,300,384",,"5,563,255","155,114,155","33,163,638",,"84,642","5,912,820","1,136,746",
SP054,,1997,1968,,"5,647,894","160,631,542","34,230,019",,"5,579,109","155,754,244","33,293,387",,"68,785","4,877,298","936,632",
SP054,,1998,1968,,"5,647,894","160,631,542","34,230,019",,"5,585,633","156,226,167","33,383,883",,"62,261","4,405,375","846,136",
SP054,,1999,1968,,"5,585,938","157,662,812","33,639,819",,"5,585,633","156,226,167","33,383,883",,305,"1,436,645","255,936",
SP054,,2000,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2001,1968,,"5,668,933","157,880,733","33,761,590",,"5,585,633","156,226,167","33,383,883",,"83,300","1,654,566","377,707",
SP054,,2002,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2003,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2004,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2005,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2006,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2007,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2008,1968,,"5,585,633","156,226,167","33,383,883",,"5,585,633","156,226,167","33,383,883",,0,0,0,
SP054,,2009,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2010,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2011,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2012,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2013,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2014,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2015,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2016,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2017,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP054,,2018,1968,,"5,585,633","159,354,915","33,940,599",,"5,585,633","159,354,915","33,940,599",,0,0,0,
SP061,,1975,1967,,"110,000,000","99,990,000","127,791,815",,"20,826,764","25,546,870","25,372,470",,"89,173,236","74,443,130","102,419,345",
SP061,,1976,1967,,"110,000,000","99,990,000","127,791,815",,"29,811,002","37,543,371","36,491,317",,"80,188,998","62,446,629","91,300,498",
SP061,,1977,1967,,"110,000,000","99,990,000","127,791,815",,"43,101,414","52,798,028","52,496,081",,"66,898,586","47,191,972","75,295,734",
SP061,,1978,1967,,"297,933,427","312,600,943","353,556,371",,"54,097,956","68,174,633","66,228,674",,"243,835,471","244,426,310","287,327,697",
SP061,,1979,1967,,"174,718,805","190,807,855","208,670,381",,"63,884,378","80,276,475","78,168,448",,"110,834,427","110,531,380","130,501,933",
SP061,,1980,1967,,"182,399,867","202,260,456","218,389,272",,"76,128,147","94,071,972","92,866,932",,"106,271,720","108,188,484","125,522,340",
SP061,,1981,1967,,"183,431,805","203,156,455","219,580,640",,"89,057,771","104,954,192","107,732,894",,"94,374,034","98,202,263","111,847,746",
SP061,,1982,1967,,"184,535,830","206,958,276","221,361,146",,"102,090,775","118,079,816","123,101,418",,"82,445,055","88,878,460","98,259,728",
SP061,,1983,1967,,"225,793,913","286,833,544","276,831,910",,"112,583,152","130,077,476","135,728,610",,"113,210,761","156,756,068","141,103,300",
SP061,,1984,1967,,"244,130,846","311,485,641","299,555,337",,"125,154,072","145,167,873","150,984,654",,"118,976,774","166,317,768","148,570,683",
SP061,,1985,1967,,"258,326,589","345,386,797","319,783,314",,"137,134,530","162,124,885","165,982,374",,"121,192,059","183,261,912","153,800,940",
SP061,,1986,1967,,"275,123,154","366,359,259","340,311,634",,"148,121,067","182,889,137","180,663,618",,"127,002,087","183,470,122","159,648,016",
SP061,,1987,1967,,"219,658,868","282,829,249","269,984,357",,"157,011,393","200,296,070","192,651,263",,"62,647,475","82,533,179","77,333,094",
SP061,,1988,1967,,"231,212,564","304,584,503","285,409,095",,"164,970,155","215,892,909","203,385,263",,"66,242,409","88,691,594","82,023,832",
SP061,,1989,1967,,"232,214,127","305,423,529","286,559,951",,"169,934,759","224,537,682","209,888,083",,"62,279,368","80,885,847","76,671,868",
SP061,,1990,1967,,"210,330,110","279,796,103","260,115,893",,"174,805,662","231,450,323","215,988,993",,"35,524,448","48,345,780","44,126,900",
SP061,,1991,1967,,"215,858,864","293,334,049","268,053,535",,"182,302,625","248,691,387","226,553,761",,"33,556,239","44,642,662","41,499,774",
SP061,,1992,1967,,"239,858,203","387,933,739","308,885,559",,"185,297,062","254,565,063","230,593,337",,"54,561,141","133,368,676","78,292,222",
SP061,,1993,1967,,"234,590,561","350,715,299","296,995,418",,"186,599,290","254,984,215","231,970,147",,"47,991,271","95,731,084","65,025,271",
SP061,,1994,1967,,"246,287,669","426,592,070","322,193,731",,"204,482,586","348,755,995","266,538,813",,"41,805,083","77,836,075","55,654,918",
SP061,,1995,1967,,"273,963,038","480,506,062","359,462,337",,"211,163,679","379,303,253","278,655,361",,"62,799,359","101,202,809","80,806,976",
SP061,,1996,1967,,"245,719,487","483,908,619","331,824,223",,"219,013,196","398,353,030","289,894,518",,"26,706,291","85,555,589","41,929,705",
SP061,,1997,1967,,"250,447,581","473,200,099","334,646,887",,"226,884,306","420,887,596","301,775,337",,"23,563,275","52,312,503","32,871,550",
SP061,,1998,1967,,"254,331,405","482,010,756","340,098,443",,"233,755,150","438,798,147","311,833,112",,"20,576,255","43,212,609","28,265,331",
SP061,,1999,1967,,"254,572,829","486,800,222","341,192,086",,"239,538,026","456,295,152","320,729,334",,"15,034,803","30,505,070","20,462,752",
SP061,,2000,1967,,"259,509,259","507,833,983","349,871,178",,"244,846,438","472,944,328","329,000,233",,"14,662,821","34,889,655","20,870,945",
SP061,,2001,1967,,"264,826,789","514,392,972","356,355,788",,"248,721,338","483,443,452","334,743,305",,"16,105,451","30,949,520","21,612,483",
SP061,,2002,1967,,"263,123,454","507,100,709","353,354,897",,"251,582,456","489,641,686","338,707,311",,"11,540,998","17,459,023","14,647,586",
SP061,,2003,1967,,"263,862,995","517,816,994","356,001,250",,"254,501,134","495,738,754","342,710,877",,"9,361,861","22,078,240","13,290,373",
SP061,,2004,1967,,"263,248,965","508,182,682","353,672,930",,"257,231,914","501,451,545","346,458,168",,"6,017,051","6,731,137","7,214,762",
SP061,,2005,1967,,"264,151,599","509,411,229","354,794,167",,"258,143,315","502,495,007","347,555,238",,"6,008,284","6,916,222","7,238,929",
SP061,,2006,1967,,"267,261,423","515,356,342","358,961,840",,"259,520,640","505,113,530","349,398,492",,"7,740,783","10,242,812","9,563,348",
SP061,,2007,1967,,"269,626,002","517,928,363","361,784,074",,"261,553,276","507,862,556","351,920,279",,"8,072,726","10,065,807","9,863,795",
SP061,,2008,1967,,"284,054,799","525,412,761","377,544,614",,"263,176,149","510,156,491","353,951,325",,"20,878,650","15,256,270","23,593,289",
SP061,,2009,1967,,"285,223,613","534,363,704","380,306,118",,"264,600,287","520,778,065","357,265,426",,"20,623,326","13,585,639","23,040,700",
SP061,,2010,1967,,"273,772,885","531,867,382","368,411,210",,"265,846,881","522,459,620","358,811,228",,"7,926,004","9,407,762","9,599,987",
SP061,,2011,1967,,"274,666,401","532,541,547","369,424,682",,"267,083,250","523,992,928","360,320,431",,"7,583,151","8,548,619","9,104,260",
SP061,,2012,1967,,"274,537,472","532,527,212","369,293,203",,"268,238,398","525,484,010","361,740,892",,"6,299,074","7,043,202","7,552,318",
SP061,,2013,1967,,"273,913,613","531,108,983","368,416,989",,"269,238,800","526,798,147","362,975,124",,"4,674,813","4,310,836","5,441,870",
SP061,,2014,1967,,"274,544,471","531,417,061","369,102,667",,"270,082,631","527,654,979","363,971,417",,"4,461,840","3,762,082","5,131,252",
SP061,,2015,1967,,"281,061,813","549,376,431","378,815,628",,"270,980,680","528,930,026","365,096,347",,"10,081,133","20,446,405","13,719,287",
SP061,,2016,1967,,"275,675,444","532,494,586","370,425,372",,"271,733,255","529,058,763","365,871,825",,"3,942,189","3,435,823","4,553,548",
SP061,,2017,1967,,"276,081,539","532,979,500","370,917,752",,"272,240,975","529,332,430","366,428,240",,"3,840,564","3,647,070","4,489,511",
SP061,,2018,1967,,"276,336,843","533,663,718","371,294,802",,"272,669,848","529,636,367","366,911,192",,"3,666,995","4,027,351","4,383,608",
SP062,,1975,1965,,"125,000,000","150,000,000","151,690,391",,"53,593,373","71,132,186","66,250,346",,"71,406,627","78,867,814","85,440,045",
SP062,,1976,1965,,"125,000,000","150,000,000","151,690,391",,"57,550,562","77,371,331","71,317,703",,"67,449,438","72,628,669","80,372,688",
SP062,,1977,1965,,"90,000,000","119,990,000","111,350,534",,"65,589,206","84,111,321","80,555,633",,"24,410,794","35,878,679","30,794,901",
SP062,,1978,1965,,"90,000,000","119,990,000","111,350,534",,"72,388,092","93,455,001","89,017,096",,"17,611,908","26,534,999","22,333,438",
SP062,,1979,1965,,"98,157,093","128,727,986","121,062,429",,"80,258,206","106,088,148","99,135,101",,"17,898,887","22,639,838","21,927,328",
SP062,,1980,1965,,"98,422,641","130,187,562","121,587,688",,"82,228,833","108,409,938","101,518,858",,"16,193,808","21,777,624","20,068,830",
SP062,,1981,1965,,"97,940,638","130,393,130","121,142,263",,"86,286,141","112,895,375","106,374,286",,"11,654,497","17,497,755","14,767,977",
SP062,,1982,1965,,"105,769,920","175,583,446","137,012,526",,"90,365,777","117,923,204","111,348,554",,"15,404,143","57,660,242","25,663,972",
SP062,,1983,1965,,"115,348,218","196,143,858","150,249,260",,"94,047,468","121,395,408","115,648,074",,"21,300,750","74,748,450","34,601,186",
SP062,,1984,1965,,"121,953,848","204,922,393","158,416,907",,"97,622,944","125,340,473","119,925,519",,"24,330,904","79,581,920","38,491,388",
SP062,,1985,1965,,"129,983,377","214,728,237","168,191,248",,"99,992,918","129,080,886","122,961,047",,"29,990,459","85,647,351","45,230,201",
SP062,,1986,1965,,"137,934,662","187,846,535","171,359,312",,"102,355,646","132,822,006","125,989,455",,"35,579,016","55,024,529","45,369,857",
SP062,,1987,1965,,"146,010,851","207,714,857","182,970,790",,"105,567,622","137,426,649","130,020,762",,"40,443,229","70,288,208","52,950,028",
SP062,,1988,1965,,"143,409,816","206,953,574","180,234,295",,"108,743,701","142,273,734","134,059,312",,"34,666,115","64,679,840","46,174,983",
SP062,,1989,1965,,"133,802,812","191,854,841","167,940,684",,"112,669,438","148,468,212","139,087,269",,"21,133,374","43,386,629","28,853,415",
SP062,,1990,1965,,"129,665,633","172,074,664","160,283,901",,"116,623,787","153,892,978","144,006,879",,"13,041,846","18,181,686","16,277,022",
SP062,,1991,1965,,"132,375,768","181,218,066","164,620,975",,"119,986,084","160,092,395","148,472,275",,"12,389,684","21,125,671","16,148,700",
SP062,,1992,1965,,"135,914,595","187,478,732","169,273,800",,"123,285,812","165,829,480","152,792,837",,"12,628,783","21,649,252","16,480,963",
SP062,,1993,1965,,"143,952,385","218,519,834","182,834,918",,"126,899,210","174,000,341","157,860,125",,"17,053,175","44,519,493","24,974,793",
SP062,,1994,1965,,"148,109,989","223,504,573","187,879,486",,"130,062,203","180,740,742","162,222,477",,"18,047,786","42,763,831","25,657,009",
SP062,,1995,1965,,"156,513,579","233,203,461","198,008,857",,"134,161,223","188,343,639","167,674,326",,"22,352,356","44,859,822","30,334,531",
SP062,,1996,1965,,"150,179,694","223,966,171","190,031,326",,"137,459,940","195,411,838","172,230,730",,"12,719,754","28,554,333","17,800,596",
SP062,,1997,1965,,"150,383,878","219,858,682","189,504,640",,"140,181,609","201,081,913","175,961,309",,"10,202,269","18,776,769","13,543,331",
SP062,,1998,1965,,"151,454,463","224,775,219","191,450,054",,"143,021,320","206,908,507","179,837,780",,"8,433,143","17,866,712","11,612,274",
SP062,,1999,1965,,"152,795,374","227,828,433","193,334,241",,"145,561,777","214,078,216","183,653,986",,"7,233,597","13,750,217","9,680,255",
SP062,,2000,1965,,"156,094,766","239,053,154","198,630,914",,"148,179,183","219,788,927","187,287,533",,"7,915,583","19,264,227","11,343,381",
SP062,,2001,1965,,"159,121,866","245,015,497","202,718,929",,"150,756,280","224,417,481","190,688,216",,"8,365,586","20,598,016","12,030,713",
SP062,,2002,1965,,"160,331,959","242,203,877","203,428,734",,"152,916,309","229,026,993","193,668,443",,"7,415,650","13,176,884","9,760,291",
SP062,,2003,1965,,"161,400,210","243,477,484","204,723,606",,"154,766,809","232,206,947","196,084,771",,"6,633,401","11,270,537","8,638,835",
SP062,,2004,1965,,"160,791,681","242,940,659","204,019,556",,"155,859,546","234,926,484","197,661,411",,"4,932,135","8,014,175","6,358,145",
SP062,,2005,1965,,"160,054,749","242,675,708","203,235,480",,"156,301,518","236,155,356","198,322,044",,"3,753,231","6,520,352","4,913,436",
SP062,,2006,1965,,"160,122,527","242,811,210","203,327,369",,"156,527,057","236,711,904","198,646,613",,"3,595,470","6,099,306","4,680,756",
SP062,,2007,1965,,"161,433,576","244,250,148","204,894,456",,"157,359,174","238,226,857","199,748,294",,"4,074,402","6,023,291","5,146,162",
SP062,,2008,1965,,"169,050,850","247,618,740","213,111,124",,"158,350,085","239,194,644","200,911,410",,"10,700,765","8,424,096","12,199,714",
SP062,,2009,1965,,"164,623,338","251,047,413","209,293,696",,"159,695,248","244,546,988","203,208,950",,"4,928,090","6,500,425","6,084,750",
SP062,,2010,1965,,"165,424,403","252,442,513","210,343,000",,"160,533,355","245,635,942","204,240,819",,"4,891,048","6,806,571","6,102,180",
SP062,,2011,1965,,"166,239,424","253,315,520","211,313,360",,"161,582,060","246,768,562","205,491,057",,"4,657,364","6,546,958","5,822,306",
SP062,,2012,1965,,"166,263,561","253,348,156","211,343,303",,"162,443,252","247,666,846","206,512,092",,"3,820,309","5,681,310","4,831,220",
SP062,,2013,1965,,"165,929,376","253,050,849","210,956,216",,"163,242,620","248,614,770","207,480,123",,"2,686,756","4,436,079","3,476,093",
SP062,,2014,1965,,"167,034,209","254,326,314","212,288,002",,"164,034,432","249,684,610","208,462,300",,"2,999,777","4,641,704","3,825,705",
SP062,,2015,1965,,"167,965,550","256,065,037","213,528,726",,"164,980,515","250,998,056","209,642,093",,"2,985,035","5,066,981","3,886,632",
SP062,,2016,1965,,"168,009,863","256,278,255","213,610,976",,"165,805,473","252,322,775","210,702,766",,"2,204,390","3,955,480","2,908,212",
SP062,,2017,1965,,"169,146,853","257,354,805","214,939,524",,"166,359,634","252,988,141","211,375,316",,"2,787,219","4,366,664","3,564,208",
SP062,,2018,1965,,"168,877,232","257,297,040","214,659,622",,"166,861,338","253,513,381","211,970,481",,"2,015,894","3,783,659","2,689,142",
SP065,,1975,1967,,"75,948,022","84,926,824","91,059,557",,"58,995,666","44,584,777","66,928,900",,"16,952,356","40,342,047","24,130,657",
SP065,,1976,1967,,"93,583,244","97,546,344","110,940,245",,"60,922,761","48,759,131","69,598,763",,"32,660,483","48,787,213","41,341,482",
SP065,,1977,1967,,"97,972,141","108,964,805","117,360,896",,"67,124,207","55,059,252","76,921,227",,"30,847,934","53,905,553","40,439,669",
SP065,,1978,1967,,"99,073,541","109,741,487","118,600,496",,"71,532,698","59,810,269","82,175,095",,"27,540,843","49,931,218","36,425,401",
SP065,,1979,1967,,"96,363,599","109,514,653","115,850,192",,"72,579,291","63,391,134","83,858,852",,"23,784,308","46,123,519","31,991,340",
SP065,,1980,1967,,"98,263,249","111,136,110","118,038,358",,"76,003,380","67,554,060","88,023,675",,"22,259,869","43,582,050","30,014,683",
SP065,,1981,1967,,"99,788,745","113,326,747","119,953,647",,"79,493,639","73,522,727","92,575,975",,"20,295,106","39,804,020","27,377,672",
SP065,,1982,1967,,"101,663,326","114,953,159","122,117,625",,"82,273,877","77,429,254","96,051,324",,"19,389,449","37,523,905","26,066,301",
SP065,,1983,1967,,"103,054,448","117,286,920","123,924,007",,"84,733,041","81,551,930","99,244,061",,"18,321,407","35,734,990","24,679,946",
SP065,,1984,1967,,"103,665,327","117,494,904","124,571,894",,"87,025,501","84,833,577","102,120,444",,"16,639,826","32,661,327","22,451,450",
SP065,,1985,1967,,"107,664,382","120,869,064","129,171,333",,"88,773,828","86,317,553","104,132,823",,"18,890,554","34,551,511","25,038,510",
SP065,,1986,1967,,"123,607,202","123,867,055","145,647,603",,"92,154,235","88,787,683","107,952,755",,"31,452,967","35,079,372","37,694,848",
SP065,,1987,1967,,"118,122,609","123,012,746","140,010,998",,"96,182,937","92,206,791","112,589,839",,"21,939,672","30,805,955","27,421,159",
SP065,,1988,1967,,"125,543,872","129,893,911","148,656,668",,"100,354,914","95,798,140","117,400,846",,"25,188,958","34,095,771","31,255,822",
SP065,,1989,1967,,"120,798,552","117,037,909","141,623,803",,"103,357,655","98,051,644","120,804,567",,"17,440,897","18,986,265","20,819,236",
SP065,,1990,1967,,"120,798,552","117,037,909","141,623,803",,"105,402,240","99,562,728","123,118,028",,"15,396,312","17,475,181","18,505,775",
SP065,,1991,1967,,"121,179,436","117,350,562","142,060,319",,"108,406,323","101,519,152","126,470,229",,"12,773,113","15,831,410","15,590,090",
SP065,,1992,1967,,"121,865,873","119,774,853","143,178,124",,"110,571,844","103,378,873","128,966,661",,"11,294,029","16,395,980","14,211,463",
SP065,,1993,1967,,"124,257,030","118,184,953","145,286,381",,"113,266,263","105,360,743","132,013,726",,"10,990,767","12,824,210","13,272,655",
SP065,,1994,1967,,"125,926,919","119,488,690","147,188,252",,"115,286,390","107,253,997","134,370,731",,"10,640,529","12,234,693","12,817,521",
SP065,,1995,1967,,"131,134,644","152,576,364","158,283,463",,"117,107,771","109,455,094","136,583,766",,"14,026,873","43,121,270","21,699,697",
SP065,,1996,1967,,"124,040,526","122,948,272","145,917,443",,"118,453,428","112,142,407","138,407,593",,"5,587,098","10,805,865","7,509,850",
SP065,,1997,1967,,"124,092,105","123,541,579","146,074,592",,"119,900,568","115,784,438","140,502,781",,"4,191,537","7,757,141","5,571,811",
SP065,,1998,1967,,"124,351,887","124,449,163","146,495,866",,"121,185,175","119,113,049","142,379,668",,"3,166,712","5,336,114","4,116,198",
SP065,,1999,1967,,"124,637,048","126,223,411","147,096,730",,"122,368,533","121,929,116","144,064,105",,"2,268,515","4,294,295","3,032,625",
SP065,,2000,1967,,"129,471,712","141,996,876","154,738,060",,"123,697,334","124,708,980","145,887,544",,"5,774,378","17,287,896","8,850,516",
SP065,,2001,1967,,"129,042,981","136,505,224","153,332,167",,"124,968,560","126,971,510","147,561,355",,"4,074,421","9,533,714","5,770,812",
SP065,,2002,1967,,"129,601,027","136,680,053","153,921,321",,"125,993,704","128,584,740","148,873,551",,"3,607,323","8,095,313","5,047,770",
SP065,,2003,1967,,"129,685,128","137,024,035","154,066,629",,"126,844,479","129,746,250","149,931,000",,"2,840,649","7,277,785","4,135,629",
SP065,,2004,1967,,"128,671,262","132,213,814","152,196,852",,"127,299,091","130,293,704","150,483,024",,"1,372,171","1,920,110","1,713,828",
SP065,,2005,1967,,"128,771,832","132,294,565","152,311,790",,"127,311,011","130,298,280","150,495,758",,"1,460,821","1,996,285","1,816,032",
SP065,,2006,1967,,"128,808,265","132,307,996","152,350,613",,"127,387,258","130,298,280","150,572,005",,"1,421,007","2,009,716","1,778,608",
SP065,,2007,1967,,"129,098,550","132,072,033","152,598,912",,"128,074,507","131,018,183","151,387,351",,"1,024,043","1,053,850","1,211,561",
SP065,,2008,1967,,"130,998,345","134,560,491","154,941,493",,"128,512,025","131,445,049","151,900,824",,"2,486,320","3,115,442","3,040,669",
SP065,,2009,1967,,"130,646,889","135,318,326","154,724,883",,"129,054,127","134,288,047","152,948,797",,"1,592,762","1,030,279","1,776,085",
SP065,,2010,1967,,"133,057,374","138,404,094","157,684,437",,"129,525,272","134,586,876","153,473,114",,"3,532,102","3,817,218","4,211,322",
SP065,,2011,1967,,"133,226,111","138,454,292","157,862,105",,"130,205,965","135,127,703","154,250,040",,"3,020,146","3,326,589","3,612,065",
SP065,,2012,1967,,"133,252,932","138,482,461","157,893,939",,"130,780,228","135,615,209","154,911,047",,"2,472,704","2,867,252","2,982,893",
SP065,,2013,1967,,"131,875,528","136,361,460","156,139,132",,"131,263,688","135,951,118","155,454,276",,"611,840","410,342","684,857",
SP065,,2014,1967,,"132,375,313","136,677,911","156,695,225",,"131,620,630","136,172,248","155,850,567",,"754,683","505,663","844,660",
SP065,,2015,1967,,"133,072,957","140,782,451","158,123,216",,"132,110,741","138,953,380","156,835,539",,"962,216","1,829,071","1,287,675",
SP065,,2016,1967,,"132,961,159","141,333,125","158,109,403",,"132,590,522","140,582,042","157,605,121",,"370,637","751,083","504,281",
SP065,,2017,1967,,"133,598,321","142,219,037","158,904,201",,"133,039,303","141,224,140","158,168,154",,"559,018","994,897","736,047",
SP065,,2018,1967,,"134,182,830","142,525,648","159,543,266",,"133,551,099","141,659,321","158,757,384",,"631,731","866,327","785,883",
SP072,,1994,1976,,"1,302","13,018,056","2,317,682",,0,0,0,,"1,302","13,018,056","2,317,682",
SP072,,1995,1976,,"1,302","13,018,056","2,317,682",,0,0,0,,"1,302","13,018,056","2,317,682",
SP072,,1996,1976,,"4,642","17,077,449","3,043,334",,477,"3,358,291","598,038",,"4,165","13,719,158","2,445,296",
SP072,,1997,1976,,"6,090","20,945,095","3,732,975",,"2,477","11,471,590","2,043,685",,"3,613","9,473,505","1,689,290",
SP072,,1998,1976,,"5,889","23,238,330","4,140,823",,"2,831","16,861,979","3,003,183",,"3,058","6,376,351","1,137,640",
SP072,,1999,1976,,"5,889","23,238,330","4,140,823",,"2,892","17,942,868","3,195,573",,"2,997","5,295,462","945,250",
SP072,,2000,1976,,"5,500","21,341,324","3,802,889",,"2,892","18,291,675","3,257,638",,"2,608","3,049,649","545,251",
SP072,,2001,1976,,"784,564","23,775,550","5,015,089",,"2,892","18,556,752","3,304,805",,"781,672","5,218,798","1,710,284",
SP072,,2002,1976,,"784,373","23,330,128","4,935,641",,"2,892","19,071,778","3,396,447",,"781,481","4,258,350","1,539,194",
SP072,,2003,1976,,"784,346","22,717,688","4,826,639",,"2,892","19,722,222","3,512,184",,"781,454","2,995,466","1,314,455",
SP072,,2004,1976,,"784,346","22,688,306","4,821,411",,"2,892","19,797,382","3,525,558",,"781,454","2,890,924","1,295,853",
SP072,,2005,1976,,"2,892","19,797,382","3,525,558",,"2,892","19,797,382","3,525,558",,0,0,0,
SP072,,2006,1976,,"2,892","19,797,382","3,525,558",,"2,892","19,797,382","3,525,558",,0,0,0,
SP072,,2007,1976,,"2,892","19,797,382","3,525,558",,"2,892","19,797,382","3,525,558",,0,0,0,
SP072,,2008,1976,,"2,892","19,797,382","3,525,558",,"2,892","19,797,382","3,525,558",,0,0,0,
SP072,,2009,1976,,"2,892","20,106,130","3,580,495",,"2,892","20,106,130","3,580,495",,0,0,0,
SP072,,2010,1976,,"2,892","20,106,130","3,580,495",,"2,892","20,106,130","3,580,495",,0,0,0,
SP072,,2011,1976,,"2,892","20,106,130","3,580,495",,"2,892","20,106,130","3,580,495",,0,0,0,
