SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-8424,177024183600,1482,,A005,0,0,187,Revised New Well,100,H,5/14/2009,N,D,480.0,24.0,WC,551,G02555,,1389014.991367,-128941.798925,28.29821806,-93.23124861,2437,E,6200,N,WC,551,G02555,,S,5909.0,G02555,WC,  551,A,S,5909.0,G02555,WC,  551,A,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,Nippon Oil Exploration U.S.A. Limited,5/6/2009 9:40:33 AM,5/7/2009 1:15:29 PM
-8316,177254058401,78,4100.0,BA007,0,1,200,Sidetrack,112,H,5/20/2009,N,D,584.0,24.0,MP,144,G01634,,2850550.0,236730.0,29.29041475,-88.66503548,6050,E,2900,S,MP,144,G01634,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,Chevron U.S.A. Inc.,4/14/2009 9:31:56 AM,9/7/2009 2:48:40 PM
-8310,177254029901,78,2300.0,BA006,0,1,209,Sidetrack,112,H,5/1/2009,N,D,484.0,26.0,MP,144,G01634,,2850517.0,236732.0,29.29042236,-88.66513882,6083,E,2902,S,MP,144,G01634,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,Chevron U.S.A. Inc.,4/8/2009 9:32:22 AM,9/7/2009 2:47:31 PM
-8247,177004129900,1482,,019,0,0,26,New Well,100,H,6/1/2009,N,D,380.0,30.0,WC,20, 00680,,1280963.881384,380579.254973,29.693695,-93.59808778,7181,E,1547,S,WC,20, 00680,,R,4524.0, 00680,WC,   20,E,R,4524.0, 00680,WC,   20,E,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,Nippon Oil Exploration U.S.A. Limited,5/29/2009 6:19:01 PM,6/2/2009 1:57:54 PM
-7871,177064096200,2233,,A007,0,0,176,New Well,120,H,12/15/2008,N,D,550.0,19.0,VR,272,G23829,,1729839.107566,-70214.886024,28.47087528,-92.17393972,8667,W,4088,N,VR,272,G23829,,N,7515.0,G23829,VR,  272,A,S,7235.0,G23829,VR,  272,A-7,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",12/9/2008 3:25:29 PM,12/15/2008 3:20:03 PM
-7856,177064096001,2233,4100.0,C001,0,1,176,Sidetrack,120,H,12/2/2008,N,D,500.0,20.0,VR,272,G23829,,1722974.647414,-69856.054223,28.47172167,-92.19530611,1802,W,3730,N,VR,272,G23829,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",12/3/2008 9:42:16 AM,12/3/2008 1:31:20 PM
-7834,177064096000,2233,,C001,0,0,176,Revised New Well,120,H,10/20/2008,N,D,500.0,20.0,VR,272,G23829,,1722974.647414,-69856.054223,28.47172167,-92.19530611,1802,W,3730,N,VR,272,G23829,,S,6189.0,G23829,VR,  272,A,S,6189.0,G23829,VR,  272,B,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",11/21/2008 9:19:03 AM,11/21/2008 9:51:26 AM
-7822,177064096100,2233,,A006,0,0,176,New Well,120,H,12/10/2008,N,D,550.0,19.0,VR,272,G23829,,1729837.319933,-70214.974747,28.470875,-92.17394528,8665,W,4089,N,VR,272,G23829,,N,7515.0,G23829,VR,  272,A,S,7235.0,G23829,VR,  272,A-6,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",12/8/2008 11:01:15 AM,12/11/2008 2:35:51 PM
-7485,177064096000,2233,,C001,0,0,176,Revised New Well,120,H,10/20/2008,N,D,500.0,20.0,VR,272,G23829,,1722974.647414,-69856.054223,28.47172167,-92.19530611,1802,W,3730,N,VR,272,G23829,,S,6189.0,G23829,VR,  272,A,S,6189.0,G23829,VR,  272,B,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",9/26/2008 10:54:34 AM,9/29/2008 7:48:11 AM
-7468,177084094101,2233,3150.0,A006,0,1,172,Revised Sidetrack,120,H,10/30/2008,N,D,517.0,20.0,SM,102,G24872,,1735777.418241,-63964.338513,28.48817972,-92.15560284,7532,E,195,N,SM,102,G24872,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",9/25/2008 1:58:18 PM,10/1/2008 9:30:17 AM
-7335,177084093802,2233,7075.0,A005,1,1,172,Revised Bypass,120,H,8/17/2008,N,D,574.0,20.0,SM,102,G24872,,1735776.39041,-63958.471794,28.48819583,-92.15560617,7533,E,189,N,SM,87,G24870,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",8/15/2008 2:59:24 PM,8/15/2008 3:09:28 PM
-7304,177084093802,2233,7075.0,A005,1,1,172,Bypass,120,H,8/17/2008,N,D,574.0,20.0,SM,102,G24872,,1735776.39041,-63958.471794,28.48819583,-92.15560617,7533,E,189,N,SM,87,G24870,,,,,,,,,,,,,,N,DIAMOND OCEAN SPARTAN,JACKUP,28535.0,D,1980.0,SWEDEN,,250.0,20000.0,10/31/2010,9/29/2010,7/1/1999,GOMR Lafayette District,,"Samson Contour Energy E&P, LLC",8/13/2008 8:32:19 AM,8/15/2008 10:12:39 AM
-1423,177154118700,78,,F002,0,0,137,New Well,100,H,8/15/2005,N,E,487.0,26.0,ST,177,G01260,,2311277.063886,-49593.083709,28.5266825,-90.36425694,6181,W,6827,N,ST,177,G01260,,S,6084.0,G01260,ST,  177,A,S,6084.0,G01260,ST,  177,B,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,8/3/2005 2:50:03 PM,8/23/2005 8:41:37 AM
-1067,608164044100,560,,001,0,0,106,Revised New Well,100,H,5/15/2005,N,E,406.0,26.0,VK,77,G26189,,1306230.061045,10862450.213114,29.92606833,-88.05528667,7350,W,3790,N,VK,77,G26189,,N,8336.0,G26189,VK,   77,A,N,8336.0,G26189,VK,   77,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,6/6/2005 1:06:25 PM,6/7/2005 1:02:39 PM
-998,608164044000,560,,001,0,0,130,Revised New Well,100,H,5/26/2005,N,E,430.0,26.0,VK,432,G26198,,1355731.007405,10737751.968209,29.58423556,-87.89593528,6509,E,1768,N,VK,432,G26198,,N,8309.0,G26198,VK,  432,B,N,8309.0,G26198,VK,  432,B,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,5/26/2005 11:36:54 AM,5/26/2005 1:12:07 PM
-985,177244092000,2397,,001,0,0,128,New Well,100,H,6/15/2005,N,E,428.0,30.0,MP,169,G25027,,2978749.975793,362930.049514,29.62851444,-88.25239222,4150,W,3650,N,MP,169,G25027,,N,8370.0,G25027,MP,  169,A,N,8370.0,G25027,MP,  169,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Samson Offshore Company,5/31/2005 2:58:21 PM,6/21/2005 9:42:35 AM
-942,608164043901,560,1250.0,001,0,1,108,Sidetrack,100,H,5/17/2005,N,E,408.0,26.0,VK,80,G26191,,1358683.01877,10860365.015272,29.92155472,-87.88961917,3557,E,5875,N,VK,80,G26191,,,,,,,,,,,,,,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,5/23/2005 4:02:10 PM,5/26/2005 9:34:06 AM
-859,608164044100,560,,001,0,0,106,Revised New Well,100,H,5/15/2005,N,E,406.0,26.0,VK,77,G26189,,1306230.061045,10862450.213114,29.92606833,-88.05528667,7350,W,3790,N,VK,77,G26189,,N,8336.0,G26189,VK,   77,A,N,8336.0,G26189,VK,   77,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,5/2/2005 3:19:11 PM,5/6/2005 3:26:18 PM
-858,608164044000,560,,001,0,0,130,Revised New Well,100,H,5/8/2005,N,E,430.0,26.0,VK,432,G26198,,1355731.007405,10737751.968209,29.58423556,-87.89593528,6509,E,1768,N,VK,432,G26198,,N,8309.0,G26198,VK,  432,B,N,8309.0,G26198,VK,  432,B,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,5/2/2005 3:12:34 PM,5/6/2005 3:27:18 PM
-857,608164043900,560,,001,0,0,108,Revised New Well,100,H,5/1/2005,N,E,408.0,26.0,VK,80,G26191,,1358683.01877,10860365.015272,29.92155472,-87.88961917,3557,E,5875,N,VK,80,G26191,,N,8311.0,G26191,VK,   80,A,N,8311.0,G26191,VK,   80,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,5/2/2005 2:25:06 PM,5/4/2005 4:27:37 PM
-728,608164044100,560,,001,0,0,106,New Well,100,H,5/15/2005,N,E,406.0,26.0,VK,77,G26189,,1306230.061045,10862450.213114,29.92606833,-88.05528667,7350,W,3790,N,VK,77,G26189,,N,8336.0,G26189,VK,   77,A,N,8336.0,G26189,VK,   77,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,4/6/2005 1:40:22 PM,4/26/2005 1:05:04 PM
-723,608164044000,560,,001,0,0,130,New Well,100,H,5/8/2005,N,E,430.0,26.0,VK,432,G26198,,1355731.007405,10737751.968209,29.58423556,-87.89593528,6509,E,1768,N,VK,432,G26198,,N,8309.0,G26198,VK,  432,B,N,8309.0,G26198,VK,  432,B,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,4/6/2005 11:04:22 AM,4/26/2005 12:55:21 PM
-716,608164043900,560,,001,0,0,108,New Well,100,H,5/1/2005,N,E,408.0,26.0,VK,80,G26191,,1358683.01877,10860365.015272,29.92155472,-87.88961917,3557,E,5875,N,VK,80,G26191,,N,8311.0,G26191,VK,   80,A,N,8311.0,G26191,VK,   80,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Seneca Resources Corporation,4/6/2005 11:31:34 AM,4/26/2005 12:38:17 PM
-242,608164043400,78,,004,0,0,123,Revised New Well,100,H,12/1/2004,N,E,400.0,24.0,VK,248,G25054,,1220120.974838,10802227.961637,29.7579925,-88.32495722,441,W,652,N,VK,204,G04921,,S,6495.0,G25054,VK,  248,A,S,6495.0,G04921,VK,  204,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,11/30/2004 9:26:19 AM,11/30/2004 9:45:20 AM
-206,177254059901,78,3000.0,J014,0,1,40,Revised Sidetrack,80,H,11/1/2004,N,D,324.0,26.0,MP,41, 00374,,2741576.0,275596.0,29.40380556,-89.00432389,2976,W,2484,N,BS,56,G01373,,,,,,,,,,,,,,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,11/15/2004 9:37:46 AM,11/18/2004 1:14:38 PM
-190,608164043400,78,,004,0,0,123,New Well,100,H,12/1/2004,N,E,400.0,24.0,VK,248,G25054,,1220120.974838,10802227.961637,29.7579925,-88.32495722,441,W,652,N,VK,204,G04921,,S,6495.0,G25054,VK,  248,A,S,6495.0,G04921,VK,  204,A,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,11/12/2004 10:13:47 AM,11/18/2004 1:48:20 PM
-152,177254079400,78,,CA047,0,0,40,Revised New Well,100,H,9/7/2004,N,D,250.0,26.0,MP,41, 00374,,2739767.613478,271864.749378,29.3936475,-89.01023944,1168,W,6215,N,MP,41, 00374,,S,4263.0, 00378,MP,   41,C,S,5345.0,G01452,MP,   43,NO. 15,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,10/26/2004 8:12:13 AM,10/26/2004 8:20:13 AM
-139,177254059901,78,3000.0,J014,0,1,40,Sidetrack,80,H,11/1/2004,N,D,324.0,26.0,MP,41, 00374,,2741576.0,275596.0,29.40380556,-89.00432389,2976,W,2484,N,BS,56,G01373,,,,,,,,,,,,,,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,10/19/2004 4:33:56 PM,11/3/2004 12:26:38 PM
-77,177254079400,78,,CA047,0,0,40,New Well,100,H,9/7/2004,N,D,250.0,26.0,MP,41, 00374,,2739767.613478,271864.749378,29.3936475,-89.01023944,1168,W,6215,N,MP,41, 00374,,S,4263.0, 00378,MP,   41,C,S,5345.0,G01452,MP,   43,NO. 15,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Chevron U.S.A. Inc.,8/26/2004 5:26:41 PM,9/3/2004 11:03:35 AM
-37,177064093000,1586,,G006,0,0,138,New Well,103,H,12/1/2004,N,D,425.0,16.0,VR,258,G21093,,1636355.923818,-37252.817428,28.55929194,-92.46581,3732,W,642,N,VR,257,G24851,,N,7889.0,G21093,VR,  258,A,N,8101.0,G24851,VR,  257,G-6,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Petsec Energy Inc.,7/21/2004 5:15:31 PM,9/10/2004 1:11:49 PM
-31,177064092700,1586,,G005,0,0,138,New Well,103,H,9/10/2004,N,D,425.0,16.0,VR,258,G21093,,1636355.857936,-37259.48341,28.55927361,-92.46581,3732,W,649,N,VR,258,G21093,,N,7889.0,G21093,VR,  258,A,N,8101.0,G21093,VR,  258,G-5,N,DIAMOND OCEAN DRAKE,JACKUP,28803.0,D,1983.0,HUANGPU,,200.0,20000.0,6/30/2013,4/4/2011,9/11/2002,GOMR New Orleans District,,Petsec Energy Inc.,7/21/2004 5:14:18 PM,7/30/2004 12:23:50 PM
-5408,177074088400,2904,,007,0,0,61,Revised New Well,93,H,6/7/2007,N,E,400.0,30.0,SM,275,G05477,,1736446.47045,142940.680399,29.0571225,-92.15815556,14242,E,97,S,SM,275,G05477,,S,7063.0,G05477,SM,  275,A,S,7063.0,G05477,SM,  275,A,N,THE 75,SUBMERSIBLE,30407.0,D,1983.0,HOUSTON,,85.0,25000.0,12/31/2010,11/27/2008,1/31/2002,GOMR Lake Charles District,,Phoenix Exploration Company LP,8/22/2007 10:14:26 AM,8/22/2007 2:50:25 PM
-18668,177164036100,1284,,001,0,0,175,Revised New Well,117,H,10/1/2017,N,E,522.0,30.0,ST,224,G34340,,2313912.134,-98835.654,28.39123028,-90.35735944,5942,E,2963,S,ST,224,G34340,,N,9981.0,G34340,ST,  224,A,N,9981.0,G34340,ST,  224,A,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","W & T Offshore, Inc.",11/6/2017 2:52:40 PM,11/8/2017 9:40:28 AM
-18657,177164036100,1284,,001,0,0,175,Revised New Well,117,H,10/1/2017,N,E,522.0,30.0,ST,224,G34340,,2313912.134,-98835.654,28.39123028,-90.35735944,5942,E,2963,S,ST,224,G34340,,N,9981.0,G34340,ST,  224,A,N,9981.0,G34340,ST,  224,A,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","W & T Offshore, Inc.",11/1/2017 2:56:44 PM,11/6/2017 1:38:25 PM
-18642,177164036100,1284,,001,0,0,175,Revised New Well,117,H,10/1/2017,N,E,522.0,30.0,ST,224,G34340,,2313912.134,-98835.654,28.39123028,-90.35735944,5942,E,2963,S,ST,224,G34340,,N,9981.0,G34340,ST,  224,A,N,9981.0,G34340,ST,  224,A,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","W & T Offshore, Inc.",10/26/2017 10:00:55 AM,10/26/2017 10:12:14 AM
-18631,177164036100,1284,,001,0,0,175,Revised New Well,117,H,10/1/2017,N,E,522.0,30.0,ST,224,G34340,,2313912.134,-98835.654,28.39123028,-90.35735944,5942,E,2963,S,ST,224,G34340,,N,9981.0,G34340,ST,  224,A,N,9981.0,G34340,ST,  224,A,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","W & T Offshore, Inc.",10/24/2017 9:57:40 AM,10/24/2017 11:29:04 AM
-18461,177064098900,2795,,D017,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587635.518,-90770.554,28.41073694,-92.61566028,15473,E,4872,S,EC,272,G02047,,S,7600.0,G31349,VR,  282,LL,S,7600.0,G02047,EC,  272,LL,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",8/14/2017 1:58:32 PM,9/12/2017 8:27:57 AM
-18460,177064098800,2795,,D005,0,0,191,Revised New Well,132,H,5/1/2017,N,D,585.0,30.0,VR,282,G31349,,1587650.169,-90778.698,28.410715,-92.61561444,15458,E,4864,S,VR,282,G31349,,S,7592.0,G31349,VR,  282,H,S,7592.0,G31349,VR,  282,H,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",8/31/2017 4:28:25 PM,9/11/2017 2:47:11 PM
-18438,177064098700,2795,,D016,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587642.666,-90778.411,28.41071556,-92.61563778,15465,E,4864,S,EC,272,G02047,,S,7600.0,G31349,VR,  282,BB,S,7600.0,G02047,EC,  272,BB,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",8/7/2017 1:20:37 PM,8/7/2017 4:33:44 PM
-18402,177164036100,1284,,001,0,0,175,New Well,117,H,10/1/2017,N,E,522.0,30.0,ST,224,G34340,,2313912.134,-98835.654,28.39123028,-90.35735944,5942,E,2963,S,ST,224,G34340,,N,9981.0,G34340,ST,  224,A,N,9981.0,G34340,ST,  224,A,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","W & T Offshore, Inc.",8/18/2017 7:41:57 AM,10/5/2017 9:38:51 AM
-18398,177064098900,2795,,D017,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587635.518,-90770.554,28.41073694,-92.61566028,15473,E,4872,S,EC,272,G02047,,S,7600.0,G31349,VR,  282,LL,S,7600.0,G02047,EC,  272,LL,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",7/25/2017 10:44:37 AM,7/27/2017 1:39:34 PM
-18397,177064098800,2795,,D005,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587650.169,-90778.698,28.410715,-92.61561444,15458,E,4864,S,VR,282,G31349,,S,7592.0,G31349,VR,  282,H,S,7592.0,G31349,VR,  282,H,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",7/25/2017 10:38:10 AM,7/27/2017 1:01:49 PM
-18375,177064098700,2795,,D016,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587642.666,-90778.411,28.41071556,-92.61563778,15465,E,4864,S,EC,272,G02047,,S,7600.0,G31349,VR,  282,BB,S,7600.0,G02047,EC,  272,BB,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",7/20/2017 8:29:58 AM,7/20/2017 1:08:17 PM
-18329,177064098800,2795,,D005,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587650.169,-90778.698,28.410715,-92.61561444,15458,E,4864,S,VR,282,G31349,,S,7592.0,G31349,VR,  282,H,S,7592.0,G31349,VR,  282,H,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",6/29/2017 11:16:43 AM,6/30/2017 10:40:11 AM
-18328,177064098700,2795,,D016,0,0,191,Revised New Well,108,H,5/1/2017,N,D,574.0,30.0,VR,282,G31349,,1587642.666,-90778.411,28.41071556,-92.61563778,15465,E,4864,S,EC,272,G02047,,S,7600.0,G31349,VR,  282,BB,S,7600.0,G02047,EC,  272,BB,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",6/29/2017 11:00:21 AM,6/29/2017 5:00:41 PM
